Date/Time, Speed (cm/sec), Dir (true)
2023-06-11 20:15:00, 59.0, 321
2023-06-11 20:21:00, 58.6, 322
2023-06-11 20:27:00, 56.4, 322
2023-06-11 20:33:00, 50.8, 321
2023-06-11 20:39:00, 41.5, 326
2023-06-11 20:45:00, 34.2, 323
2023-06-11 20:51:00, 32.9, 316
2023-06-11 20:57:00, 29.8, 320
2023-06-11 21:03:00, 23.8, 338
2023-06-11 21:09:00, 15.6, 359
2023-06-11 21:15:00, 10.3, 356
2023-06-11 21:21:00, 6.7, 337
2023-06-11 21:27:00, 3.6, 18
2023-06-11 21:33:00, 5.4, 114
2023-06-11 21:39:00, 5.5, 187
2023-06-11 21:45:00, 6.5, 171
2023-06-11 21:51:00, 11.9, 158
2023-06-11 21:57:00, 21.7, 161
2023-06-11 22:03:00, 41.1, 149
2023-06-11 22:09:00, 41.9, 153
2023-06-11 22:15:00, 54.0, 159
2023-06-11 22:21:00, 46.2, 161
2023-06-11 22:27:00, 49.8, 156
2023-06-11 22:33:00, 54.0, 147
2023-06-11 22:39:00, 54.6, 150
2023-06-11 22:45:00, 52.0, 147
2023-06-11 22:57:00, 58.6, 139
2023-06-11 23:03:00, 59.3, 141
2023-06-11 23:09:00, 54.3, 147
2023-06-11 23:15:00, 52.7, 145
2023-06-11 23:21:00, 37.6, 154
2023-06-11 23:27:00, 58.1, 149
2023-06-11 23:33:00, 40.2, 158
2023-06-11 23:39:00, 47.9, 156
2023-06-11 23:45:00, 67.9, 145
2023-06-11 23:51:00, 80.5, 144
2023-06-11 23:57:00, 70.9, 149
2023-06-12 00:03:00, 58.4, 150
2023-06-12 00:09:00, 56.7, 152
2023-06-12 00:15:00, 46.9, 160
2023-06-12 00:21:00, 41.9, 166
2023-06-12 00:27:00, 40.9, 155
2023-06-12 00:33:00, 38.0, 149
2023-06-12 00:39:00, 21.9, 166
2023-06-12 00:45:00, 21.7, 162
2023-06-12 00:51:00, 19.8, 171
2023-06-12 00:57:00, 29.5, 176
2023-06-12 01:03:00, 19.3, 174
2023-06-12 01:09:00, 25.0, 169
2023-06-12 01:15:00, 17.9, 163
2023-06-12 01:21:00, 22.6, 164
2023-06-12 01:27:00, 18.6, 146
2023-06-12 01:33:00, 30.5, 136
2023-06-12 01:39:00, 22.2, 142
2023-06-12 01:45:00, 12.8, 222
2023-06-12 01:51:00, 9.7, 209
2023-06-12 01:57:00, 6.3, 228
2023-06-12 02:03:00, 2.9, 31
2023-06-12 02:09:00, 3.2, 124
2023-06-12 02:15:00, 7.5, 71
2023-06-12 02:21:00, 10.1, 90
2023-06-12 02:27:00, 14.6, 122
2023-06-12 02:33:00, 7.9, 120
2023-06-12 02:39:00, 26.1, 118
2023-06-12 02:45:00, 48.8, 119
2023-06-12 02:51:00, 42.8, 128
2023-06-12 02:57:00, 44.1, 139
2023-06-12 03:03:00, 39.0, 127
2023-06-12 03:09:00, 39.8, 130
2023-06-12 03:15:00, 41.2, 138
2023-06-12 03:21:00, 33.1, 142
2023-06-12 03:27:00, 33.4, 137
2023-06-12 03:33:00, 39.6, 140
2023-06-12 03:39:00, 35.1, 140
2023-06-12 03:45:00, 37.7, 141
2023-06-12 03:51:00, 32.6, 131
2023-06-12 03:57:00, 27.9, 125
2023-06-12 04:03:00, 27.7, 125
2023-06-12 04:09:00, 25.4, 125
2023-06-12 04:15:00, 15.6, 121
2023-06-12 04:21:00, 12.7, 116
2023-06-12 04:27:00, 8.9, 81
2023-06-12 04:33:00, 6.0, 354
2023-06-12 04:39:00, 7.0, 15
2023-06-12 04:45:00, 18.5, 336
2023-06-12 04:51:00, 15.0, 337
2023-06-12 04:57:00, 21.8, 336
2023-06-12 05:03:00, 21.2, 329
2023-06-12 05:09:00, 27.9, 327
2023-06-12 05:15:00, 42.4, 327
2023-06-12 05:21:00, 48.5, 329
2023-06-12 05:27:00, 59.7, 307
2023-06-12 05:33:00, 67.4, 306
2023-06-12 05:39:00, 67.2, 319
2023-06-12 05:51:00, 60.4, 327
2023-06-12 05:57:00, 66.5, 329
2023-06-12 06:03:00, 68.3, 325
2023-06-12 06:09:00, 71.5, 319
2023-06-12 06:15:00, 73.3, 320
2023-06-12 06:21:00, 73.4, 322
2023-06-12 06:27:00, 72.0, 321
2023-06-12 06:33:00, 67.3, 324
2023-06-12 06:39:00, 65.1, 322
2023-06-12 06:45:00, 62.3, 319
2023-06-12 06:51:00, 70.9, 321
2023-06-12 06:57:00, 67.3, 319
2023-06-12 07:03:00, 68.7, 318
2023-06-12 07:09:00, 70.4, 317
2023-06-12 07:15:00, 67.7, 319
2023-06-12 07:21:00, 65.3, 320
2023-06-12 07:27:00, 63.3, 319
2023-06-12 07:33:00, 62.8, 320
2023-06-12 07:39:00, 63.2, 320
2023-06-12 07:45:00, 63.4, 317
2023-06-12 07:51:00, 61.8, 319
2023-06-12 07:57:00, 62.0, 321
2023-06-12 08:03:00, 62.1, 316
2023-06-12 08:09:00, 61.6, 313
2023-06-12 08:15:00, 61.8, 318
2023-06-12 08:21:00, 59.1, 324
2023-06-12 08:27:00, 57.1, 317
2023-06-12 08:33:00, 55.8, 312
2023-06-12 08:39:00, 55.1, 317
2023-06-12 08:45:00, 46.6, 323
2023-06-12 08:51:00, 49.3, 315
2023-06-12 08:57:00, 46.5, 325
2023-06-12 09:03:00, 45.6, 327
2023-06-12 09:09:00, 43.1, 319
2023-06-12 09:15:00, 41.3, 313
2023-06-12 09:21:00, 40.8, 310
2023-06-12 09:27:00, 35.5, 302
2023-06-12 09:33:00, 29.4, 323
2023-06-12 09:39:00, 15.7, 324
2023-06-12 09:45:00, 9.9, 319
2023-06-12 09:51:00, 10.8, 333
2023-06-12 09:57:00, 3.6, 338
2023-06-12 10:03:00, 6.5, 206
2023-06-12 10:09:00, 10.3, 167
2023-06-12 10:15:00, 19.9, 149
2023-06-12 10:21:00, 42.1, 154
2023-06-12 10:27:00, 40.6, 155
2023-06-12 10:33:00, 50.9, 158
2023-06-12 10:39:00, 59.7, 151
2023-06-12 10:45:00, 56.0, 142
2023-06-12 10:51:00, 56.8, 147
2023-06-12 10:57:00, 56.6, 136
2023-06-12 11:03:00, 60.4, 147
2023-06-12 11:09:00, 72.4, 142
2023-06-12 11:15:00, 68.3, 145
2023-06-12 11:21:00, 70.8, 142
2023-06-12 11:27:00, 54.6, 145
2023-06-12 11:33:00, 77.1, 142
2023-06-12 11:39:00, 55.9, 145
2023-06-12 11:45:00, 72.2, 137
2023-06-12 11:51:00, 79.1, 147
2023-06-12 11:57:00, 85.4, 143
2023-06-12 12:03:00, 76.8, 145
2023-06-12 12:09:00, 77.2, 147
2023-06-12 12:15:00, 65.0, 154
2023-06-12 12:21:00, 46.6, 159
2023-06-12 12:27:00, 51.8, 157
2023-06-12 12:33:00, 48.8, 150
2023-06-12 12:39:00, 45.1, 156
2023-06-12 12:45:00, 22.0, 179
2023-06-12 12:51:00, 8.9, 159
2023-06-12 12:57:00, 26.9, 146
2023-06-12 13:03:00, 35.3, 132
2023-06-12 13:09:00, 51.8, 117
2023-06-12 13:15:00, 45.2, 127
2023-06-12 13:21:00, 37.1, 125
2023-06-12 13:27:00, 17.3, 121
2023-06-12 13:33:00, 26.5, 104
2023-06-12 13:39:00, 14.8, 119
2023-06-12 13:45:00, 8.0, 174
2023-06-12 13:51:00, 5.0, 129
2023-06-12 13:57:00, 11.0, 100
2023-06-12 14:03:00, 2.3, 301
2023-06-12 14:09:00, 4.9, 302
2023-06-12 14:15:00, 8.0, 279
2023-06-12 14:21:00, 10.0, 277
2023-06-12 14:27:00, 13.2, 264
2023-06-12 14:33:00, 6.0, 218
2023-06-12 14:39:00, 8.0, 259
2023-06-12 14:45:00, 8.9, 320
2023-06-12 14:51:00, 8.8, 321
2023-06-12 14:57:00, 8.4, 302
2023-06-12 15:03:00, 8.8, 345
2023-06-12 15:09:00, 41.1, 113
2023-06-12 15:15:00, 46.6, 120
2023-06-12 15:21:00, 37.7, 116
2023-06-12 15:27:00, 27.7, 130
2023-06-12 15:33:00, 25.1, 128
2023-06-12 15:39:00, 22.2, 129
2023-06-12 15:45:00, 21.5, 131
2023-06-12 15:51:00, 29.6, 124
2023-06-12 15:57:00, 19.9, 116
2023-06-12 16:03:00, 16.6, 96
2023-06-12 16:09:00, 13.8, 115
2023-06-12 16:15:00, 12.5, 116
2023-06-12 16:21:00, 13.6, 77
2023-06-12 16:27:00, 5.6, 8
2023-06-12 16:33:00, 6.4, 37
2023-06-12 16:39:00, 7.1, 1
2023-06-12 16:45:00, 16.0, 353
2023-06-12 16:51:00, 17.8, 333
2023-06-12 16:57:00, 19.0, 332
2023-06-12 17:03:00, 28.2, 331
2023-06-12 17:09:00, 21.3, 331
2023-06-12 17:15:00, 38.4, 329
2023-06-12 17:21:00, 58.9, 304
2023-06-12 17:27:00, 78.5, 309
2023-06-12 17:33:00, 78.9, 321
2023-06-12 17:39:00, 77.7, 323
2023-06-12 17:45:00, 71.7, 335
2023-06-12 17:51:00, 76.5, 332
2023-06-12 18:03:00, 75.9, 340
2023-06-12 18:09:00, 85.3, 324
2023-06-12 18:15:00, 98.7, 321
2023-06-12 18:21:00, 104.6, 321
2023-06-12 18:27:00, 113.8, 319
2023-06-12 18:33:00, 127.1, 313
2023-06-12 18:39:00, 109.8, 311
2023-06-12 18:45:00, 124.9, 315
2023-06-12 18:51:00, 124.4, 313
2023-06-12 18:57:00, 114.6, 314
2023-06-12 19:03:00, 128.3, 313
2023-06-12 19:09:00, 133.4, 313
2023-06-12 19:15:00, 131.6, 311
2023-06-12 19:21:00, 142.5, 310
2023-06-12 19:27:00, 132.2, 311
2023-06-12 19:33:00, 133.8, 311
2023-06-12 19:39:00, 131.0, 308
2023-06-12 19:45:00, 107.8, 311
2023-06-12 19:51:00, 107.0, 313
2023-06-12 19:57:00, 114.9, 310
2023-06-12 20:03:00, 105.5, 313
2023-06-12 20:09:00, 103.2, 315
2023-06-12 20:15:00, 106.1, 312
2023-06-12 20:21:00, 110.2, 312
2023-06-12 20:27:00, 93.3, 318
2023-06-12 20:33:00, 78.8, 316
2023-06-12 20:39:00, 76.7, 313
2023-06-12 20:45:00, 75.9, 312
2023-06-12 20:51:00, 82.4, 316
2023-06-12 20:57:00, 80.2, 314
2023-06-12 21:03:00, 73.4, 315
2023-06-12 21:09:00, 70.2, 320
2023-06-12 21:15:00, 70.3, 315
2023-06-12 21:21:00, 70.1, 309
2023-06-12 21:27:00, 72.0, 306
2023-06-12 21:33:00, 64.3, 311
2023-06-12 21:39:00, 56.0, 312
2023-06-12 21:45:00, 47.9, 316
2023-06-12 21:51:00, 42.7, 313
2023-06-12 21:57:00, 41.6, 316
2023-06-12 22:03:00, 37.2, 315
2023-06-12 22:09:00, 34.8, 316
2023-06-12 22:15:00, 19.3, 321
2023-06-12 22:21:00, 12.9, 4
2023-06-12 22:27:00, 13.8, 352
2023-06-12 22:33:00, 5.4, 7
2023-06-12 22:39:00, 6.2, 329
2023-06-12 22:45:00, 2.7, 229
2023-06-12 22:51:00, 8.9, 193
2023-06-12 22:57:00, 18.6, 163
2023-06-12 23:03:00, 27.6, 154
2023-06-12 23:09:00, 48.4, 152
2023-06-12 23:15:00, 49.7, 152
2023-06-12 23:21:00, 47.3, 155
2023-06-12 23:27:00, 56.4, 158
2023-06-12 23:33:00, 57.8, 151
2023-06-12 23:39:00, 58.2, 154
2023-06-12 23:45:00, 63.7, 141
2023-06-12 23:51:00, 57.8, 141
2023-06-12 23:57:00, 60.0, 139
2023-06-13 00:03:00, 54.9, 141
2023-06-13 00:09:00, 49.6, 143
2023-06-13 00:15:00, 46.3, 146
2023-06-13 00:21:00, 40.8, 155
2023-06-13 00:27:00, 21.5, 165
2023-06-13 00:33:00, 33.1, 160
2023-06-13 00:39:00, 43.6, 149
2023-06-13 00:45:00, 67.4, 144
2023-06-13 00:51:00, 61.6, 161
2023-06-13 00:57:00, 36.1, 164
2023-06-13 01:03:00, 45.8, 151
2023-06-13 01:09:00, 44.4, 143
2023-06-13 01:15:00, 19.8, 159
2023-06-13 01:21:00, 9.1, 205
2023-06-13 01:27:00, 13.0, 175
2023-06-13 01:33:00, 10.8, 171
2023-06-13 01:39:00, 9.8, 152
2023-06-13 01:45:00, 11.9, 191
2023-06-13 01:51:00, 14.3, 203
2023-06-13 01:57:00, 18.9, 151
2023-06-13 02:03:00, 30.3, 158
2023-06-13 02:09:00, 26.6, 162
2023-06-13 02:15:00, 19.7, 172
2023-06-13 02:21:00, 10.5, 166
2023-06-13 02:27:00, 11.9, 167
2023-06-13 02:33:00, 12.8, 159
2023-06-13 02:39:00, 6.6, 220
2023-06-13 02:45:00, 1.6, 223
2023-06-13 02:51:00, 10.3, 270
2023-06-13 02:57:00, 8.3, 240
2023-06-13 03:03:00, 3.2, 243
2023-06-13 03:09:00, 5.3, 235
2023-06-13 03:15:00, 4.7, 185
2023-06-13 03:21:00, 11.4, 110
2023-06-13 03:27:00, 27.9, 105
2023-06-13 03:33:00, 34.4, 111
2023-06-13 03:39:00, 34.6, 110
2023-06-13 03:45:00, 39.7, 113
2023-06-13 03:51:00, 30.7, 120
2023-06-13 03:57:00, 25.8, 119
2023-06-13 04:03:00, 20.0, 105
2023-06-13 04:09:00, 17.2, 106
2023-06-13 04:15:00, 42.7, 123
2023-06-13 04:21:00, 47.4, 131
2023-06-13 04:27:00, 50.3, 133
2023-06-13 04:33:00, 42.5, 130
2023-06-13 04:39:00, 28.2, 134
2023-06-13 04:45:00, 30.1, 126
2023-06-13 04:51:00, 31.6, 123
2023-06-13 04:57:00, 27.6, 111
2023-06-13 05:03:00, 25.5, 108
2023-06-13 05:09:00, 25.0, 112
2023-06-13 05:15:00, 17.8, 113
2023-06-13 05:21:00, 16.1, 113
2023-06-13 05:27:00, 12.1, 114
2023-06-13 05:33:00, 5.9, 103
2023-06-13 05:39:00, 7.0, 81
2023-06-13 05:45:00, 8.8, 48
2023-06-13 05:51:00, 11.1, 26
2023-06-13 05:57:00, 11.7, 13
2023-06-13 06:03:00, 14.4, 6
2023-06-13 06:09:00, 13.3, 355
2023-06-13 06:15:00, 13.9, 346
2023-06-13 06:21:00, 13.6, 360
2023-06-13 06:27:00, 21.7, 347
2023-06-13 06:33:00, 29.5, 346
2023-06-13 06:39:00, 22.0, 325
2023-06-13 06:45:00, 34.1, 302
2023-06-13 06:51:00, 42.6, 306
2023-06-13 06:57:00, 50.3, 311
2023-06-13 07:03:00, 54.3, 334
2023-06-13 07:09:00, 50.7, 334
2023-06-13 07:15:00, 50.1, 338
2023-06-13 07:21:00, 42.5, 345
2023-06-13 07:27:00, 36.7, 347
2023-06-13 07:33:00, 39.7, 341
2023-06-13 07:39:00, 40.1, 341
2023-06-13 07:45:00, 48.2, 334
2023-06-13 07:51:00, 45.8, 333
2023-06-13 07:57:00, 51.8, 330
2023-06-13 08:03:00, 55.8, 325
2023-06-13 08:09:00, 55.1, 323
2023-06-13 08:15:00, 49.8, 336
2023-06-13 08:21:00, 53.4, 328
2023-06-13 08:27:00, 46.1, 337
2023-06-13 08:33:00, 58.7, 320
2023-06-13 08:39:00, 49.6, 318
2023-06-13 08:45:00, 52.2, 316
2023-06-13 08:51:00, 46.9, 316
2023-06-13 08:57:00, 39.7, 314
2023-06-13 09:03:00, 32.8, 317
2023-06-13 09:09:00, 26.4, 325
2023-06-13 09:15:00, 27.5, 317
2023-06-13 09:21:00, 26.7, 314
2023-06-13 09:27:00, 26.8, 312
2023-06-13 09:33:00, 28.2, 323
2023-06-13 09:39:00, 29.3, 317
2023-06-13 09:45:00, 26.6, 332
2023-06-13 09:51:00, 22.7, 338
2023-06-13 09:57:00, 18.8, 331
2023-06-13 10:03:00, 10.7, 333
2023-06-13 10:09:00, 7.2, 329
2023-06-13 10:15:00, 2.4, 277
2023-06-13 10:21:00, 1.6, 210
2023-06-13 10:27:00, 11.0, 161
2023-06-13 10:33:00, 14.8, 131
2023-06-13 10:39:00, 21.7, 137
2023-06-13 10:45:00, 21.9, 145
2023-06-13 10:51:00, 32.4, 162
2023-06-13 10:57:00, 42.2, 150
2023-06-13 11:03:00, 64.2, 146
2023-06-13 11:09:00, 67.5, 148
2023-06-13 11:15:00, 65.1, 153
2023-06-13 11:21:00, 72.5, 149
2023-06-13 11:27:00, 75.0, 151
2023-06-13 11:33:00, 86.3, 144
2023-06-13 11:39:00, 82.7, 149
2023-06-13 11:45:00, 84.1, 143
2023-06-13 11:51:00, 80.4, 144
2023-06-13 11:57:00, 85.4, 147
2023-06-13 12:03:00, 79.4, 141
2023-06-13 12:09:00, 91.4, 140
2023-06-13 12:15:00, 87.6, 141
2023-06-13 12:21:00, 80.3, 145
2023-06-13 12:27:00, 68.1, 148
2023-06-13 12:33:00, 76.6, 145
2023-06-13 12:39:00, 87.1, 147
2023-06-13 12:45:00, 82.3, 146
2023-06-13 12:51:00, 67.5, 151
2023-06-13 12:57:00, 57.6, 151
2023-06-13 13:03:00, 63.0, 149
2023-06-13 13:09:00, 59.5, 145
2023-06-13 13:15:00, 46.7, 158
2023-06-13 13:21:00, 30.5, 162
2023-06-13 13:27:00, 13.9, 199
2023-06-13 13:33:00, 15.5, 161
2023-06-13 13:39:00, 6.6, 233
2023-06-13 13:45:00, 8.4, 155
2023-06-13 13:51:00, 42.0, 151
2023-06-13 13:57:00, 27.0, 153
2023-06-13 14:03:00, 13.0, 154
2023-06-13 14:09:00, 15.8, 124
2023-06-13 14:15:00, 17.7, 176
2023-06-13 14:21:00, 38.2, 142
2023-06-13 14:27:00, 42.5, 156
2023-06-13 14:33:00, 52.5, 155
2023-06-13 14:39:00, 36.0, 158
2023-06-13 14:45:00, 31.7, 162
2023-06-13 14:51:00, 38.5, 153
2023-06-13 14:57:00, 42.4, 148
2023-06-13 15:03:00, 48.5, 159
2023-06-13 15:09:00, 40.3, 157
2023-06-13 15:15:00, 39.9, 153
2023-06-13 15:21:00, 43.6, 154
2023-06-13 15:27:00, 34.2, 159
2023-06-13 15:33:00, 27.8, 156
2023-06-13 15:39:00, 33.2, 162
2023-06-13 15:45:00, 27.1, 149
2023-06-13 15:51:00, 32.6, 154
2023-06-13 15:57:00, 26.7, 170
2023-06-13 16:03:00, 25.2, 160
2023-06-13 16:09:00, 16.5, 146
2023-06-13 16:15:00, 35.5, 132
2023-06-13 16:21:00, 35.3, 124
2023-06-13 16:27:00, 31.7, 136
2023-06-13 16:33:00, 44.7, 129
2023-06-13 16:39:00, 38.8, 127
2023-06-13 16:45:00, 37.2, 132
2023-06-13 16:51:00, 33.2, 124
2023-06-13 16:57:00, 37.5, 124
2023-06-13 17:03:00, 38.4, 122
2023-06-13 17:09:00, 31.7, 120
2023-06-13 17:15:00, 35.6, 122
2023-06-13 17:21:00, 33.6, 113
2023-06-13 17:27:00, 31.4, 108
2023-06-13 17:33:00, 20.5, 120
2023-06-13 17:39:00, 27.5, 127
2023-06-13 17:45:00, 19.1, 122
2023-06-13 17:51:00, 12.0, 108
2023-06-13 17:57:00, 3.1, 68
2023-06-13 18:03:00, 4.9, 51
2023-06-13 18:09:00, 8.3, 80
2023-06-13 18:15:00, 10.4, 2
2023-06-13 18:21:00, 11.5, 45
2023-06-13 18:27:00, 10.2, 357
2023-06-13 18:33:00, 15.4, 5
2023-06-13 18:39:00, 21.1, 350
2023-06-13 18:45:00, 40.8, 301
2023-06-13 18:51:00, 80.4, 306
