Date/Time, Speed (cm/sec), Dir (true)
2023-11-13 00:03:00, 52.0, 312
2023-11-13 00:09:00, 52.8, 312
2023-11-13 00:15:00, 53.5, 317
2023-11-13 00:21:00, 50.2, 320
2023-11-13 00:27:00, 47.7, 318
2023-11-13 00:33:00, 46.6, 317
2023-11-13 00:39:00, 45.0, 315
2023-11-13 00:45:00, 42.1, 315
2023-11-13 00:51:00, 38.6, 315
2023-11-13 00:57:00, 38.2, 310
2023-11-13 01:03:00, 32.4, 315
2023-11-13 01:09:00, 31.7, 318
2023-11-13 01:15:00, 31.0, 325
2023-11-13 01:21:00, 29.3, 333
2023-11-13 01:27:00, 21.6, 315
2023-11-13 01:33:00, 19.5, 319
2023-11-13 01:39:00, 14.9, 339
2023-11-13 01:45:00, 10.3, 26
2023-11-13 01:51:00, 7.0, 41
2023-11-13 01:57:00, 2.4, 82
2023-11-13 02:03:00, 1.9, 219
2023-11-13 02:15:00, 18.8, 163
2023-11-13 02:21:00, 33.5, 149
2023-11-13 02:27:00, 49.4, 145
2023-11-13 02:33:00, 56.9, 146
2023-11-13 02:39:00, 58.6, 146
2023-11-13 02:45:00, 57.5, 153
2023-11-13 02:51:00, 66.0, 153
2023-11-13 02:57:00, 72.4, 146
2023-11-13 03:03:00, 71.5, 145
2023-11-13 03:09:00, 78.1, 146
2023-11-13 03:15:00, 70.6, 144
2023-11-13 03:21:00, 75.2, 147
2023-11-13 03:27:00, 74.3, 138
2023-11-13 03:33:00, 71.7, 147
2023-11-13 03:39:00, 83.4, 141
2023-11-13 03:45:00, 70.1, 146
2023-11-13 03:51:00, 82.3, 147
2023-11-13 03:57:00, 85.9, 141
2023-11-13 04:03:00, 75.3, 140
2023-11-13 04:09:00, 85.7, 138
2023-11-13 04:15:00, 64.7, 148
2023-11-13 04:21:00, 78.6, 137
2023-11-13 04:27:00, 77.6, 145
2023-11-13 04:33:00, 87.7, 140
2023-11-13 04:39:00, 93.8, 143
2023-11-13 04:45:00, 93.9, 139
2023-11-13 04:51:00, 97.1, 142
2023-11-13 04:57:00, 97.3, 140
2023-11-13 05:03:00, 96.3, 136
2023-11-13 05:09:00, 93.0, 136
2023-11-13 05:15:00, 93.4, 134
2023-11-13 05:21:00, 98.1, 134
2023-11-13 05:27:00, 93.6, 134
2023-11-13 05:33:00, 93.6, 131
2023-11-13 05:39:00, 90.7, 130
2023-11-13 05:45:00, 95.8, 130
2023-11-13 05:51:00, 93.4, 129
2023-11-13 05:57:00, 92.7, 126
2023-11-13 06:03:00, 95.0, 124
2023-11-13 06:09:00, 101.2, 125
2023-11-13 06:15:00, 103.0, 128
2023-11-13 06:21:00, 100.0, 129
2023-11-13 06:27:00, 101.4, 126
2023-11-13 06:33:00, 100.9, 129
2023-11-13 06:39:00, 98.9, 131
2023-11-13 06:45:00, 95.0, 130
2023-11-13 06:51:00, 90.5, 132
2023-11-13 06:57:00, 85.4, 138
2023-11-13 07:03:00, 75.0, 141
2023-11-13 07:09:00, 70.2, 144
2023-11-13 07:15:00, 75.5, 142
2023-11-13 07:21:00, 77.4, 145
2023-11-13 07:27:00, 65.2, 143
2023-11-13 07:33:00, 67.2, 145
2023-11-13 07:39:00, 64.2, 146
2023-11-13 07:45:00, 57.3, 139
2023-11-13 07:51:00, 59.5, 141
2023-11-13 07:57:00, 48.5, 145
2023-11-13 08:03:00, 36.0, 139
2023-11-13 08:09:00, 33.6, 136
2023-11-13 08:15:00, 32.8, 132
2023-11-13 08:21:00, 29.3, 129
2023-11-13 08:27:00, 25.3, 130
2023-11-13 08:33:00, 19.3, 125
2023-11-13 08:39:00, 16.8, 125
2023-11-13 08:45:00, 9.0, 121
2023-11-13 08:51:00, 6.5, 125
2023-11-13 08:57:00, 3.6, 74
2023-11-13 09:03:00, 2.5, 37
2023-11-13 09:09:00, 4.6, 311
2023-11-13 09:15:00, 9.4, 309
2023-11-13 09:21:00, 22.1, 309
2023-11-13 09:27:00, 32.7, 324
2023-11-13 09:33:00, 43.7, 329
2023-11-13 09:39:00, 51.1, 310
2023-11-13 09:45:00, 67.6, 305
2023-11-13 09:51:00, 76.7, 312
2023-11-13 09:57:00, 80.7, 314
2023-11-13 10:03:00, 85.7, 316
2023-11-13 10:09:00, 88.6, 316
2023-11-13 10:15:00, 86.0, 315
2023-11-13 10:21:00, 86.7, 312
2023-11-13 10:27:00, 92.6, 313
2023-11-13 10:33:00, 88.5, 311
2023-11-13 10:39:00, 83.8, 316
2023-11-13 10:45:00, 83.2, 319
2023-11-13 10:51:00, 76.7, 315
2023-11-13 10:57:00, 74.9, 322
2023-11-13 11:03:00, 76.4, 324
2023-11-13 11:09:00, 73.3, 323
2023-11-13 11:15:00, 78.4, 320
2023-11-13 11:21:00, 79.8, 319
2023-11-13 11:27:00, 74.3, 316
2023-11-13 11:33:00, 70.2, 312
2023-11-13 11:39:00, 77.2, 314
2023-11-13 11:45:00, 79.3, 315
2023-11-13 11:51:00, 81.0, 316
2023-11-13 11:57:00, 81.2, 315
2023-11-13 12:03:00, 83.4, 317
2023-11-13 12:09:00, 86.2, 316
2023-11-13 12:15:00, 83.6, 317
2023-11-13 12:21:00, 83.0, 319
2023-11-13 12:27:00, 80.9, 321
2023-11-13 12:33:00, 76.3, 319
2023-11-13 12:39:00, 72.3, 321
2023-11-13 12:45:00, 72.1, 320
2023-11-13 12:51:00, 73.3, 316
2023-11-13 12:57:00, 75.2, 318
2023-11-13 13:03:00, 66.5, 319
2023-11-13 13:09:00, 61.9, 322
2023-11-13 13:15:00, 55.3, 325
2023-11-13 13:21:00, 48.9, 329
2023-11-13 13:27:00, 41.3, 337
2023-11-13 13:33:00, 36.7, 330
2023-11-13 13:39:00, 34.9, 338
2023-11-13 13:45:00, 32.0, 348
2023-11-13 13:51:00, 25.9, 354
2023-11-13 13:57:00, 17.9, 359
2023-11-13 14:03:00, 11.2, 32
2023-11-13 14:09:00, 10.9, 71
2023-11-13 14:15:00, 14.2, 99
2023-11-13 14:21:00, 15.6, 120
2023-11-13 14:27:00, 15.4, 128
2023-11-13 14:33:00, 14.9, 139
2023-11-13 14:39:00, 20.5, 155
2023-11-13 14:45:00, 23.7, 151
2023-11-13 14:51:00, 40.0, 143
2023-11-13 14:57:00, 64.5, 145
2023-11-13 15:03:00, 65.5, 156
2023-11-13 15:09:00, 71.7, 150
2023-11-13 15:15:00, 72.8, 148
2023-11-13 15:21:00, 74.6, 155
2023-11-13 15:27:00, 81.5, 153
2023-11-13 15:33:00, 89.1, 153
2023-11-13 15:39:00, 87.5, 152
2023-11-13 15:45:00, 84.7, 148
2023-11-13 15:51:00, 92.6, 148
2023-11-13 15:57:00, 87.5, 152
2023-11-13 16:03:00, 88.0, 150
2023-11-13 16:09:00, 92.1, 145
2023-11-13 16:15:00, 88.9, 142
2023-11-13 16:21:00, 63.0, 150
2023-11-13 16:27:00, 37.8, 147
2023-11-13 16:33:00, 30.4, 161
2023-11-13 16:39:00, 46.4, 163
2023-11-13 16:45:00, 31.1, 166
2023-11-13 16:51:00, 27.7, 163
2023-11-13 16:57:00, 26.7, 147
2023-11-13 17:03:00, 27.3, 148
2023-11-13 17:09:00, 21.6, 150
2023-11-13 17:15:00, 26.6, 160
2023-11-13 17:21:00, 32.6, 156
2023-11-13 17:27:00, 29.5, 164
2023-11-13 17:33:00, 22.3, 163
2023-11-13 17:39:00, 17.2, 175
2023-11-13 17:45:00, 12.6, 154
2023-11-13 17:51:00, 14.0, 155
2023-11-13 17:57:00, 10.5, 119
2023-11-13 18:03:00, 7.2, 194
2023-11-13 18:09:00, 20.2, 140
2023-11-13 18:15:00, 48.5, 147
2023-11-13 18:21:00, 36.1, 168
2023-11-13 18:27:00, 25.7, 158
2023-11-13 18:33:00, 46.1, 149
2023-11-13 18:39:00, 42.5, 152
2023-11-13 18:45:00, 35.1, 163
2023-11-13 18:51:00, 21.1, 164
2023-11-13 18:57:00, 22.1, 147
2023-11-13 19:03:00, 16.2, 150
2023-11-13 19:09:00, 16.7, 137
2023-11-13 19:15:00, 17.8, 150
2023-11-13 19:21:00, 23.6, 156
2023-11-13 19:27:00, 24.4, 143
2023-11-13 19:33:00, 19.7, 143
2023-11-13 19:39:00, 48.8, 132
2023-11-13 19:45:00, 71.0, 129
2023-11-13 19:51:00, 53.2, 140
2023-11-13 19:57:00, 40.9, 139
2023-11-13 20:03:00, 32.3, 138
2023-11-13 20:09:00, 30.2, 138
2023-11-13 20:15:00, 28.2, 154
2023-11-13 20:21:00, 22.8, 131
2023-11-13 20:27:00, 27.8, 128
2023-11-13 20:33:00, 26.5, 127
2023-11-13 20:39:00, 24.7, 129
2023-11-13 20:45:00, 29.4, 124
2023-11-13 20:51:00, 26.2, 122
2023-11-13 20:57:00, 24.7, 125
2023-11-13 21:03:00, 22.0, 117
2023-11-13 21:09:00, 14.1, 112
2023-11-13 21:15:00, 7.6, 81
2023-11-13 21:21:00, 10.6, 80
2023-11-13 21:27:00, 13.9, 48
2023-11-13 21:33:00, 15.3, 40
2023-11-13 21:39:00, 13.0, 37
2023-11-13 21:45:00, 12.9, 24
2023-11-13 21:51:00, 11.6, 16
2023-11-13 21:57:00, 18.7, 1
2023-11-13 22:03:00, 18.0, 350
2023-11-13 22:09:00, 25.1, 8
2023-11-13 22:15:00, 20.0, 8
2023-11-13 22:21:00, 18.7, 2
2023-11-13 22:27:00, 15.8, 3
2023-11-13 22:33:00, 12.4, 35
2023-11-13 22:39:00, 18.8, 343
2023-11-13 22:45:00, 37.9, 308
2023-11-13 22:51:00, 80.3, 303
2023-11-13 22:57:00, 84.0, 310
2023-11-13 23:03:00, 83.1, 316
2023-11-13 23:09:00, 67.8, 329
2023-11-13 23:15:00, 49.9, 332
2023-11-13 23:21:00, 54.4, 337
2023-11-13 23:27:00, 52.3, 336
2023-11-13 23:33:00, 52.1, 336
2023-11-13 23:39:00, 55.3, 330
2023-11-13 23:45:00, 58.4, 326
2023-11-13 23:51:00, 58.1, 325
2023-11-13 23:57:00, 65.9, 319
2023-11-14 00:03:00, 58.0, 318
2023-11-14 00:09:00, 62.3, 323
2023-11-14 00:15:00, 68.1, 320
2023-11-14 00:21:00, 66.3, 317
2023-11-14 00:27:00, 63.9, 316
2023-11-14 00:33:00, 61.0, 317
2023-11-14 00:39:00, 57.8, 318
2023-11-14 00:45:00, 58.1, 319
2023-11-14 00:51:00, 59.2, 320
2023-11-14 00:57:00, 58.5, 322
2023-11-14 01:03:00, 58.5, 321
2023-11-14 01:09:00, 54.6, 322
2023-11-14 01:15:00, 53.5, 320
2023-11-14 01:21:00, 53.1, 322
2023-11-14 01:27:00, 48.5, 323
2023-11-14 01:33:00, 48.7, 323
2023-11-14 01:39:00, 44.9, 324
2023-11-14 01:45:00, 41.5, 331
2023-11-14 01:51:00, 39.3, 336
2023-11-14 01:57:00, 37.4, 334
2023-11-14 02:03:00, 30.4, 327
2023-11-14 02:09:00, 29.6, 346
2023-11-14 02:15:00, 23.5, 341
2023-11-14 02:21:00, 22.0, 332
2023-11-14 02:27:00, 12.9, 334
2023-11-14 02:33:00, 9.2, 28
2023-11-14 02:39:00, 7.9, 74
2023-11-14 02:45:00, 4.2, 148
2023-11-14 02:51:00, 9.3, 128
2023-11-14 02:57:00, 18.2, 161
2023-11-14 03:03:00, 37.7, 138
2023-11-14 03:09:00, 42.6, 164
2023-11-14 03:15:00, 48.5, 157
2023-11-14 03:21:00, 56.5, 159
2023-11-14 03:27:00, 57.1, 153
2023-11-14 03:33:00, 64.9, 140
2023-11-14 03:39:00, 65.3, 146
2023-11-14 03:45:00, 70.4, 146
2023-11-14 03:51:00, 76.0, 143
2023-11-14 03:57:00, 73.8, 149
2023-11-14 04:03:00, 84.4, 146
2023-11-14 04:09:00, 83.0, 141
2023-11-14 04:15:00, 95.3, 146
2023-11-14 04:21:00, 87.2, 145
2023-11-14 04:27:00, 85.9, 144
2023-11-14 04:33:00, 89.6, 141
2023-11-14 04:39:00, 89.8, 146
2023-11-14 04:45:00, 91.9, 146
2023-11-14 04:51:00, 85.5, 150
2023-11-14 04:57:00, 74.2, 150
2023-11-14 05:03:00, 64.4, 148
2023-11-14 05:09:00, 66.5, 139
2023-11-14 05:15:00, 59.3, 148
2023-11-14 05:21:00, 54.9, 143
2023-11-14 05:27:00, 53.1, 140
2023-11-14 05:33:00, 56.1, 139
2023-11-14 05:39:00, 62.1, 136
2023-11-14 05:45:00, 66.2, 135
2023-11-14 05:51:00, 75.2, 134
2023-11-14 05:57:00, 75.6, 134
2023-11-14 06:03:00, 72.7, 129
2023-11-14 06:09:00, 71.0, 130
2023-11-14 06:15:00, 60.6, 128
2023-11-14 06:21:00, 61.9, 133
2023-11-14 06:27:00, 60.6, 128
2023-11-14 06:33:00, 48.7, 132
2023-11-14 06:39:00, 26.8, 144
2023-11-14 06:45:00, 44.0, 150
2023-11-14 06:51:00, 44.5, 154
2023-11-14 06:57:00, 31.3, 150
2023-11-14 07:03:00, 35.7, 155
2023-11-14 07:09:00, 24.8, 166
2023-11-14 07:15:00, 34.5, 162
2023-11-14 07:21:00, 25.9, 156
2023-11-14 07:27:00, 26.5, 146
2023-11-14 07:33:00, 33.3, 150
2023-11-14 07:39:00, 27.0, 150
2023-11-14 07:45:00, 24.8, 150
2023-11-14 07:51:00, 40.9, 132
2023-11-14 07:57:00, 58.6, 132
2023-11-14 08:03:00, 33.7, 135
2023-11-14 08:09:00, 29.8, 131
2023-11-14 08:15:00, 24.5, 129
2023-11-14 08:21:00, 21.3, 139
2023-11-14 08:27:00, 16.5, 144
2023-11-14 08:33:00, 23.5, 131
2023-11-14 08:39:00, 20.4, 148
2023-11-14 08:45:00, 22.4, 131
2023-11-14 08:51:00, 19.3, 119
2023-11-14 08:57:00, 16.5, 106
2023-11-14 09:03:00, 16.1, 108
2023-11-14 09:09:00, 14.8, 101
2023-11-14 09:15:00, 21.7, 97
2023-11-14 09:21:00, 13.9, 105
2023-11-14 09:27:00, 18.1, 88
2023-11-14 09:33:00, 18.4, 98
2023-11-14 09:39:00, 9.1, 89
2023-11-14 09:45:00, 13.7, 70
2023-11-14 09:51:00, 12.3, 24
2023-11-14 09:57:00, 16.6, 27
2023-11-14 10:03:00, 20.7, 9
2023-11-14 10:09:00, 26.7, 334
2023-11-14 10:15:00, 51.8, 304
2023-11-14 10:21:00, 67.6, 309
2023-11-14 10:27:00, 68.4, 315
2023-11-14 10:33:00, 74.8, 316
2023-11-14 10:39:00, 72.6, 315
2023-11-14 10:45:00, 75.2, 317
2023-11-14 10:51:00, 76.2, 319
2023-11-14 10:57:00, 77.5, 319
2023-11-14 11:03:00, 52.2, 340
2023-11-14 11:09:00, 46.4, 345
2023-11-14 11:15:00, 41.1, 360
2023-11-14 11:21:00, 43.4, 4
2023-11-14 11:27:00, 38.8, 348
2023-11-14 11:33:00, 40.4, 3
2023-11-14 11:39:00, 49.1, 337
2023-11-14 11:45:00, 60.1, 326
2023-11-14 11:51:00, 51.7, 334
2023-11-14 11:57:00, 43.4, 345
2023-11-14 12:03:00, 43.9, 340
2023-11-14 12:09:00, 49.0, 334
2023-11-14 12:15:00, 51.9, 331
2023-11-14 12:21:00, 53.6, 328
2023-11-14 12:27:00, 53.3, 329
2023-11-14 12:33:00, 48.1, 328
2023-11-14 12:39:00, 56.1, 325
2023-11-14 12:45:00, 55.3, 329
2023-11-14 12:51:00, 52.2, 328
2023-11-14 12:57:00, 41.1, 328
2023-11-14 13:03:00, 38.5, 332
2023-11-14 13:09:00, 40.9, 331
2023-11-14 13:15:00, 39.3, 332
2023-11-14 13:21:00, 40.1, 328
2023-11-14 13:27:00, 38.9, 328
2023-11-14 13:33:00, 26.3, 328
2023-11-14 13:39:00, 15.3, 327
2023-11-14 13:45:00, 24.3, 346
2023-11-14 13:51:00, 16.6, 357
2023-11-14 13:57:00, 16.5, 10
2023-11-14 14:03:00, 10.0, 35
2023-11-14 14:09:00, 14.5, 59
2023-11-14 14:15:00, 4.7, 13
2023-11-14 14:21:00, 12.8, 67
2023-11-14 14:27:00, 11.8, 28
2023-11-14 14:33:00, 8.6, 52
2023-11-14 14:39:00, 12.1, 74
2023-11-14 14:45:00, 19.6, 82
2023-11-14 14:51:00, 25.6, 115
2023-11-14 14:57:00, 37.3, 123
2023-11-14 15:03:00, 37.5, 146
2023-11-14 15:09:00, 72.8, 142
2023-11-14 15:15:00, 88.3, 143
2023-11-14 15:21:00, 77.1, 143
2023-11-14 15:27:00, 60.3, 159
2023-11-14 15:33:00, 78.2, 145
2023-11-14 15:39:00, 89.4, 148
2023-11-14 15:45:00, 96.6, 143
2023-11-14 15:51:00, 100.8, 147
2023-11-14 15:57:00, 88.8, 143
2023-11-14 16:03:00, 93.2, 145
2023-11-14 16:09:00, 89.2, 139
2023-11-14 16:15:00, 79.7, 148
2023-11-14 16:21:00, 86.3, 135
2023-11-14 16:27:00, 67.5, 141
2023-11-14 16:33:00, 76.3, 142
2023-11-14 16:39:00, 77.7, 143
2023-11-14 16:45:00, 92.2, 148
2023-11-14 16:51:00, 79.6, 159
2023-11-14 16:57:00, 83.7, 149
2023-11-14 17:03:00, 67.5, 146
2023-11-14 17:09:00, 52.5, 155
2023-11-14 17:15:00, 61.8, 151
2023-11-14 17:21:00, 31.0, 149
2023-11-14 17:27:00, 49.5, 155
2023-11-14 17:33:00, 52.9, 151
2023-11-14 17:39:00, 55.4, 155
2023-11-14 17:45:00, 47.5, 163
2023-11-14 17:51:00, 55.6, 160
2023-11-14 17:57:00, 39.6, 158
2023-11-14 18:03:00, 44.0, 159
2023-11-14 18:09:00, 52.2, 153
2023-11-14 18:15:00, 49.9, 153
2023-11-14 18:21:00, 46.0, 153
2023-11-14 18:27:00, 67.0, 151
2023-11-14 18:33:00, 50.5, 150
2023-11-14 18:39:00, 59.8, 154
2023-11-14 18:45:00, 67.8, 147
2023-11-14 18:51:00, 42.1, 145
2023-11-14 18:57:00, 63.6, 142
2023-11-14 19:03:00, 46.3, 154
2023-11-14 19:09:00, 69.6, 146
2023-11-14 19:15:00, 45.8, 141
2023-11-14 19:21:00, 60.8, 144
2023-11-14 19:27:00, 68.6, 144
2023-11-14 19:33:00, 68.0, 143
2023-11-14 19:39:00, 72.6, 140
2023-11-14 19:45:00, 66.9, 134
2023-11-14 19:51:00, 76.5, 136
2023-11-14 19:57:00, 66.6, 130
2023-11-14 20:03:00, 68.3, 132
2023-11-14 20:09:00, 69.5, 133
2023-11-14 20:15:00, 69.1, 143
2023-11-14 20:21:00, 64.7, 141
2023-11-14 20:27:00, 71.0, 138
2023-11-14 20:33:00, 70.3, 140
2023-11-14 20:39:00, 69.6, 135
2023-11-14 20:45:00, 70.2, 133
2023-11-14 20:51:00, 81.8, 137
2023-11-14 20:57:00, 73.7, 136
2023-11-14 21:03:00, 74.1, 139
2023-11-14 21:09:00, 70.7, 139
2023-11-14 21:15:00, 62.8, 143
2023-11-14 21:21:00, 64.8, 129
2023-11-14 21:27:00, 67.0, 131
2023-11-14 21:33:00, 65.0, 128
2023-11-14 21:39:00, 49.3, 127
2023-11-14 21:45:00, 50.6, 129
2023-11-14 21:51:00, 50.8, 136
2023-11-14 21:57:00, 56.9, 130
2023-11-14 22:03:00, 55.1, 129
2023-11-14 22:09:00, 55.3, 123
2023-11-14 22:15:00, 45.9, 123
2023-11-14 22:21:00, 32.1, 120
2023-11-14 22:27:00, 35.9, 128
2023-11-14 22:33:00, 30.9, 112
2023-11-14 22:39:00, 37.9, 123
2023-11-14 22:45:00, 36.9, 124
2023-11-14 22:51:00, 34.7, 117
2023-11-14 22:57:00, 26.6, 115
2023-11-14 23:03:00, 30.0, 129
2023-11-14 23:09:00, 27.5, 120
2023-11-14 23:15:00, 21.9, 117
2023-11-14 23:21:00, 15.1, 92
2023-11-14 23:27:00, 18.0, 96
2023-11-14 23:33:00, 31.0, 101
2023-11-14 23:39:00, 24.4, 81
2023-11-14 23:45:00, 15.9, 358
2023-11-14 23:51:00, 27.5, 14
2023-11-14 23:57:00, 21.0, 9
2023-11-15 00:03:00, 28.5, 345
2023-11-15 00:09:00, 16.4, 334
2023-11-15 00:15:00, 11.5, 14
2023-11-15 00:21:00, 12.0, 18
2023-11-15 00:27:00, 17.3, 12
2023-11-15 00:33:00, 27.3, 330
2023-11-15 00:39:00, 26.2, 321
2023-11-15 00:45:00, 32.2, 310
2023-11-15 00:51:00, 23.9, 332
2023-11-15 00:57:00, 40.3, 330
2023-11-15 01:03:00, 26.7, 329
2023-11-15 01:09:00, 28.7, 337
2023-11-15 01:15:00, 24.4, 326
2023-11-15 01:21:00, 31.7, 320
2023-11-15 01:27:00, 36.0, 328
2023-11-15 01:33:00, 28.6, 320
2023-11-15 01:39:00, 32.8, 312
2023-11-15 01:45:00, 33.1, 303
2023-11-15 01:51:00, 37.2, 313
2023-11-15 01:57:00, 37.0, 314
2023-11-15 02:03:00, 31.3, 309
2023-11-15 02:09:00, 27.3, 310
2023-11-15 02:15:00, 26.2, 304
2023-11-15 02:21:00, 16.1, 304
2023-11-15 02:27:00, 18.4, 316
2023-11-15 02:33:00, 18.0, 306
2023-11-15 02:39:00, 15.6, 309
2023-11-15 02:45:00, 4.4, 289
2023-11-15 02:51:00, 13.3, 309
2023-11-15 02:57:00, 15.4, 335
2023-11-15 03:03:00, 6.8, 342
2023-11-15 03:09:00, 0.8, 175
2023-11-15 03:15:00, 7.2, 180
2023-11-15 03:21:00, 10.3, 160
2023-11-15 03:27:00, 15.7, 136
2023-11-15 03:33:00, 17.4, 137
2023-11-15 03:39:00, 32.4, 140
2023-11-15 03:45:00, 44.3, 154
2023-11-15 03:51:00, 51.6, 150
2023-11-15 03:57:00, 58.7, 145
2023-11-15 04:03:00, 62.6, 152
2023-11-15 04:09:00, 68.1, 151
2023-11-15 04:15:00, 73.7, 154
2023-11-15 04:21:00, 71.4, 150
2023-11-15 04:27:00, 73.6, 151
2023-11-15 04:33:00, 72.3, 146
2023-11-15 04:39:00, 73.1, 146
2023-11-15 04:45:00, 72.6, 143
2023-11-15 04:51:00, 83.0, 146
2023-11-15 04:57:00, 76.4, 147
2023-11-15 05:03:00, 81.0, 150
2023-11-15 05:09:00, 81.0, 142
2023-11-15 05:15:00, 80.6, 145
2023-11-15 05:21:00, 78.1, 147
2023-11-15 05:27:00, 86.7, 144
2023-11-15 05:33:00, 95.6, 144
2023-11-15 05:39:00, 88.4, 144
2023-11-15 05:45:00, 69.2, 141
2023-11-15 05:51:00, 64.5, 143
2023-11-15 05:57:00, 74.2, 136
2023-11-15 06:03:00, 66.0, 136
2023-11-15 06:09:00, 72.7, 130
2023-11-15 06:15:00, 76.0, 133
2023-11-15 06:21:00, 78.0, 136
2023-11-15 06:27:00, 77.5, 137
2023-11-15 06:33:00, 83.1, 136
2023-11-15 06:39:00, 85.9, 135
2023-11-15 06:45:00, 88.1, 132
2023-11-15 06:51:00, 83.3, 133
2023-11-15 06:57:00, 83.3, 132
2023-11-15 07:03:00, 86.1, 132
2023-11-15 07:09:00, 82.2, 129
2023-11-15 07:15:00, 76.7, 127
2023-11-15 07:21:00, 76.5, 124
2023-11-15 07:27:00, 70.8, 125
2023-11-15 07:33:00, 68.0, 123
2023-11-15 07:39:00, 67.1, 125
2023-11-15 07:45:00, 66.1, 125
2023-11-15 07:51:00, 54.5, 134
2023-11-15 07:57:00, 49.8, 131
2023-11-15 08:03:00, 48.8, 132
2023-11-15 08:09:00, 56.2, 135
2023-11-15 08:15:00, 64.7, 130
2023-11-15 08:21:00, 79.9, 129
2023-11-15 08:27:00, 75.2, 135
2023-11-15 08:33:00, 64.6, 133
2023-11-15 08:39:00, 70.9, 136
2023-11-15 08:45:00, 58.1, 149
2023-11-15 08:51:00, 48.5, 140
2023-11-15 08:57:00, 45.6, 139
2023-11-15 09:03:00, 49.4, 131
2023-11-15 09:09:00, 41.4, 131
2023-11-15 09:15:00, 42.1, 132
2023-11-15 09:21:00, 41.8, 131
2023-11-15 09:27:00, 33.6, 132
2023-11-15 09:33:00, 27.4, 125
2023-11-15 09:39:00, 21.5, 115
2023-11-15 09:45:00, 13.9, 109
2023-11-15 09:51:00, 13.1, 117
2023-11-15 09:57:00, 7.1, 119
2023-11-15 10:03:00, 6.1, 77
2023-11-15 10:09:00, 2.4, 70
2023-11-15 10:15:00, 6.1, 351
2023-11-15 10:21:00, 16.2, 345
2023-11-15 10:27:00, 24.6, 344
2023-11-15 10:33:00, 26.5, 334
2023-11-15 10:39:00, 45.8, 304
2023-11-15 10:45:00, 68.2, 310
2023-11-15 10:51:00, 73.2, 312
2023-11-15 10:57:00, 82.5, 315
2023-11-15 11:03:00, 83.4, 317
2023-11-15 11:09:00, 79.0, 317
2023-11-15 11:15:00, 80.0, 318
2023-11-15 11:21:00, 81.2, 320
2023-11-15 11:27:00, 78.5, 318
2023-11-15 11:33:00, 80.1, 317
2023-11-15 11:39:00, 84.2, 317
2023-11-15 11:45:00, 75.0, 324
2023-11-15 11:51:00, 71.1, 326
2023-11-15 11:57:00, 72.9, 325
2023-11-15 12:03:00, 71.1, 321
2023-11-15 12:09:00, 65.4, 326
2023-11-15 12:15:00, 68.6, 322
2023-11-15 12:21:00, 66.7, 317
2023-11-15 12:27:00, 71.1, 314
2023-11-15 12:33:00, 74.2, 317
2023-11-15 12:39:00, 64.5, 318
2023-11-15 12:45:00, 65.9, 320
2023-11-15 12:51:00, 67.4, 320
2023-11-15 12:57:00, 68.8, 322
2023-11-15 13:03:00, 72.7, 323
2023-11-15 13:09:00, 71.9, 323
2023-11-15 13:15:00, 79.4, 320
2023-11-15 13:21:00, 85.9, 317
2023-11-15 13:27:00, 82.5, 320
2023-11-15 13:33:00, 87.3, 318
2023-11-15 13:39:00, 88.4, 318
2023-11-15 13:45:00, 85.1, 318
2023-11-15 13:51:00, 83.1, 321
2023-11-15 13:57:00, 80.2, 322
2023-11-15 14:03:00, 77.5, 323
2023-11-15 14:09:00, 75.6, 322
2023-11-15 14:15:00, 70.9, 322
2023-11-15 14:21:00, 64.8, 326
2023-11-15 14:27:00, 57.0, 331
2023-11-15 14:33:00, 48.2, 337
2023-11-15 14:39:00, 41.0, 337
2023-11-15 14:45:00, 40.7, 336
2023-11-15 14:51:00, 40.1, 327
2023-11-15 14:57:00, 34.4, 339
2023-11-15 15:03:00, 29.8, 352
2023-11-15 15:09:00, 19.5, 2
2023-11-15 15:15:00, 18.2, 322
2023-11-15 15:21:00, 10.4, 333
2023-11-15 15:27:00, 11.7, 55
2023-11-15 15:33:00, 18.2, 90
2023-11-15 15:39:00, 20.8, 104
2023-11-15 15:45:00, 26.4, 123
2023-11-15 15:51:00, 24.9, 138
2023-11-15 15:57:00, 26.2, 150
2023-11-15 16:03:00, 26.6, 140
2023-11-15 16:09:00, 40.0, 138
2023-11-15 16:15:00, 54.0, 148
2023-11-15 16:21:00, 55.6, 144
2023-11-15 16:27:00, 60.5, 143
2023-11-15 16:33:00, 55.4, 146
2023-11-15 16:39:00, 60.7, 150
2023-11-15 16:45:00, 76.5, 139
2023-11-15 16:51:00, 80.5, 142
2023-11-15 16:57:00, 80.1, 145
2023-11-15 17:03:00, 71.0, 143
2023-11-15 17:09:00, 59.1, 155
2023-11-15 17:15:00, 66.0, 143
2023-11-15 17:21:00, 56.6, 145
2023-11-15 17:27:00, 55.1, 141
2023-11-15 17:33:00, 52.5, 146
2023-11-15 17:39:00, 36.7, 159
2023-11-15 17:45:00, 78.6, 137
2023-11-15 17:51:00, 79.4, 147
2023-11-15 17:57:00, 51.1, 169
2023-11-15 18:03:00, 54.0, 151
2023-11-15 18:09:00, 51.0, 150
2023-11-15 18:15:00, 44.6, 158
2023-11-15 18:21:00, 41.3, 161
2023-11-15 18:27:00, 33.1, 171
2023-11-15 18:33:00, 11.9, 182
