Date/Time, Speed (cm/sec), Dir (true)
2023-04-04 23:27:00, 117.2, 301
2023-04-04 23:33:00, 95.7, 299
2023-04-04 23:39:00, 108.2, 291
2023-04-04 23:45:00, 106.7, 298
2023-04-04 23:51:00, 109.5, 307
2023-04-04 23:57:00, 59.4, 306
2023-04-05 00:03:00, 34.7, 301
2023-04-05 00:09:00, 43.7, 310
2023-04-05 00:15:00, 68.4, 318
2023-04-05 00:21:00, 41.1, 315
2023-04-05 00:27:00, 36.0, 316
2023-04-05 00:33:00, 26.5, 313
2023-04-05 00:39:00, 24.6, 325
2023-04-05 00:45:00, 25.3, 328
2023-04-05 00:51:00, 24.2, 310
2023-04-05 00:57:00, 20.8, 311
2023-04-05 01:03:00, 20.5, 315
2023-04-05 01:09:00, 24.3, 308
2023-04-05 01:15:00, 21.5, 317
2023-04-05 01:21:00, 20.5, 311
2023-04-05 01:27:00, 42.7, 294
2023-04-05 01:33:00, 40.8, 305
2023-04-05 01:39:00, 54.1, 292
2023-04-05 01:45:00, 43.6, 293
2023-04-05 01:51:00, 47.4, 297
2023-04-05 01:57:00, 51.6, 285
2023-04-05 02:03:00, 50.1, 280
2023-04-05 02:09:00, 38.9, 286
2023-04-05 02:15:00, 32.5, 283
2023-04-05 02:21:00, 16.7, 185
2023-04-05 02:27:00, 26.8, 161
2023-04-05 02:33:00, 35.6, 173
2023-04-05 02:39:00, 51.8, 170
2023-04-05 02:45:00, 34.0, 155
2023-04-05 02:51:00, 50.9, 158
2023-04-05 02:57:00, 36.0, 155
2023-04-05 03:03:00, 67.2, 159
2023-04-05 03:09:00, 69.8, 164
2023-04-05 03:15:00, 66.2, 161
2023-04-05 03:21:00, 82.0, 165
2023-04-05 03:27:00, 88.9, 160
2023-04-05 03:33:00, 93.8, 155
2023-04-05 03:39:00, 92.9, 154
2023-04-05 03:45:00, 107.3, 154
2023-04-05 03:51:00, 108.0, 155
2023-04-05 03:57:00, 108.5, 153
2023-04-05 04:03:00, 109.5, 150
2023-04-05 04:09:00, 116.0, 147
2023-04-05 04:15:00, 115.3, 146
2023-04-05 04:21:00, 124.3, 142
2023-04-05 04:27:00, 122.0, 137
2023-04-05 04:33:00, 120.9, 139
2023-04-05 04:39:00, 125.3, 138
2023-04-05 04:45:00, 123.7, 142
2023-04-05 04:51:00, 127.1, 140
2023-04-05 04:57:00, 126.3, 139
2023-04-05 05:03:00, 125.8, 136
2023-04-05 05:09:00, 124.6, 134
2023-04-05 05:15:00, 132.7, 134
2023-04-05 05:21:00, 131.4, 133
2023-04-05 05:27:00, 138.6, 134
2023-04-05 05:33:00, 133.2, 134
2023-04-05 05:39:00, 123.9, 138
2023-04-05 05:45:00, 127.7, 137
2023-04-05 05:51:00, 129.6, 137
2023-04-05 05:57:00, 134.6, 135
2023-04-05 06:03:00, 137.9, 133
2023-04-05 06:09:00, 143.2, 136
2023-04-05 06:15:00, 132.3, 139
2023-04-05 06:21:00, 133.1, 138
2023-04-05 06:27:00, 132.8, 139
2023-04-05 06:33:00, 126.6, 144
2023-04-05 06:39:00, 120.1, 145
2023-04-05 06:45:00, 113.9, 145
2023-04-05 06:51:00, 108.2, 145
2023-04-05 06:57:00, 92.6, 144
2023-04-05 07:03:00, 90.7, 147
2023-04-05 07:09:00, 96.4, 142
2023-04-05 07:15:00, 85.2, 142
2023-04-05 07:21:00, 95.3, 144
2023-04-05 07:27:00, 93.6, 142
2023-04-05 07:33:00, 77.2, 146
2023-04-05 07:39:00, 87.0, 136
2023-04-05 07:45:00, 63.1, 145
2023-04-05 07:51:00, 79.7, 137
2023-04-05 07:57:00, 60.3, 147
2023-04-05 08:03:00, 52.8, 144
2023-04-05 08:09:00, 57.7, 148
2023-04-05 08:15:00, 54.8, 157
2023-04-05 08:21:00, 45.7, 152
2023-04-05 08:27:00, 43.8, 155
2023-04-05 08:33:00, 43.3, 165
2023-04-05 08:39:00, 38.8, 194
2023-04-05 08:45:00, 23.2, 196
2023-04-05 08:51:00, 27.3, 193
2023-04-05 08:57:00, 33.6, 213
2023-04-05 09:03:00, 44.5, 226
2023-04-05 09:09:00, 39.3, 226
2023-04-05 09:15:00, 39.1, 245
2023-04-05 09:21:00, 28.4, 247
2023-04-05 09:27:00, 28.8, 237
2023-04-05 09:33:00, 44.5, 249
2023-04-05 09:39:00, 44.8, 253
2023-04-05 09:45:00, 48.1, 263
2023-04-05 09:51:00, 45.8, 273
2023-04-05 09:57:00, 42.9, 273
2023-04-05 10:03:00, 69.7, 260
2023-04-05 10:09:00, 74.0, 260
2023-04-05 10:15:00, 71.3, 243
2023-04-05 10:21:00, 63.3, 244
2023-04-05 10:27:00, 54.0, 256
2023-04-05 10:33:00, 77.0, 259
2023-04-05 10:39:00, 108.2, 266
2023-04-05 10:45:00, 108.1, 269
2023-04-05 10:51:00, 98.9, 268
2023-04-05 10:57:00, 101.9, 267
2023-04-05 11:03:00, 93.6, 264
2023-04-05 11:09:00, 76.6, 268
2023-04-05 11:15:00, 90.7, 270
2023-04-05 11:21:00, 92.3, 272
2023-04-05 11:27:00, 74.7, 271
2023-04-05 11:33:00, 93.8, 271
2023-04-05 11:39:00, 108.0, 277
2023-04-05 11:45:00, 101.5, 276
2023-04-05 11:51:00, 101.2, 274
2023-04-05 11:57:00, 90.3, 275
2023-04-05 12:03:00, 98.9, 278
2023-04-05 12:09:00, 96.4, 276
2023-04-05 12:15:00, 100.5, 280
2023-04-05 12:21:00, 107.8, 285
2023-04-05 12:27:00, 108.1, 285
2023-04-05 12:33:00, 110.3, 284
2023-04-05 12:39:00, 105.7, 281
2023-04-05 12:45:00, 109.5, 287
2023-04-05 12:51:00, 110.8, 284
2023-04-05 12:57:00, 111.3, 289
2023-04-05 13:03:00, 60.5, 323
2023-04-05 13:09:00, 57.2, 312
2023-04-05 13:15:00, 50.1, 310
2023-04-05 13:21:00, 46.3, 316
2023-04-05 13:27:00, 45.4, 315
2023-04-05 13:33:00, 37.9, 329
2023-04-05 13:39:00, 31.2, 339
2023-04-05 13:45:00, 34.1, 337
2023-04-05 13:51:00, 32.6, 321
2023-04-05 13:57:00, 28.3, 331
2023-04-05 14:03:00, 23.8, 335
2023-04-05 14:09:00, 24.7, 334
2023-04-05 14:15:00, 19.8, 334
2023-04-05 14:21:00, 20.6, 314
2023-04-05 14:27:00, 7.5, 285
2023-04-05 14:33:00, 7.2, 162
2023-04-05 14:39:00, 10.9, 102
2023-04-05 14:45:00, 24.1, 144
2023-04-05 14:51:00, 31.2, 143
2023-04-05 14:57:00, 38.7, 151
2023-04-05 15:03:00, 47.8, 149
2023-04-05 15:09:00, 47.0, 154
2023-04-05 15:15:00, 44.4, 163
2023-04-05 15:21:00, 52.3, 154
2023-04-05 15:27:00, 62.1, 150
2023-04-05 15:33:00, 69.5, 155
2023-04-05 15:39:00, 81.9, 149
2023-04-05 15:45:00, 90.3, 146
2023-04-05 15:51:00, 89.6, 143
2023-04-05 15:57:00, 82.9, 148
2023-04-05 16:03:00, 91.7, 141
2023-04-05 16:09:00, 75.9, 148
2023-04-05 16:15:00, 89.0, 146
2023-04-05 16:21:00, 94.7, 144
2023-04-05 16:27:00, 94.8, 146
2023-04-05 16:33:00, 95.7, 145
2023-04-05 16:39:00, 101.2, 150
2023-04-05 16:45:00, 103.5, 146
2023-04-05 16:51:00, 108.7, 145
2023-04-05 16:57:00, 95.9, 144
2023-04-05 17:03:00, 95.4, 150
2023-04-05 17:09:00, 108.9, 143
2023-04-05 17:15:00, 103.3, 140
2023-04-05 17:21:00, 99.3, 146
2023-04-05 17:27:00, 105.8, 144
2023-04-05 17:33:00, 96.7, 138
2023-04-05 17:39:00, 96.7, 145
2023-04-05 17:45:00, 105.0, 145
2023-04-05 17:51:00, 108.1, 139
2023-04-05 17:57:00, 105.3, 141
2023-04-05 18:03:00, 106.7, 144
2023-04-05 18:09:00, 103.4, 147
2023-04-05 18:15:00, 97.0, 146
2023-04-05 18:21:00, 101.6, 142
2023-04-05 18:27:00, 103.3, 141
2023-04-05 18:33:00, 107.8, 144
2023-04-05 18:39:00, 112.0, 144
2023-04-05 18:45:00, 103.2, 141
2023-04-05 18:51:00, 103.6, 144
2023-04-05 18:57:00, 108.1, 144
2023-04-05 19:03:00, 109.9, 146
2023-04-05 19:09:00, 105.9, 146
2023-04-05 19:15:00, 97.3, 148
2023-04-05 19:21:00, 94.8, 144
2023-04-05 19:27:00, 84.9, 148
2023-04-05 19:33:00, 86.2, 146
2023-04-05 19:39:00, 78.4, 149
2023-04-05 19:45:00, 77.4, 136
2023-04-05 19:51:00, 76.6, 145
2023-04-05 19:57:00, 76.9, 137
2023-04-05 20:03:00, 61.0, 144
2023-04-05 20:09:00, 58.2, 137
2023-04-05 20:15:00, 49.0, 145
2023-04-05 20:21:00, 38.9, 142
2023-04-05 20:27:00, 40.4, 138
2023-04-05 20:33:00, 40.3, 138
2023-04-05 20:39:00, 38.1, 141
2023-04-05 20:45:00, 24.6, 143
2023-04-05 20:51:00, 19.5, 136
2023-04-05 20:57:00, 17.2, 127
2023-04-05 21:03:00, 14.0, 139
2023-04-05 21:09:00, 10.9, 130
2023-04-05 21:15:00, 10.5, 113
2023-04-05 21:21:00, 9.3, 57
2023-04-05 21:27:00, 4.0, 84
2023-04-05 21:33:00, 7.5, 332
2023-04-05 21:39:00, 11.2, 348
2023-04-05 21:45:00, 24.1, 340
2023-04-05 21:51:00, 22.6, 355
2023-04-05 21:57:00, 33.8, 319
2023-04-05 22:03:00, 27.4, 328
2023-04-05 22:09:00, 26.7, 327
2023-04-05 22:15:00, 30.2, 331
2023-04-05 22:21:00, 36.8, 316
2023-04-05 22:27:00, 43.5, 312
2023-04-05 22:33:00, 55.3, 313
2023-04-05 22:39:00, 75.6, 308
2023-04-05 22:45:00, 84.6, 312
2023-04-05 22:51:00, 82.3, 317
2023-04-05 22:57:00, 71.0, 315
2023-04-05 23:03:00, 66.0, 317
2023-04-05 23:09:00, 68.0, 317
2023-04-05 23:15:00, 71.2, 318
2023-04-05 23:21:00, 73.1, 320
2023-04-05 23:27:00, 71.8, 311
2023-04-05 23:33:00, 80.7, 316
2023-04-05 23:39:00, 75.2, 310
2023-04-05 23:45:00, 78.8, 314
2023-04-05 23:51:00, 72.1, 311
2023-04-05 23:57:00, 74.9, 310
2023-04-06 00:03:00, 76.7, 307
2023-04-06 00:09:00, 72.5, 324
2023-04-06 00:15:00, 74.2, 327
2023-04-06 00:21:00, 76.7, 322
2023-04-06 00:27:00, 69.9, 322
2023-04-06 00:33:00, 66.1, 323
2023-04-06 00:39:00, 66.3, 326
2023-04-06 00:45:00, 57.3, 325
2023-04-06 00:51:00, 58.0, 320
2023-04-06 00:57:00, 59.7, 318
2023-04-06 01:03:00, 57.9, 321
2023-04-06 01:09:00, 49.1, 320
2023-04-06 01:15:00, 49.9, 319
2023-04-06 01:21:00, 50.6, 317
2023-04-06 01:27:00, 45.3, 338
2023-04-06 01:33:00, 38.0, 338
2023-04-06 01:39:00, 35.6, 340
2023-04-06 01:45:00, 26.0, 354
2023-04-06 01:51:00, 25.6, 12
2023-04-06 01:57:00, 25.5, 9
2023-04-06 02:03:00, 27.6, 355
2023-04-06 02:09:00, 20.6, 356
2023-04-06 02:15:00, 18.4, 344
2023-04-06 02:21:00, 14.8, 344
2023-04-06 02:27:00, 6.8, 350
2023-04-06 02:33:00, 3.2, 360
2023-04-06 02:39:00, 3.6, 183
2023-04-06 02:45:00, 14.9, 149
2023-04-06 02:51:00, 22.4, 146
2023-04-06 02:57:00, 31.6, 144
2023-04-06 03:03:00, 43.8, 151
2023-04-06 03:09:00, 53.8, 151
2023-04-06 03:15:00, 64.5, 149
2023-04-06 03:21:00, 71.7, 151
2023-04-06 03:27:00, 79.3, 154
2023-04-06 03:33:00, 84.0, 156
2023-04-06 03:39:00, 92.5, 148
2023-04-06 03:45:00, 92.3, 155
2023-04-06 03:51:00, 96.9, 148
2023-04-06 03:57:00, 91.1, 142
2023-04-06 04:03:00, 92.3, 140
2023-04-06 04:09:00, 100.5, 140
2023-04-06 04:15:00, 99.0, 139
2023-04-06 04:21:00, 93.1, 143
2023-04-06 04:27:00, 101.5, 139
2023-04-06 04:33:00, 105.0, 139
2023-04-06 04:39:00, 113.4, 142
2023-04-06 04:45:00, 125.2, 141
2023-04-06 04:51:00, 113.5, 136
2023-04-06 04:57:00, 114.4, 138
2023-04-06 05:03:00, 114.6, 141
2023-04-06 05:09:00, 111.1, 144
2023-04-06 05:15:00, 115.0, 142
2023-04-06 05:21:00, 114.1, 141
2023-04-06 05:27:00, 115.2, 139
2023-04-06 05:33:00, 119.3, 136
2023-04-06 05:39:00, 112.6, 135
2023-04-06 05:45:00, 112.2, 133
2023-04-06 05:51:00, 116.4, 130
2023-04-06 05:57:00, 112.4, 132
2023-04-06 06:03:00, 118.0, 128
2023-04-06 06:09:00, 119.1, 130
2023-04-06 06:15:00, 114.2, 126
2023-04-06 06:21:00, 108.9, 125
2023-04-06 06:27:00, 100.0, 123
2023-04-06 06:33:00, 115.1, 123
2023-04-06 06:39:00, 97.8, 125
2023-04-06 06:45:00, 101.3, 121
2023-04-06 06:51:00, 95.2, 129
2023-04-06 06:57:00, 104.0, 130
2023-04-06 07:03:00, 105.4, 127
2023-04-06 07:09:00, 115.9, 127
2023-04-06 07:15:00, 113.3, 127
2023-04-06 07:21:00, 110.8, 127
2023-04-06 07:27:00, 108.1, 129
2023-04-06 07:33:00, 108.0, 133
2023-04-06 07:39:00, 105.3, 131
2023-04-06 07:45:00, 94.6, 138
2023-04-06 07:51:00, 85.3, 138
2023-04-06 07:57:00, 74.4, 133
2023-04-06 08:03:00, 67.6, 142
2023-04-06 08:09:00, 65.2, 144
2023-04-06 08:15:00, 60.8, 149
2023-04-06 08:21:00, 53.4, 141
2023-04-06 08:27:00, 50.8, 136
2023-04-06 08:33:00, 50.1, 134
2023-04-06 08:39:00, 48.7, 129
2023-04-06 08:45:00, 50.3, 124
2023-04-06 08:51:00, 44.2, 131
2023-04-06 08:57:00, 38.5, 130
2023-04-06 09:03:00, 38.5, 127
2023-04-06 09:09:00, 29.0, 140
2023-04-06 09:15:00, 27.3, 129
2023-04-06 09:21:00, 19.4, 122
2023-04-06 09:27:00, 11.7, 121
2023-04-06 09:33:00, 8.2, 106
2023-04-06 09:39:00, 3.2, 82
2023-04-06 09:45:00, 8.4, 19
2023-04-06 09:51:00, 8.8, 39
2023-04-06 09:57:00, 7.3, 19
2023-04-06 10:03:00, 9.4, 34
2023-04-06 10:09:00, 13.5, 34
2023-04-06 10:15:00, 12.1, 30
2023-04-06 10:21:00, 12.7, 45
2023-04-06 10:27:00, 12.9, 36
2023-04-06 10:33:00, 16.5, 348
2023-04-06 10:39:00, 30.4, 328
2023-04-06 10:45:00, 37.9, 336
2023-04-06 10:51:00, 37.8, 320
2023-04-06 10:57:00, 53.8, 300
2023-04-06 11:03:00, 82.2, 300
2023-04-06 11:09:00, 77.2, 307
2023-04-06 11:15:00, 75.4, 309
2023-04-06 11:21:00, 71.2, 311
2023-04-06 11:27:00, 69.5, 314
2023-04-06 11:33:00, 66.5, 311
2023-04-06 11:39:00, 58.9, 318
2023-04-06 11:45:00, 62.2, 322
2023-04-06 11:51:00, 62.4, 318
2023-04-06 11:57:00, 62.8, 317
2023-04-06 12:03:00, 56.8, 313
2023-04-06 12:09:00, 59.3, 317
2023-04-06 12:15:00, 55.0, 316
2023-04-06 12:21:00, 56.0, 320
2023-04-06 12:27:00, 54.9, 319
2023-04-06 12:33:00, 55.5, 317
2023-04-06 12:39:00, 54.5, 322
2023-04-06 12:45:00, 53.5, 329
2023-04-06 12:51:00, 51.9, 331
2023-04-06 12:57:00, 57.2, 328
2023-04-06 13:03:00, 54.3, 324
2023-04-06 13:09:00, 51.3, 323
2023-04-06 13:15:00, 50.9, 317
2023-04-06 13:21:00, 44.4, 318
2023-04-06 13:27:00, 45.7, 323
2023-04-06 13:33:00, 45.5, 327
2023-04-06 13:39:00, 41.5, 330
2023-04-06 13:45:00, 40.0, 324
2023-04-06 13:51:00, 42.1, 321
2023-04-06 13:57:00, 33.0, 323
2023-04-06 14:03:00, 31.7, 325
2023-04-06 14:09:00, 25.5, 342
2023-04-06 14:15:00, 23.5, 343
2023-04-06 14:21:00, 22.0, 329
2023-04-06 14:27:00, 20.5, 334
2023-04-06 14:33:00, 12.9, 305
2023-04-06 14:39:00, 1.3, 6
2023-04-06 14:45:00, 3.1, 20
2023-04-06 14:51:00, 4.9, 130
2023-04-06 14:57:00, 10.7, 150
2023-04-06 15:03:00, 22.5, 149
2023-04-06 15:09:00, 34.0, 132
2023-04-06 15:15:00, 37.3, 135
2023-04-06 15:21:00, 38.9, 135
2023-04-06 15:27:00, 47.3, 141
2023-04-06 15:33:00, 57.6, 145
2023-04-06 15:39:00, 62.7, 151
2023-04-06 15:45:00, 73.6, 151
2023-04-06 15:51:00, 78.8, 147
2023-04-06 15:57:00, 82.3, 140
2023-04-06 16:03:00, 85.3, 139
2023-04-06 16:09:00, 84.2, 144
2023-04-06 16:15:00, 89.8, 140
2023-04-06 16:21:00, 93.2, 140
2023-04-06 16:27:00, 91.0, 144
2023-04-06 16:33:00, 96.9, 137
2023-04-06 16:39:00, 93.6, 141
2023-04-06 16:45:00, 97.8, 138
2023-04-06 16:51:00, 102.9, 148
2023-04-06 16:57:00, 109.3, 144
2023-04-06 17:03:00, 108.3, 141
2023-04-06 17:09:00, 105.7, 142
2023-04-06 17:15:00, 102.2, 136
2023-04-06 17:21:00, 114.4, 137
2023-04-06 17:27:00, 112.9, 138
2023-04-06 17:33:00, 103.1, 140
2023-04-06 17:39:00, 102.3, 136
2023-04-06 17:45:00, 103.8, 135
2023-04-06 17:51:00, 100.2, 131
2023-04-06 17:57:00, 98.2, 132
2023-04-06 18:03:00, 92.4, 131
2023-04-06 18:09:00, 93.3, 127
2023-04-06 18:15:00, 95.1, 130
2023-04-06 18:21:00, 99.3, 130
2023-04-06 18:27:00, 97.4, 131
2023-04-06 18:33:00, 101.7, 129
2023-04-06 18:39:00, 112.4, 129
2023-04-06 18:45:00, 118.8, 130
2023-04-06 18:51:00, 114.2, 132
2023-04-06 18:57:00, 105.1, 131
2023-04-06 19:03:00, 102.9, 136
2023-04-06 19:09:00, 94.6, 137
2023-04-06 19:15:00, 95.7, 138
2023-04-06 19:21:00, 90.7, 140
2023-04-06 19:27:00, 96.3, 141
2023-04-06 19:33:00, 84.5, 144
2023-04-06 19:39:00, 78.0, 144
2023-04-06 19:45:00, 67.0, 144
2023-04-06 19:51:00, 80.1, 140
2023-04-06 19:57:00, 52.1, 150
2023-04-06 20:03:00, 46.9, 150
2023-04-06 20:09:00, 49.7, 150
2023-04-06 20:15:00, 40.5, 149
2023-04-06 20:21:00, 49.2, 140
2023-04-06 20:27:00, 44.2, 137
2023-04-06 20:33:00, 40.0, 126
2023-04-06 20:39:00, 34.0, 136
2023-04-06 20:45:00, 32.2, 134
2023-04-06 20:51:00, 23.1, 136
2023-04-06 20:57:00, 19.6, 137
2023-04-06 21:03:00, 16.1, 125
2023-04-06 21:09:00, 13.6, 118
2023-04-06 21:15:00, 8.8, 113
2023-04-06 21:21:00, 4.9, 72
2023-04-06 21:27:00, 3.7, 30
2023-04-06 21:33:00, 3.0, 27
2023-04-06 21:39:00, 10.0, 46
2023-04-06 21:45:00, 8.0, 41
2023-04-06 21:51:00, 9.8, 15
2023-04-06 21:57:00, 10.7, 6
2023-04-06 22:03:00, 13.5, 344
2023-04-06 22:09:00, 17.0, 331
2023-04-06 22:15:00, 18.0, 334
2023-04-06 22:21:00, 17.9, 348
2023-04-06 22:27:00, 19.5, 331
2023-04-06 22:33:00, 37.9, 334
2023-04-06 22:39:00, 40.4, 317
2023-04-06 22:45:00, 51.8, 315
2023-04-06 22:51:00, 70.7, 309
2023-04-06 22:57:00, 79.0, 310
2023-04-06 23:03:00, 79.7, 313
2023-04-06 23:09:00, 84.8, 313
2023-04-06 23:15:00, 80.0, 314
2023-04-06 23:21:00, 73.2, 315
2023-04-06 23:27:00, 73.3, 313
2023-04-06 23:33:00, 72.3, 314
2023-04-06 23:39:00, 77.3, 314
2023-04-06 23:45:00, 75.3, 310
2023-04-06 23:51:00, 60.9, 313
2023-04-06 23:57:00, 49.7, 305
2023-04-07 00:03:00, 46.6, 305
2023-04-07 00:09:00, 45.3, 307
2023-04-07 00:15:00, 52.3, 314
2023-04-07 00:21:00, 47.6, 315
2023-04-07 00:27:00, 44.5, 314
2023-04-07 00:33:00, 53.0, 309
2023-04-07 00:39:00, 45.4, 312
2023-04-07 00:45:00, 45.7, 317
2023-04-07 00:51:00, 58.0, 317
2023-04-07 00:57:00, 59.7, 318
2023-04-07 01:03:00, 60.7, 320
2023-04-07 01:09:00, 60.1, 322
2023-04-07 01:15:00, 60.9, 322
2023-04-07 01:21:00, 58.9, 318
2023-04-07 01:27:00, 56.7, 324
2023-04-07 01:33:00, 48.7, 326
2023-04-07 01:39:00, 53.2, 328
2023-04-07 01:45:00, 52.8, 327
2023-04-07 01:51:00, 46.7, 334
2023-04-07 01:57:00, 48.3, 333
2023-04-07 02:03:00, 37.8, 311
2023-04-07 02:09:00, 33.4, 311
2023-04-07 02:15:00, 21.0, 286
2023-04-07 02:21:00, 32.1, 326
2023-04-07 02:27:00, 25.2, 309
2023-04-07 02:33:00, 20.0, 195
2023-04-07 02:39:00, 17.1, 293
2023-04-07 02:45:00, 9.1, 340
2023-04-07 02:51:00, 8.8, 59
2023-04-07 02:57:00, 14.2, 60
2023-04-07 03:03:00, 10.8, 125
2023-04-07 03:09:00, 14.0, 137
2023-04-07 03:15:00, 13.0, 138
2023-04-07 03:21:00, 32.0, 155
2023-04-07 03:27:00, 41.3, 166
2023-04-07 03:33:00, 43.0, 150
2023-04-07 03:39:00, 58.8, 151
2023-04-07 03:45:00, 71.4, 154
2023-04-07 03:51:00, 71.4, 159
2023-04-07 03:57:00, 84.0, 149
2023-04-07 04:03:00, 81.3, 144
2023-04-07 04:09:00, 96.4, 148
2023-04-07 04:15:00, 93.8, 150
2023-04-07 04:21:00, 90.8, 145
2023-04-07 04:27:00, 98.9, 144
2023-04-07 04:33:00, 97.5, 141
2023-04-07 04:39:00, 100.4, 143
2023-04-07 04:45:00, 106.4, 136
2023-04-07 04:51:00, 113.9, 143
2023-04-07 04:57:00, 115.7, 141
2023-04-07 05:03:00, 112.2, 146
2023-04-07 05:09:00, 118.5, 147
2023-04-07 05:15:00, 122.1, 141
2023-04-07 05:21:00, 123.4, 145
2023-04-07 05:27:00, 120.1, 144
2023-04-07 05:33:00, 123.9, 144
2023-04-07 05:39:00, 122.0, 141
2023-04-07 05:45:00, 118.5, 140
2023-04-07 05:51:00, 111.6, 138
2023-04-07 05:57:00, 109.6, 136
2023-04-07 06:03:00, 98.6, 134
2023-04-07 06:09:00, 93.1, 133
2023-04-07 06:15:00, 85.8, 128
2023-04-07 06:21:00, 78.2, 128
2023-04-07 06:27:00, 80.9, 132
2023-04-07 06:33:00, 70.0, 128
2023-04-07 06:39:00, 65.5, 125
2023-04-07 06:45:00, 25.3, 138
2023-04-07 06:51:00, 14.8, 154
2023-04-07 06:57:00, 10.6, 179
2023-04-07 07:03:00, 5.5, 185
2023-04-07 07:09:00, 5.0, 160
2023-04-07 07:15:00, 7.7, 122
2023-04-07 07:21:00, 3.6, 297
2023-04-07 07:27:00, 7.5, 256
2023-04-07 07:33:00, 10.7, 297
2023-04-07 07:39:00, 11.6, 331
2023-04-07 07:45:00, 9.7, 322
2023-04-07 07:51:00, 11.9, 314
2023-04-07 07:57:00, 9.9, 334
2023-04-07 08:03:00, 10.2, 263
2023-04-07 08:09:00, 20.2, 118
2023-04-07 08:15:00, 33.1, 133
2023-04-07 08:21:00, 54.2, 131
2023-04-07 08:27:00, 56.4, 134
2023-04-07 08:33:00, 56.0, 132
2023-04-07 08:39:00, 57.9, 135
2023-04-07 08:45:00, 54.8, 138
2023-04-07 08:51:00, 47.9, 144
2023-04-07 08:57:00, 56.8, 126
2023-04-07 09:03:00, 49.6, 125
2023-04-07 09:09:00, 52.7, 130
2023-04-07 09:15:00, 58.8, 137
2023-04-07 09:21:00, 50.8, 128
2023-04-07 09:27:00, 48.5, 127
2023-04-07 09:33:00, 44.7, 123
2023-04-07 09:39:00, 44.8, 123
2023-04-07 09:45:00, 36.4, 139
2023-04-07 09:51:00, 37.9, 125
2023-04-07 09:57:00, 26.8, 144
2023-04-07 10:03:00, 21.5, 147
2023-04-07 10:09:00, 7.3, 133
2023-04-07 10:15:00, 8.0, 104
2023-04-07 10:21:00, 5.0, 30
2023-04-07 10:27:00, 3.0, 298
2023-04-07 10:33:00, 6.7, 70
2023-04-07 10:39:00, 3.8, 32
2023-04-07 10:45:00, 11.0, 341
2023-04-07 10:51:00, 20.2, 349
2023-04-07 10:57:00, 12.7, 326
2023-04-07 11:03:00, 13.2, 0
2023-04-07 11:09:00, 16.1, 340
2023-04-07 11:15:00, 21.2, 355
2023-04-07 11:21:00, 24.3, 310
2023-04-07 11:27:00, 54.5, 302
2023-04-07 11:33:00, 64.2, 304
2023-04-07 11:39:00, 68.4, 307
2023-04-07 11:45:00, 58.8, 314
2023-04-07 11:51:00, 58.1, 313
2023-04-07 11:57:00, 55.6, 311
2023-04-07 12:03:00, 50.6, 310
2023-04-07 12:09:00, 53.1, 321
2023-04-07 12:15:00, 50.6, 326
