Date/Time, Speed (cm/sec), Dir (true)
2023-09-13 14:45:00, 52.9, 160
2023-09-13 14:51:00, 71.5, 159
2023-09-13 14:57:00, 81.3, 156
2023-09-13 15:03:00, 89.3, 154
2023-09-13 15:09:00, 92.4, 156
2023-09-13 15:15:00, 91.2, 155
2023-09-13 15:21:00, 86.4, 153
2023-09-13 15:33:00, 74.3, 138
2023-09-13 15:39:00, 79.5, 139
2023-09-13 15:45:00, 71.1, 143
2023-09-13 16:03:00, 74.0, 147
2023-09-13 16:27:00, 84.0, 148
2023-09-13 16:33:00, 84.9, 142
2023-09-13 16:51:00, 90.4, 143
2023-09-13 16:57:00, 92.9, 147
2023-09-13 17:03:00, 89.6, 147
2023-09-13 17:09:00, 92.5, 143
2023-09-13 17:15:00, 96.3, 145
2023-09-13 17:21:00, 88.4, 146
2023-09-13 17:27:00, 85.1, 145
2023-09-13 17:33:00, 82.8, 147
2023-09-13 17:39:00, 83.4, 147
2023-09-13 17:45:00, 82.2, 141
2023-09-13 17:51:00, 82.2, 142
2023-09-13 17:57:00, 82.7, 142
2023-09-13 18:03:00, 81.0, 139
2023-09-13 18:15:00, 74.6, 139
2023-09-13 18:21:00, 75.1, 142
2023-09-13 18:27:00, 78.2, 146
2023-09-13 18:45:00, 77.6, 143
2023-09-13 18:51:00, 58.7, 148
2023-09-13 18:57:00, 74.7, 150
2023-09-13 19:03:00, 53.1, 152
2023-09-13 19:09:00, 61.7, 157
2023-09-13 19:27:00, 35.1, 153
2023-09-13 19:33:00, 49.0, 147
2023-09-13 19:39:00, 32.0, 164
2023-09-13 19:45:00, 18.5, 177
2023-09-13 19:51:00, 18.2, 132
2023-09-13 19:57:00, 29.5, 130
2023-09-13 20:03:00, 24.1, 138
2023-09-13 20:09:00, 17.0, 174
2023-09-13 20:15:00, 8.9, 199
2023-09-13 20:21:00, 5.0, 216
2023-09-13 20:27:00, 3.5, 254
2023-09-13 20:33:00, 9.0, 324
2023-09-13 20:39:00, 11.8, 317
2023-09-13 20:45:00, 13.3, 334
2023-09-13 20:57:00, 30.1, 324
2023-09-13 21:03:00, 37.1, 327
2023-09-13 21:09:00, 39.4, 334
2023-09-13 21:15:00, 44.3, 332
2023-09-13 21:21:00, 44.4, 328
2023-09-13 21:27:00, 47.8, 327
2023-09-13 21:33:00, 51.5, 320
2023-09-13 21:39:00, 57.9, 322
2023-09-13 21:45:00, 58.6, 326
2023-09-13 21:51:00, 69.9, 321
2023-09-13 21:57:00, 82.3, 317
2023-09-13 22:03:00, 85.4, 316
2023-09-13 22:09:00, 80.3, 320
2023-09-13 22:15:00, 69.0, 320
2023-09-13 22:21:00, 83.6, 317
2023-09-13 22:27:00, 86.0, 320
2023-09-13 22:33:00, 90.2, 316
2023-09-13 22:39:00, 84.0, 317
2023-09-13 22:45:00, 78.1, 313
2023-09-13 22:51:00, 77.6, 314
2023-09-13 22:57:00, 73.1, 318
2023-09-13 23:03:00, 68.7, 321
2023-09-13 23:09:00, 67.3, 326
2023-09-13 23:15:00, 63.6, 328
2023-09-13 23:21:00, 55.5, 326
2023-09-13 23:27:00, 55.0, 327
2023-09-13 23:33:00, 58.7, 327
2023-09-13 23:39:00, 57.5, 328
2023-09-13 23:45:00, 52.0, 334
2023-09-13 23:51:00, 51.3, 341
2023-09-13 23:57:00, 50.3, 324
2023-09-14 00:03:00, 55.4, 340
2023-09-14 00:09:00, 44.1, 342
2023-09-14 00:15:00, 49.6, 342
2023-09-14 00:21:00, 44.8, 336
2023-09-14 00:27:00, 44.1, 334
2023-09-14 00:33:00, 40.1, 339
2023-09-14 00:39:00, 35.0, 334
2023-09-14 00:45:00, 33.0, 345
2023-09-14 00:51:00, 31.0, 352
2023-09-14 00:57:00, 27.1, 356
2023-09-14 01:03:00, 24.1, 352
2023-09-14 01:09:00, 21.5, 349
2023-09-14 01:15:00, 16.4, 335
2023-09-14 01:21:00, 21.0, 326
2023-09-14 01:27:00, 14.9, 323
2023-09-14 01:33:00, 13.3, 333
2023-09-14 01:39:00, 13.0, 327
2023-09-14 01:45:00, 11.1, 344
2023-09-14 01:51:00, 7.0, 318
2023-09-14 01:57:00, 6.5, 308
2023-09-14 02:03:00, 9.9, 302
2023-09-14 02:09:00, 2.9, 224
2023-09-14 02:15:00, 14.4, 141
2023-09-14 02:21:00, 19.9, 142
2023-09-14 02:27:00, 30.9, 142
2023-09-14 02:33:00, 35.7, 150
2023-09-14 02:39:00, 38.0, 143
2023-09-14 02:45:00, 37.8, 147
2023-09-14 02:51:00, 40.3, 160
2023-09-14 02:57:00, 50.4, 162
2023-09-14 03:03:00, 53.9, 156
2023-09-14 03:09:00, 61.8, 159
2023-09-14 03:15:00, 68.0, 162
2023-09-14 03:21:00, 74.2, 154
2023-09-14 03:27:00, 84.1, 146
2023-09-14 03:33:00, 94.5, 146
2023-09-14 03:39:00, 100.3, 145
2023-09-14 03:45:00, 107.6, 142
2023-09-14 03:51:00, 105.0, 144
2023-09-14 03:57:00, 101.2, 144
2023-09-14 04:03:00, 100.7, 146
2023-09-14 04:09:00, 108.6, 139
2023-09-14 04:15:00, 109.0, 140
2023-09-14 04:21:00, 114.2, 141
2023-09-14 04:27:00, 113.4, 138
2023-09-14 04:33:00, 110.9, 144
2023-09-14 04:39:00, 111.2, 144
2023-09-14 04:45:00, 116.0, 142
2023-09-14 04:51:00, 112.2, 141
2023-09-14 04:57:00, 115.9, 144
2023-09-14 05:03:00, 119.3, 142
2023-09-14 05:09:00, 126.9, 142
2023-09-14 05:15:00, 118.8, 138
2023-09-14 05:21:00, 115.6, 140
2023-09-14 05:27:00, 115.6, 137
2023-09-14 05:33:00, 111.5, 136
2023-09-14 05:39:00, 116.7, 136
2023-09-14 05:45:00, 114.3, 137
2023-09-14 05:51:00, 119.7, 134
2023-09-14 05:57:00, 115.4, 137
2023-09-14 06:03:00, 122.5, 135
2023-09-14 06:09:00, 121.2, 136
2023-09-14 06:15:00, 113.7, 137
2023-09-14 06:21:00, 107.1, 137
2023-09-14 06:27:00, 104.4, 138
2023-09-14 06:33:00, 96.6, 136
2023-09-14 06:39:00, 102.3, 142
2023-09-14 06:45:00, 107.3, 142
2023-09-14 06:51:00, 104.4, 144
2023-09-14 06:57:00, 92.7, 143
2023-09-14 07:03:00, 88.6, 142
2023-09-14 07:09:00, 93.3, 144
2023-09-14 07:15:00, 89.8, 146
2023-09-14 07:21:00, 78.9, 146
2023-09-14 07:27:00, 74.6, 147
2023-09-14 07:33:00, 74.4, 142
2023-09-14 07:39:00, 74.6, 147
2023-09-14 07:45:00, 66.0, 143
2023-09-14 07:51:00, 61.2, 139
2023-09-14 07:57:00, 61.7, 146
2023-09-14 08:03:00, 54.9, 140
2023-09-14 08:09:00, 42.7, 146
2023-09-14 08:15:00, 48.1, 143
2023-09-14 08:21:00, 49.9, 133
2023-09-14 08:27:00, 44.4, 137
2023-09-14 08:33:00, 39.8, 137
2023-09-14 08:39:00, 38.7, 136
2023-09-14 08:45:00, 35.9, 133
2023-09-14 08:51:00, 31.7, 140
2023-09-14 08:57:00, 30.5, 130
2023-09-14 09:03:00, 27.3, 132
2023-09-14 09:09:00, 32.1, 132
2023-09-14 09:15:00, 17.8, 115
2023-09-14 09:21:00, 12.0, 121
2023-09-14 09:27:00, 15.0, 112
2023-09-14 09:33:00, 16.4, 91
2023-09-14 09:39:00, 16.7, 44
2023-09-14 09:45:00, 13.0, 65
2023-09-14 09:51:00, 10.6, 33
2023-09-14 09:57:00, 11.3, 327
2023-09-14 10:03:00, 12.1, 345
2023-09-14 10:09:00, 12.1, 340
2023-09-14 10:15:00, 16.0, 356
2023-09-14 10:21:00, 15.5, 326
2023-09-14 10:27:00, 36.8, 311
2023-09-14 10:33:00, 50.8, 300
2023-09-14 10:39:00, 64.4, 309
2023-09-14 10:45:00, 71.4, 311
2023-09-14 10:51:00, 63.1, 306
2023-09-14 10:57:00, 58.5, 306
2023-09-14 11:03:00, 64.1, 310
2023-09-14 11:09:00, 48.3, 307
2023-09-14 11:15:00, 47.6, 306
2023-09-14 11:21:00, 50.8, 308
2023-09-14 11:27:00, 34.7, 296
2023-09-14 11:33:00, 19.5, 301
2023-09-14 11:39:00, 21.8, 293
2023-09-14 11:45:00, 28.3, 310
2023-09-14 11:51:00, 21.1, 283
2023-09-14 11:57:00, 17.8, 293
2023-09-14 12:03:00, 16.5, 312
2023-09-14 12:09:00, 18.4, 286
2023-09-14 12:15:00, 36.3, 316
2023-09-14 12:21:00, 20.8, 304
2023-09-14 12:27:00, 24.0, 294
2023-09-14 12:33:00, 20.6, 296
2023-09-14 12:45:00, 10.7, 246
2023-09-14 12:51:00, 9.8, 256
2023-09-14 12:57:00, 7.5, 273
2023-09-14 13:03:00, 12.7, 294
2023-09-14 13:15:00, 7.4, 241
2023-09-14 13:21:00, 17.0, 280
2023-09-14 13:27:00, 12.4, 241
2023-09-14 13:33:00, 9.0, 292
2023-09-14 13:39:00, 16.0, 310
2023-09-14 13:45:00, 13.3, 291
2023-09-14 13:51:00, 11.5, 306
2023-09-14 13:57:00, 3.4, 238
2023-09-14 14:03:00, 10.7, 156
2023-09-14 14:09:00, 9.6, 176
2023-09-14 14:15:00, 6.5, 179
2023-09-14 14:21:00, 15.5, 147
2023-09-14 14:27:00, 26.7, 156
2023-09-14 14:33:00, 36.6, 147
2023-09-14 14:39:00, 51.0, 143
2023-09-14 14:45:00, 53.7, 147
2023-09-14 14:51:00, 63.3, 145
2023-09-14 14:57:00, 63.3, 147
2023-09-14 15:03:00, 65.9, 144
2023-09-14 15:09:00, 69.0, 144
2023-09-14 15:15:00, 71.5, 148
2023-09-14 15:21:00, 72.7, 148
2023-09-14 15:27:00, 79.4, 153
2023-09-14 15:33:00, 83.5, 154
2023-09-14 15:39:00, 86.8, 150
2023-09-14 15:45:00, 74.3, 144
2023-09-14 15:51:00, 86.7, 142
2023-09-14 15:57:00, 90.3, 140
2023-09-14 16:03:00, 94.3, 136
2023-09-14 16:09:00, 95.4, 140
2023-09-14 16:15:00, 88.8, 145
2023-09-14 16:21:00, 94.1, 143
2023-09-14 16:27:00, 89.3, 142
2023-09-14 16:33:00, 94.2, 142
2023-09-14 16:39:00, 104.6, 146
2023-09-14 16:45:00, 93.9, 139
2023-09-14 16:51:00, 93.9, 143
2023-09-14 16:57:00, 103.7, 147
2023-09-14 17:03:00, 105.9, 140
2023-09-14 17:09:00, 102.9, 147
2023-09-14 17:15:00, 105.5, 149
2023-09-14 17:21:00, 102.5, 148
2023-09-14 17:27:00, 95.3, 147
2023-09-14 17:33:00, 100.9, 148
2023-09-14 17:39:00, 98.8, 141
2023-09-14 17:45:00, 100.7, 145
2023-09-14 17:51:00, 108.0, 141
2023-09-14 17:57:00, 96.7, 147
2023-09-14 18:03:00, 104.3, 144
2023-09-14 18:09:00, 108.5, 144
2023-09-14 18:15:00, 107.9, 144
2023-09-14 18:21:00, 107.3, 145
2023-09-14 18:27:00, 104.8, 146
2023-09-14 18:33:00, 104.8, 143
2023-09-14 18:39:00, 111.5, 140
2023-09-14 18:45:00, 89.7, 145
2023-09-14 18:51:00, 105.4, 140
2023-09-14 18:57:00, 85.2, 145
2023-09-14 19:03:00, 97.7, 143
2023-09-14 19:09:00, 97.0, 139
2023-09-14 19:15:00, 78.4, 145
2023-09-14 19:21:00, 90.1, 141
2023-09-14 19:27:00, 81.5, 139
2023-09-14 19:33:00, 78.5, 143
2023-09-14 19:39:00, 81.0, 139
2023-09-14 19:45:00, 71.3, 149
2023-09-14 19:51:00, 72.5, 144
2023-09-14 19:57:00, 63.0, 149
2023-09-14 20:03:00, 56.3, 138
2023-09-14 20:09:00, 68.9, 144
2023-09-14 20:15:00, 45.3, 161
2023-09-14 20:21:00, 45.2, 146
2023-09-14 20:27:00, 47.1, 146
2023-09-14 20:33:00, 35.2, 149
2023-09-14 20:39:00, 24.2, 150
2023-09-14 20:45:00, 26.1, 146
2023-09-14 20:51:00, 30.9, 133
2023-09-14 20:57:00, 28.3, 130
2023-09-14 21:03:00, 23.0, 138
2023-09-14 21:09:00, 26.4, 126
2023-09-14 21:15:00, 15.7, 127
2023-09-14 21:21:00, 15.8, 120
2023-09-14 21:27:00, 13.4, 113
2023-09-14 21:33:00, 15.9, 99
2023-09-14 21:39:00, 12.0, 88
2023-09-14 21:45:00, 9.5, 27
