"","sid","year","month","day","hour","time","lat","lon","x","y","p_cent","p_edge","depth","p_grad","DsqP","radius","area","Dp","DpDt","u","v","uv","Ege","Ely","Emg","Esp","Erg","id","pid","type","centers","strength"
"217952",200,1947,4,9,18,17264.75,39.0994399528011,-70.1618328719233,153,285,1009.36759803263,1015.36759803263,6,11.8738364674975,9.14166186765033,302.512962164995,287500,-2.05698777314465,-22.5970309614445,66.3313189432993,11.3430111128487,67.2941882621665,0,0,0,0,0,3,3,1,1,1
"217953",200,1947,4,9,21,17264.875,39.5929733177448,-68.565395870582,157,280,1005.49154934196,1015.49154934196,10,15.2013546137994,17.9043213806408,360.154520476829,407500,-3.8760486906732,-42.1352745685421,45.5967574799909,18.2928021038524,49.1293283233123,0,0,0,0,0,4,4,1,1,2
"218339",316,1947,4,15,3,17270.125,39.501530196136,-68.3206520663411,157,279,1011.20679811967,1013.20679811967,2,8.29737131859521,4.76857837068812,201.455976551785,127500,NA,NA,NA,NA,NA,3,0,0,0,0,6,6,1,1,1
"218482",353,1947,4,17,0,17272,41.6844600441335,-70.0051885181989,163,288,998.948466227931,1000.94846622793,2,15.3253005058779,10.9608170343855,126.156626101008,50000,NA,NA,NA,NA,NA,3,0,0,0,0,3,3,1,1,1
"218483",353,1947,4,17,3,17272.125,42.7525526921684,-69.2638314599395,168,287,998.015715137996,1002.015715138,4,15.651984781011,10.1042452408187,190.283340188799,113750,-0.932751089935191,-9.51969737082752,20.1770979675642,39.5888278826105,44.4341149963813,0,0,0,0,0,3,3,1,1,1
"218911",470,1947,4,22,15,17277.625,37.0386334139036,-68.221947943872,148,275,1012.96522375387,1014.96522375387,2,11.8502189537746,7.79534708053019,182.273405549008,104375,0.716168849977257,8.23729627542955,38.3105956546516,21.3784425618686,43.8718536853108,0,0,0,0,0,4,4,1,1,1
"219076",513,1947,4,26,6,17281.25,39.0313206651599,-70.7407083562328,152,287,1008.82130201103,1014.82130201103,6,9.61095163079469,6.34537716377308,570.501409834302,1022500,NA,NA,NA,NA,NA,3,0,0,0,0,4,4,1,1,1
"219077",513,1947,4,26,9,17281.375,39.4512869215149,-67.4912711451039,158,276,1007.01712018044,1013.01712018044,6,10.8867271350694,14.4192465654141,421.021160832325,556875,-1.8041818305882,-19.6715557879698,92.9947714865841,15.5660390228608,94.2885416935866,0,0,0,0,0,4,4,1,1,1
"219952",61,1947,5,4,9,17289.375,37.3153353557477,-75.5652369375911,140,303,1002.14320807082,1006.14320807082,4,10.4847188979143,10.6767513226458,283.150671167388,251875,-1.95607095989908,-22.3557049272402,5.50211170648753,27.1188927912807,27.6714217100539,0,0,0,0,0,5,5,1,1,1
"219953",61,1947,5,4,12,17289.5,38.9417286430902,-72.9642388509435,149,295,1003.2341279786,1007.2341279786,4,11.4132918330902,4.1013480614614,276.03519522924,239375,1.09091990777757,12.0250721361063,74.9806001964338,60.2822274270837,96.208301873529,0,0,0,0,0,5,5,1,1,1
"219954",61,1947,5,4,15,17289.625,40.1107296122493,-73.4153726425933,153,298,1002.55318417499,1013.89314866988,11.3399644948893,11.2178499652007,4.89359188894916,1453.6780100499,6638750,-0.680943803611735,-7.32261323745933,-12.7884209781664,43.32899233769,45.1768224658884,0,0,0,0,0,6,8,2,0,1
"219955",61,1947,5,4,18,17289.75,40.9874676849601,-72.8475782597882,157,297,1001.66374707499,1010.69712916841,9.03338209342037,11.2388341124675,6.24497984921734,1092.73050682542,3751250,-0.889437099994102,-9.39511810569565,15.8860697953186,32.4962752271885,36.1714682751878,0,0,0,0,0,3,6,2,0,1
"219956",61,1947,5,4,21,17289.875,42.3997047015118,-72.3558936121571,163,297,1001.67302480837,1010.16801329485,8.49498848648262,10.9426356696089,6.94563338233696,1132.60268466955,4030000,0.00927773337869439,0.0953257564457766,13.4578610418619,52.3445304867311,54.0468675845176,0,0,0,0,0,3,6,2,0,1
"220016",94,1947,5,5,15,17290.625,38.8330069758133,-75.428297546509,146,304,1003.0015877216,1007.0015877216,4,10.8037889499204,3.06016798192948,510.700658891139,819375,-0.443059088717564,-4.89528800833865,56.1523426347448,11.7608653426187,57.3707550671681,0,0,0,0,2,4,4,1,1,1
"220017",94,1947,5,5,18,17290.75,40.0370214847612,-75.094241476445,151,304,1001.42899304997,1007.42899304997,6,11.7989335166145,9.11602814831786,591.054227703948,1097500,-1.57259467163181,-16.9369698167002,9.47984369292278,44.6267683338139,45.6225370662586,0,0,0,1,0,5,5,1,2,1
"220018",94,1947,5,5,21,17290.875,41.783623309269,-75.9970486721461,157,309,1001.15971609513,1007.15971609513,6,11.5771330622724,7.18892041860112,608.958962003283,1165000,-0.26927695483464,-2.79986679703927,-24.9517699183429,64.7377539178009,69.3798789591022,0,0,0,0,0,6,6,1,2,1
"220019",94,1947,5,6,0,17291,41.8131653569374,-73.9980063767752,159,302,1001.77831870841,1007.77831870841,6,11.8039583319284,4.5214578863432,594.912434481414,1111875,0.618602613279363,6.42834938493261,55.2230425021047,1.09497527447347,55.2338971469601,0,0,0,0,0,6,6,1,1,1
"220020",94,1947,5,6,3,17291.125,41.7446483229915,-73.7343087668065,159,301,1000.06424644073,1008.06424644073,8,13.796276716217,5.6675411665516,581.724331405471,1063125,-1.71407226768817,-17.8360279074724,7.29252911594017,-2.53958218784037,7.72207605476864,0,0,0,0,0,5,5,1,1,1
"220021",94,1947,5,6,6,17291.25,41.5324659254149,-72.947486425201,159,298,998.421711728362,1008.42171172836,10,14.5046718084568,3.96062854636228,721.826499199837,1636875,-1.64253471236312,-17.1629766192945,21.8311794278926,-7.8645353779332,23.2045536893861,0,0,0,0,0,6,6,1,1,1
"220022",94,1947,5,6,9,17291.375,42.0144087521049,-71.913879619077,162,295,997.292997908575,1007.29299790857,10,15.3709211037582,3.29036594629615,673.492084446359,1425000,-1.12871381978766,-11.6834821540895,28.4637118677509,17.8631990868888,33.6047135817011,0,0,0,0,0,5,5,1,1,1
"220362",182,1947,5,7,15,17292.625,39.9174126797306,-76.7670659154997,149,310,1004.43136309116,1004.43136309116,0,9.10203747969748,4.01456985019111,14.1047395886939,625,-0.751183562836814,-8.11047575514905,50.1828605098348,-22.7593782855104,55.1027112662571,0,0,0,0,0,7,7,1,1,1
"220363",182,1947,5,7,18,17292.75,40.5163822419393,-74.9563905968743,153,304,1001.50378599744,1001.50378599744,0,11.0750370494125,6.04472622035231,14.1047395886939,625,-2.92757709371799,-31.2204525965777,51.0194885436076,22.2007921773726,55.6404833242325,0,0,0,0,0,5,5,1,1,1
"220364",182,1947,5,7,21,17292.875,42.4044759739742,-71.4771742835408,164,294,1000.1605282496,1000.1605282496,0,10.2722888321606,3.28162787841189,14.1047395886939,625,-1.34325774783632,-13.8002871555804,95.215587560655,69.9821480105597,118.167293083546,0,0,0,0,0,5,5,1,1,1
"222426",23,1947,6,3,6,17319.25,42.9604002133442,-74.4984493562653,163,305,1004.6955762057,1012.6955762057,8,13.7566537341406,10.51409067555,644.047801357362,1303125,-0.818937463331822,-8.32549633253969,133.993210612029,56.0214868166031,145.23287325968,0,0,1,0,0,9,9,1,1,1
