"","YEAR","strat.biomass"
"1",1963,40.9562706468007
"2",1964,32.4979742363914
"3",1965,31.4390446768412
"4",1966,31.828172332742
"5",1967,29.920475507435
"6",1968,28.4548058146801
"7",1969,31.5446684853801
"8",1970,29.1214985520885
"9",1971,18.6005929363258
"10",1972,51.5421425101757
"11",1973,15.1000204464326
"12",1974,9.16715499522377
"13",1975,10.6564171762952
"14",1976,9.52245617635714
"15",1977,14.6391231982477
"16",1978,9.27653044837933
"17",1979,15.4270631878906
"18",1980,24.4824719091659
"19",1981,28.6290186268186
"20",1982,16.3102091494301
"21",1983,20.6088083327943
"22",1984,8.31890102781435
"23",1985,10.2730747440456
"24",1986,4.1916220228392
"25",1987,12.2225926441488
"26",1988,5.18298563852389
"27",1989,6.52854760851573
"28",1990,7.88839707622
"29",1991,3.16902845253488
"30",1992,9.6667137271011
"31",1993,4.74650902619203
"32",1994,5.54963990138777
"33",1995,5.92418789713151
"34",1996,9.45631664981619
"35",1997,18.4582183847553
"36",1998,12.9139410817664
"37",1999,12.4845612312516
"38",2000,15.0468535941257
"39",2001,11.9873745186875
"40",2002,29.3081300606652
"41",2003,24.1525191682504
"42",2004,12.1086452109709
"43",2005,50.6520233274638
"44",2006,14.8640669521331
"45",2007,7.71593167164129
"46",2008,7.58219392098981
"47",2009,7.33961703066027
"48",2010,23.69550937239
"49",2011,7.3590292857334
"50",2012,29.5875755319754
"51",2013,113.578821046076
"52",2014,9.98648708125038
"53",2015,18.1245904885997
"54",2016,30.147458951228
"55",2018,34.4928627396643
"56",2019,8.53367223622652
"57",2021,14.6469517906322
"58",2022,26.1305990219669
"59",2023,26.1330923279573
"60",2024,21.6267120048916
