"","Year","Variable","Val","Loc","N"
"75",2015,"OISST_HW_moving_intensity_var_abs",0.7011875,"NYB",NA
"76",2015,"OISST_HW_moving_intensity_cumulative_abs",401.8708125,"NYB",NA
"77",2015,"OISST_HW_moving_rate_onset",0.196975,"NYB",NA
"78",2015,"OISST_HW_moving_rate_decline",0.1987375,"NYB",NA
"79",2015,"OISST_HW_moving_total_days",171,"NYB",NA
"80",2015,"OISST_HW_moving_total_icum",400.6862,"NYB",NA
"81",2016,"OISST_HW_moving_count",8,"NYB",NA
"82",2016,"OISST_HW_moving_duration",14.5,"NYB",NA
"83",2016,"OISST_HW_moving_duration_max",34,"NYB",NA
"84",2016,"OISST_HW_moving_intensity_mean",2.0063375,"NYB",NA
"85",2016,"OISST_HW_moving_intensity_max",2.4069875,"NYB",NA
"86",2016,"OISST_HW_moving_intensity_max_max",3.0093,"NYB",NA
"87",2016,"OISST_HW_moving_intensity_var",0.2759,"NYB",NA
"88",2016,"OISST_HW_moving_intensity_cumulative",29.333425,"NYB",NA
"89",2016,"OISST_HW_moving_intensity_mean_relThresh",0.504475,"NYB",NA
"90",2016,"OISST_HW_moving_intensity_max_relThresh",0.8869625,"NYB",NA
"91",2016,"OISST_HW_moving_intensity_var_relThresh",0.2617375,"NYB",NA
"92",2016,"OISST_HW_moving_intensity_cumulative_relThresh",8.8284125,"NYB",NA
"93",2016,"OISST_HW_moving_intensity_mean_abs",17.740875,"NYB",NA
"94",2016,"OISST_HW_moving_intensity_max_abs",18.254,"NYB",NA
"95",2016,"OISST_HW_moving_intensity_var_abs",0.41175,"NYB",NA
"96",2016,"OISST_HW_moving_intensity_cumulative_abs",239.7178125,"NYB",NA
"97",2016,"OISST_HW_moving_rate_onset",0.2002375,"NYB",NA
"98",2016,"OISST_HW_moving_rate_decline",0.16685,"NYB",NA
"99",2016,"OISST_HW_moving_total_days",116,"NYB",NA
"100",2016,"OISST_HW_moving_total_icum",234.6674,"NYB",NA
"101",2017,"OISST_HW_moving_count",4,"NYB",NA
"102",2017,"OISST_HW_moving_duration",16.25,"NYB",NA
"103",2017,"OISST_HW_moving_duration_max",24,"NYB",NA
"104",2017,"OISST_HW_moving_intensity_mean",1.866075,"NYB",NA
"105",2017,"OISST_HW_moving_intensity_max",2.2612,"NYB",NA
"106",2017,"OISST_HW_moving_intensity_max_max",2.4754,"NYB",NA
"107",2017,"OISST_HW_moving_intensity_var",0.248725,"NYB",NA
"108",2017,"OISST_HW_moving_intensity_cumulative",30.076225,"NYB",NA
"109",2017,"OISST_HW_moving_intensity_mean_relThresh",0.3734,"NYB",NA
"110",2017,"OISST_HW_moving_intensity_max_relThresh",0.789,"NYB",NA
"111",2017,"OISST_HW_moving_intensity_var_relThresh",0.2338,"NYB",NA
"112",2017,"OISST_HW_moving_intensity_cumulative_relThresh",5.356225,"NYB",NA
"113",2017,"OISST_HW_moving_intensity_mean_abs",15.035375,"NYB",NA
"114",2017,"OISST_HW_moving_intensity_max_abs",15.792425,"NYB",NA
"115",2017,"OISST_HW_moving_intensity_var_abs",0.48885,"NYB",NA
"116",2017,"OISST_HW_moving_intensity_cumulative_abs",222.080925,"NYB",NA
"117",2017,"OISST_HW_moving_rate_onset",0.09515,"NYB",NA
"118",2017,"OISST_HW_moving_rate_decline",0.202125,"NYB",NA
"119",2017,"OISST_HW_moving_total_days",65,"NYB",NA
"120",2017,"OISST_HW_moving_total_icum",120.3049,"NYB",NA
"121",2018,"OISST_HW_moving_count",4,"NYB",NA
"122",2018,"OISST_HW_moving_duration",9,"NYB",NA
"123",2018,"OISST_HW_moving_duration_max",16,"NYB",NA
"124",2018,"OISST_HW_moving_intensity_mean",2.442175,"NYB",NA
"125",2018,"OISST_HW_moving_intensity_max",2.990875,"NYB",NA
"126",2018,"OISST_HW_moving_intensity_max_max",4.3027,"NYB",NA
"127",2018,"OISST_HW_moving_intensity_var",0.428275,"NYB",NA
"128",2018,"OISST_HW_moving_intensity_cumulative",21.417,"NYB",NA
"129",2018,"OISST_HW_moving_intensity_mean_relThresh",0.90645,"NYB",NA
"130",2018,"OISST_HW_moving_intensity_max_relThresh",1.4607,"NYB",NA
"131",2018,"OISST_HW_moving_intensity_var_relThresh",0.431075,"NYB",NA
"132",2018,"OISST_HW_moving_intensity_cumulative_relThresh",7.64015,"NYB",NA
"133",2018,"OISST_HW_moving_intensity_mean_abs",23.6684,"NYB",NA
"134",2018,"OISST_HW_moving_intensity_max_abs",24.237475,"NYB",NA
"135",2018,"OISST_HW_moving_intensity_var_abs",0.506475,"NYB",NA
"136",2018,"OISST_HW_moving_intensity_cumulative_abs",216.247175,"NYB",NA
"137",2018,"OISST_HW_moving_rate_onset",0.29865,"NYB",NA
"138",2018,"OISST_HW_moving_rate_decline",0.650825,"NYB",NA
"139",2018,"OISST_HW_moving_total_days",36,"NYB",NA
"140",2018,"OISST_HW_moving_total_icum",85.668,"NYB",NA
"141",2019,"OISST_HW_moving_count",4,"NYB",NA
"142",2019,"OISST_HW_moving_duration",9.25,"NYB",NA
"143",2019,"OISST_HW_moving_duration_max",13,"NYB",NA
"144",2019,"OISST_HW_moving_intensity_mean",2.0537,"NYB",NA
"145",2019,"OISST_HW_moving_intensity_max",2.510575,"NYB",NA
"146",2019,"OISST_HW_moving_intensity_max_max",2.9141,"NYB",NA
"147",2019,"OISST_HW_moving_intensity_var",0.2829,"NYB",NA
"148",2019,"OISST_HW_moving_intensity_cumulative",18.6942,"NYB",NA
"149",2019,"OISST_HW_moving_intensity_mean_relThresh",0.53475,"NYB",NA
"150",2019,"OISST_HW_moving_intensity_max_relThresh",0.995175,"NYB",NA
"151",2019,"OISST_HW_moving_intensity_var_relThresh",0.2822,"NYB",NA
"152",2019,"OISST_HW_moving_intensity_cumulative_relThresh",4.89535,"NYB",NA
"153",2019,"OISST_HW_moving_intensity_mean_abs",22.32205,"NYB",NA
"154",2019,"OISST_HW_moving_intensity_max_abs",22.91935,"NYB",NA
"155",2019,"OISST_HW_moving_intensity_var_abs",0.4563,"NYB",NA
"156",2019,"OISST_HW_moving_intensity_cumulative_abs",203.685675,"NYB",NA
"157",2019,"OISST_HW_moving_rate_onset",0.247425,"NYB",NA
"158",2019,"OISST_HW_moving_rate_decline",0.3018,"NYB",NA
"159",2019,"OISST_HW_moving_total_days",37,"NYB",NA
"160",2019,"OISST_HW_moving_total_icum",74.7768,"NYB",NA
"161",2020,"OISST_HW_moving_count",5,"NYB",NA
"162",2020,"OISST_HW_moving_duration",14.6,"NYB",NA
"163",2020,"OISST_HW_moving_duration_max",26,"NYB",NA
"164",2020,"OISST_HW_moving_intensity_mean",1.7132,"NYB",NA
"165",2020,"OISST_HW_moving_intensity_max",1.98884,"NYB",NA
"166",2020,"OISST_HW_moving_intensity_max_max",2.3133,"NYB",NA
"167",2020,"OISST_HW_moving_intensity_var",0.16972,"NYB",NA
"168",2020,"OISST_HW_moving_intensity_cumulative",25.27082,"NYB",NA
"169",2020,"OISST_HW_moving_intensity_mean_relThresh",0.28732,"NYB",NA
"170",2020,"OISST_HW_moving_intensity_max_relThresh",0.5693,"NYB",NA
"171",2020,"OISST_HW_moving_intensity_var_relThresh",0.17276,"NYB",NA
"172",2020,"OISST_HW_moving_intensity_cumulative_relThresh",4.05738,"NYB",NA
"173",2020,"OISST_HW_moving_intensity_mean_abs",15.1534,"NYB",NA
"174",2020,"OISST_HW_moving_intensity_max_abs",15.73702,"NYB",NA
"175",2020,"OISST_HW_moving_intensity_var_abs",0.375,"NYB",NA
"176",2020,"OISST_HW_moving_intensity_cumulative_abs",231.46718,"NYB",NA
"177",2020,"OISST_HW_moving_rate_onset",0.10302,"NYB",NA
"178",2020,"OISST_HW_moving_rate_decline",0.09642,"NYB",NA
"179",2020,"OISST_HW_moving_total_days",73,"NYB",NA
"180",2020,"OISST_HW_moving_total_icum",126.3541,"NYB",NA
"181",2021,"OISST_HW_moving_count",3,"NYB",NA
"182",2021,"OISST_HW_moving_duration",29.6666666666667,"NYB",NA
"183",2021,"OISST_HW_moving_duration_max",62,"NYB",NA
"184",2021,"OISST_HW_moving_intensity_mean",1.95433333333333,"NYB",NA
"185",2021,"OISST_HW_moving_intensity_max",2.7014,"NYB",NA
"186",2021,"OISST_HW_moving_intensity_max_max",3.3595,"NYB",NA
"187",2021,"OISST_HW_moving_intensity_var",0.3242,"NYB",NA
"188",2021,"OISST_HW_moving_intensity_cumulative",60.7961333333333,"NYB",NA
"189",2021,"OISST_HW_moving_intensity_mean_relThresh",0.5715,"NYB",NA
"190",2021,"OISST_HW_moving_intensity_max_relThresh",1.30636666666667,"NYB",NA
"191",2021,"OISST_HW_moving_intensity_var_relThresh",0.330133333333333,"NYB",NA
"192",2021,"OISST_HW_moving_intensity_cumulative_relThresh",18.6601666666667,"NYB",NA
"193",2021,"OISST_HW_moving_intensity_mean_abs",12.9231666666667,"NYB",NA
"194",2021,"OISST_HW_moving_intensity_max_abs",14.4592666666667,"NYB",NA
"195",2021,"OISST_HW_moving_intensity_var_abs",1.04943333333333,"NYB",NA
"196",2021,"OISST_HW_moving_intensity_cumulative_abs",499.7258,"NYB",NA
"197",2021,"OISST_HW_moving_rate_onset",0.114833333333333,"NYB",NA
"198",2021,"OISST_HW_moving_rate_decline",0.2917,"NYB",NA
"199",2021,"OISST_HW_moving_total_days",89,"NYB",NA
"200",2021,"OISST_HW_moving_total_icum",182.3884,"NYB",NA
"201",2022,"OISST_HW_moving_count",6,"NYB",NA
"202",2022,"OISST_HW_moving_duration",13.5,"NYB",NA
"203",2022,"OISST_HW_moving_duration_max",29,"NYB",NA
"204",2022,"OISST_HW_moving_intensity_mean",1.92145,"NYB",NA
"205",2022,"OISST_HW_moving_intensity_max",2.25331666666667,"NYB",NA
"206",2022,"OISST_HW_moving_intensity_max_max",2.7536,"NYB",NA
"207",2022,"OISST_HW_moving_intensity_var",0.21135,"NYB",NA
"208",2022,"OISST_HW_moving_intensity_cumulative",26.2124166666667,"NYB",NA
"209",2022,"OISST_HW_moving_intensity_mean_relThresh",0.3725,"NYB",NA
"210",2022,"OISST_HW_moving_intensity_max_relThresh",0.694833333333333,"NYB",NA
"211",2022,"OISST_HW_moving_intensity_var_relThresh",0.196883333333333,"NYB",NA
"212",2022,"OISST_HW_moving_intensity_cumulative_relThresh",5.72043333333333,"NYB",NA
"213",2022,"OISST_HW_moving_intensity_mean_abs",17.2130833333333,"NYB",NA
"214",2022,"OISST_HW_moving_intensity_max_abs",17.6751833333333,"NYB",NA
"215",2022,"OISST_HW_moving_intensity_var_abs",0.379166666666667,"NYB",NA
"216",2022,"OISST_HW_moving_intensity_cumulative_abs",239.677783333333,"NYB",NA
"217",2022,"OISST_HW_moving_rate_onset",0.117583333333333,"NYB",NA
"218",2022,"OISST_HW_moving_rate_decline",0.141383333333333,"NYB",NA
"219",2022,"OISST_HW_moving_total_days",81,"NYB",NA
"220",2022,"OISST_HW_moving_total_icum",157.2745,"NYB",NA
"221",2023,"OISST_HW_moving_count",4,"NYB",NA
"222",2023,"OISST_HW_moving_duration",28.25,"NYB",NA
"223",2023,"OISST_HW_moving_duration_max",64,"NYB",NA
"224",2023,"OISST_HW_moving_intensity_mean",1.9869,"NYB",NA
"225",2023,"OISST_HW_moving_intensity_max",2.376175,"NYB",NA
"226",2023,"OISST_HW_moving_intensity_max_max",2.6228,"NYB",NA
"227",2023,"OISST_HW_moving_intensity_var",0.217575,"NYB",NA
"228",2023,"OISST_HW_moving_intensity_cumulative",56.82205,"NYB",NA
"229",2023,"OISST_HW_moving_intensity_mean_relThresh",0.4944,"NYB",NA
"230",2023,"OISST_HW_moving_intensity_max_relThresh",0.87105,"NYB",NA
"231",2023,"OISST_HW_moving_intensity_var_relThresh",0.2399,"NYB",NA
"232",2023,"OISST_HW_moving_intensity_cumulative_relThresh",14.136525,"NYB",NA
"233",2023,"OISST_HW_moving_intensity_mean_abs",17.291925,"NYB",NA
"234",2023,"OISST_HW_moving_intensity_max_abs",18.051275,"NYB",NA
"235",2023,"OISST_HW_moving_intensity_var_abs",0.4916,"NYB",NA
"236",2023,"OISST_HW_moving_intensity_cumulative_abs",402.406375,"NYB",NA
"237",2023,"OISST_HW_moving_rate_onset",0.140425,"NYB",NA
"238",2023,"OISST_HW_moving_rate_decline",0.11745,"NYB",NA
"239",2023,"OISST_HW_moving_total_days",113,"NYB",NA
"240",2023,"OISST_HW_moving_total_icum",227.2882,"NYB",NA
"241",2024,"OISST_HW_moving_count",3,"NYB",NA
"242",2024,"OISST_HW_moving_duration",9,"NYB",NA
"243",2024,"OISST_HW_moving_duration_max",16,"NYB",NA
"244",2024,"OISST_HW_moving_intensity_mean",1.96613333333333,"NYB",NA
"245",2024,"OISST_HW_moving_intensity_max",2.25516666666667,"NYB",NA
"246",2024,"OISST_HW_moving_intensity_max_max",2.9563,"NYB",NA
"247",2024,"OISST_HW_moving_intensity_var",0.197633333333333,"NYB",NA
"248",2024,"OISST_HW_moving_intensity_cumulative",17.5234,"NYB",NA
"249",2024,"OISST_HW_moving_intensity_mean_relThresh",0.4148,"NYB",NA
"250",2024,"OISST_HW_moving_intensity_max_relThresh",0.708133333333333,"NYB",NA
"251",2024,"OISST_HW_moving_intensity_var_relThresh",0.204233333333333,"NYB",NA
"252",2024,"OISST_HW_moving_intensity_cumulative_relThresh",3.5759,"NYB",NA
"253",2024,"OISST_HW_moving_intensity_mean_abs",19.8846333333333,"NYB",NA
"254",2024,"OISST_HW_moving_intensity_max_abs",20.4080666666667,"NYB",NA
"255",2024,"OISST_HW_moving_intensity_var_abs",0.4325,"NYB",NA
"256",2024,"OISST_HW_moving_intensity_cumulative_abs",170.2336,"NYB",NA
"257",2024,"OISST_HW_moving_rate_onset",0.145833333333333,"NYB",NA
"258",2024,"OISST_HW_moving_rate_decline",0.327266666666667,"NYB",NA
"259",2024,"OISST_HW_moving_total_days",27,"NYB",NA
"260",2024,"OISST_HW_moving_total_icum",52.5702,"NYB",NA
"261",2025,"OISST_HW_moving_count",1,"NYB",NA
"262",2025,"OISST_HW_moving_duration",8,"NYB",NA
"263",2025,"OISST_HW_moving_duration_max",8,"NYB",NA
"264",2025,"OISST_HW_moving_intensity_mean",2.077,"NYB",NA
"265",2025,"OISST_HW_moving_intensity_max",2.4301,"NYB",NA
"266",2025,"OISST_HW_moving_intensity_max_max",2.4301,"NYB",NA
"267",2025,"OISST_HW_moving_intensity_var",0.2615,"NYB",NA
"268",2025,"OISST_HW_moving_intensity_cumulative",16.6157,"NYB",NA
"269",2025,"OISST_HW_moving_intensity_mean_relThresh",0.5266,"NYB",NA
"270",2025,"OISST_HW_moving_intensity_max_relThresh",0.8766,"NYB",NA
"271",2025,"OISST_HW_moving_intensity_var_relThresh",0.2595,"NYB",NA
"272",2025,"OISST_HW_moving_intensity_cumulative_relThresh",4.2125,"NYB",NA
"273",2025,"OISST_HW_moving_intensity_mean_abs",24.8307,"NYB",NA
"274",2025,"OISST_HW_moving_intensity_max_abs",25.0738,"NYB",NA
"275",2025,"OISST_HW_moving_intensity_var_abs",0.2392,"NYB",NA
"276",2025,"OISST_HW_moving_intensity_cumulative_abs",198.6453,"NYB",NA
"277",2025,"OISST_HW_moving_rate_onset",0.3103,"NYB",NA
"278",2025,"OISST_HW_moving_rate_decline",0.1775,"NYB",NA
"279",2025,"OISST_HW_moving_total_days",8,"NYB",NA
"280",2025,"OISST_HW_moving_total_icum",16.6157,"NYB",NA
