sid,year,month,day,hour,time,lat,lon,x,y,p_cent,p_edge,depth,p_grad,DsqP,radius,area,Dp,DpDt,u,v,uv,Ege,Ely,Emg,Esp,Erg,id,pid,type,centers
0,1978,12,28,21,28850.875,52.46363260131155,20.08725350057332,416,205,989.8988554404951,989.8988554404951,0.0,17.45688356833722,7.661730509407208,14.104739588693906,625,,,,,,3,0,0,0,0,2,2,1,1
0,1978,12,29,0,28851.0,52.51991875988935,22.740600432087398,423,208,989.9911265328157,989.9911265328157,0.0,17.428261450597304,9.682399506470393,14.104739588693906,625,0.09227109232058865,0.8055709849607428,59.83890112495245,2.0862450913872173,59.87525788189286,0,0,0,3,0,4,4,1,1
0,1978,12,29,3,28851.125,52.262163617347,24.472631344344897,428,209,990.3805812771767,990.3805812771767,0.0,16.44784575876447,11.477531007080398,14.104739588693906,625,0.38945474436099176,3.4119309486397342,39.29121836146687,-9.553688055751335,40.4360333835439,0,0,0,0,0,2,2,1,1
0,1978,12,29,6,28851.25,51.756726272736806,26.79453905340123,435,210,990.838627248836,990.838627248836,0.0,16.364423323576286,9.482392236032029,14.104739588693906,625,0.45804597165930316,4.040587706756219,53.26994120612892,-18.73402281911714,56.46813479380768,0,0,0,0,0,3,3,1,1
0,1978,12,29,9,28851.375,51.51033479866866,28.922510316944045,441,212,991.3814280377555,991.3814280377555,0.0,16.00731626541988,9.157976741452222,14.104739588693906,625,0.5428007889195579,4.80456882217255,49.086859790325896,-9.132493961617634,49.92917233475933,0,0,0,0,0,2,2,1,1
0,1978,12,29,12,28851.5,51.50045011584644,35.34010692155767,457,222,990.8616766848436,992.8616766848436,2.0,17.37893542296953,8.236139570857704,184.44340347622256,106875,-0.5197513529119897,-4.601179362627571,148.02745941022016,-0.3663755271067378,148.02791280860257,0,0,0,0,0,3,3,1,1
0,1978,12,29,15,28851.625,51.255422559097376,40.21651905123254,469,230,991.3983777746101,993.3983777746101,2.0,17.307018715583677,9.300876106095311,173.32194179790176,94375,0.536701089766575,4.767490446132808,113.09785799470076,-9.081940399535878,113.46191926990403,0,0,0,0,0,2,2,1,1
0,1978,12,29,18,28851.75,51.3608788098539,42.604084549678255,474,235,991.4573436042681,993.4573436042681,2.0,17.60158382424238,7.662349059977787,155.15213547563297,75625,0.05896582965797279,0.5230191113289275,55.25503060791906,3.9087333556937245,55.393109715270406,0,0,0,0,0,5,5,1,1
0,1978,12,29,21,28851.875,51.56120387813009,44.27782253845519,477,239,990.5235056134076,994.5235056134076,4.0,18.782858073296428,10.799046213261535,227.86904174049369,163125,-0.9338379908604838,-8.259983400230135,38.5662507097106,7.4250437573455494,39.27450787219045,0,0,0,0,0,6,6,1,1
0,1978,12,30,0,28852.0,51.43695630105804,49.564352826537394,488,250,990.2275647080432,994.2275647080432,4.0,18.288260828815922,8.648007097079025,219.41825422078801,151250,-0.29594090536440487,-2.6221756826981095,122.12086294922142,-4.605233406096582,122.2076648258494,0,0,0,0,0,4,4,1,1
0,1978,12,30,3,28852.125,52.03730287812673,52.82002599736428,492,259,988.913017335406,994.913017335406,6.0,19.99944304840858,10.143720954746314,259.6957972998228,211875,-1.314547372637171,-11.55164822121713,74.22462757224964,22.25183119948836,77.48831737732912,0,0,0,0,0,4,4,1,1
0,1978,12,30,6,28852.25,52.834415395066145,56.26117012025018,495,269,987.8200088997264,995.8200088997264,8.0,21.808079905042874,13.843623092222987,298.54106607209235,280000,-1.0930084356796579,-9.502637370369534,77.04575934391238,29.544955949512563,82.51638294871327,0,0,0,0,0,3,3,1,1
0,1978,12,30,9,28852.375,53.20249147609313,58.42738456464963,497,275,985.8372202518535,995.8372202518535,10.0,23.599773600414597,15.98156043156021,336.1547405514991,355000,-1.9827886478728032,-17.155211302846798,48.09138283953999,13.642730943137256,49.98905091123491,0,0,0,0,0,5,5,1,1
0,1978,12,30,12,28852.5,53.97957361372644,62.7056218580495,500,287,985.3319750406085,997.3319750406085,12.0,23.928941948095883,12.597631994695185,396.6918829294488,494375,-0.5052452112450555,-4.327904931280371,93.23828604722547,28.802530430310945,97.58567386770063,0,0,0,0,0,5,5,1,1
