sid,year,month,day,hour,time,lat,lon,x,y,p_cent,p_edge,depth,p_grad,DsqP,radius,area,Dp,DpDt,u,v,uv,Ege,Ely,Emg,Esp,Erg,id,pid,type,centers
0,1948,2,27,0,17588.0,50.765029227752784,-114.25057535241325,203,430,992.7327353693536,1004.7327353693536,12.0,27.488590348260633,22.905906347903002,456.61031027604156,655000,,,,,,3,0,0,0,0,16,16,1,1
0,1948,2,27,3,17588.125,50.92792490857161,-112.89055165624833,202,426,994.5400084246652,1000.5400084246652,6.0,27.296308888698558,21.7608281576787,143.1474726395179,64375,1.8072730553115253,16.12815795922647,31.772371625756147,6.037724426455047,32.340960328582796,0,0,0,0,0,19,19,1,1
0,1948,2,27,6,17588.25,50.9795564453036,-111.83256542646374,201,423,996.6468421991777,1012.6468421991777,16.0,26.513673436104938,21.265071271230553,1033.3105653518467,3354375,2.1068337745126335,18.787709031698874,24.688977384663794,1.9137216464864277,24.763035654795456,0,0,0,0,0,15,15,1,1
0,1948,2,27,9,17588.375,51.23997577042092,-110.89202903715268,201,420,999.4299350638335,1005.4299350638335,6.0,24.04553651351292,25.975236840414947,165.69317331547472,86250,2.7830928646556274,24.727432797339592,21.824899323949907,9.652435917748509,23.864110074477754,0,0,0,0,0,17,17,1,1
0,1948,2,27,12,17588.5,51.23997577042092,-110.89202903715268,201,420,999.8640825242169,1005.8640825242169,6.0,24.337081231984964,34.1925999724571,160.81877456451716,81250,0.4341474603835377,3.8573460077833026,0.0,0.0,0.0,0,0,0,0,0,16,16,1,1
0,1948,2,27,15,17588.625,51.01726938810813,-110.77225468204583,200,420,1003.173055130462,1007.173055130462,4.0,20.257653006814714,34.82151216472754,130.80197392386228,53750,3.3089726062450793,29.492068109321664,2.7927857363860893,-8.254606614848432,8.71425169106683,0,0,0,0,0,17,17,1,1
0,1948,2,27,18,17588.75,50.73585093095955,-109.91186087407303,198,418,1005.4745647442136,1007.4745647442136,2.0,17.79130228554803,24.374810280321107,112.83791670955125,40000,2.3015096137515503,20.594907253254384,20.18325801760138,-10.430768233020324,22.719261214574214,0,0,0,0,0,20,20,1,1
0,1948,2,27,21,17588.875,49.51797400352321,-106.59064147843833,190,410,1007.4774483873366,1007.4774483873366,0.0,11.134129502878311,16.193260145813476,14.104739588693906,625,2.0028836431230594,18.24376627019189,79.9118067758785,-45.14057853612841,91.7800015949102,0,0,0,0,0,20,20,1,1
0,1948,2,28,0,17589.0,50.67338647073464,-108.11898265363362,196,413,1006.0159870033158,1010.0159870033158,4.0,15.434633507030824,25.193760474216038,113.71604603668075,40625,-1.461461384020804,-13.089463930643609,-35.899435247023,42.82533484526156,55.88182849248914,0,0,0,0,0,18,18,1,1
0,1948,2,28,3,17589.125,50.74696435135557,-107.80187205149089,196,412,1008.2459854016283,1012.2459854016283,4.0,14.454736958765078,26.425370500714706,97.72050238058398,30000,2.2299983983124547,19.951830731352697,7.437103080753056,2.727162346102112,7.921358260787337,0,0,0,0,0,17,17,1,1
