sid,year,month,day,hour,time,lat,lon,x,y,p_cent,p_edge,depth,p_grad,DsqP,radius,area,Dp,DpDt,u,v,uv,Ege,Ely,Emg,Esp,Erg,id,pid,type,centers
0,1966,6,20,21,24276.875,58.35533531094247,113.89991625153357,487,416,992.9372399493622,992.9372399493622,0.0,7.775169949057666,6.366343579758251,14.104739588693906,625,,,,,,3,0,0,0,0,18,18,1,1
0,1966,6,21,0,24277.0,60.03278308435081,114.33639086514452,480,414,990.7679421312624,994.7679421312624,4.0,11.246685878364753,11.210399952132647,249.13937425834396,195000,-2.1692978180997304,-17.348654359358694,8.080928031129504,62.17456070473944,62.69750710093364,0,0,0,0,0,17,17,1,1
0,1966,6,21,3,24277.125,61.701285559092504,114.82314037288867,473,412,990.6232972828428,994.6232972828428,4.0,10.398400168407589,11.66031715081568,255.05799926450496,204375,-0.1446448484195571,-1.1381517032090336,8.552819031431273,61.84300342838913,62.43162489018016,0,0,0,0,0,14,14,1,1
0,1966,6,21,6,24277.25,62.745667057609346,115.82099197418928,468,412,990.28792001648,994.28792001648,4.0,10.535814798376911,7.848531040589733,301.8546089098361,286250,-0.3353772663627751,-2.6137317969126133,16.936942166240247,38.70997470550476,42.2530726887807,0,0,0,0,0,11,11,1,1
0,1966,6,21,9,24277.375,64.19024467892486,116.22868060216787,462,410,990.2301438749867,992.2301438749867,2.0,10.603181490406142,5.9035207687852385,176.73188049071527,98125,-0.05777614149337751,-0.44464007420625756,6.579068686683576,53.54323421151645,53.94591805330044,0,0,0,0,0,11,11,1,1
0,1966,6,21,12,24277.5,64.80715505693374,116.90951063130781,459,410,991.050145643405,995.050145643405,4.0,9.954499735743815,7.541908161564206,310.6246678057967,303125,0.8200017684182968,6.278332532446841,10.74161521335227,22.865768076321498,25.263128213106235,0,0,2,0,0,11,11,1,2
0,1966,6,21,15,24277.625,65.83358800665596,116.92389270342674,455,408,991.1708497679538,997.1708497679538,6.0,10.428761564951223,8.615222152040733,497.0795199464242,776250,0.1207041245487926,0.9165926417931574,0.21823307022788588,38.04471218330661,38.04533809527232,0,0,0,0,0,12,12,1,1
0,1966,6,21,18,24277.75,67.06164113066204,117.19464978548825,450,406,992.1941862232284,996.1941862232284,4.0,10.573249185863261,6.685028716527378,351.20518347003207,387500,1.0233364552745479,7.69865663258352,3.9112793411719826,45.51775901315927,45.68549541883858,0,0,0,0,0,11,11,1,2
0,1966,6,21,21,24277.875,68.17996396042804,118.02028915541389,445,405,993.0706789271634,997.0706789271634,4.0,10.228268022243622,5.921064267026668,384.98446819881906,465625,0.8764927039350732,6.541154692978303,11.374561697149849,41.45060834025544,42.98294528739884,0,0,0,0,0,9,9,1,1
0,1966,6,22,0,24278.0,68.38117137642955,118.30075576600639,444,405,992.0439927991813,998.0439927991813,6.0,11.447231801918683,6.529184124870153,462.6698590340625,672500,-1.0266861279821022,-7.651318621480051,3.830007166271493,7.45774795420948,8.383731832674913,0,0,0,0,0,14,14,1,1
0,1966,6,22,3,24278.125,69.49002346725605,119.23785223602745,439,404,991.5119631870407,997.5119631870407,6.0,11.842945388196124,8.646954459465123,441.548191353528,612500,-0.5320296121406136,-3.9354742865412145,12.16945901173906,41.09957563303986,42.86339755379129,0,0,0,0,0,9,9,1,1
0,1966,6,22,6,24278.25,70.55114520472874,121.7594800848128,433,405,991.1646469365432,995.1646469365432,4.0,11.707681740122624,11.341529452718678,294.5156090686586,272500,-0.34731625049738796,-2.551890781585018,31.11805817635744,39.33045125307398,50.15194852084608,0,0,0,0,0,10,10,1,1
0,1966,6,22,9,24278.375,71.88370008104842,124.38034472384487,426,405,992.3455455703083,996.3455455703083,4.0,11.130347515172064,9.127849092952092,342.6029342114174,368750,1.1808986337650276,8.608239310618194,30.20370604016975,49.39111390740503,57.894265619102946,0,0,0,0,0,9,9,1,1
0,1966,6,22,12,24278.5,71.7546236433852,124.96309754603651,426,406,992.6795096518341,996.6795096518341,4.0,10.368800548181516,7.805321967770068,374.2410318509555,440000,0.3339640815257735,2.4362552349267723,6.762568567211009,-4.78421500583373,8.28378215842709,0,0,0,0,0,9,9,1,1
0,1966,6,22,15,24278.625,72.2533719962141,128.8298249049704,421,409,992.6099885331319,996.6099885331319,4.0,10.266035110944593,5.361639061498209,362.35732095655754,412500,-0.06952111870225053,-0.5057218506370706,43.677645411023185,18.486095502301268,47.42860355915276,0,0,0,0,0,9,9,1,1
0,1966,6,22,18,24278.75,72.99801513028656,135.0,413,413,992.1280486517996,998.1280486517996,6.0,10.623617314751886,2.0946593949136147,467.80128981369444,687500,-0.48193988133221866,-3.491578169242535,66.84267222150933,27.60017955652044,72.31675283960352,0,0,0,0,0,10,10,1,1
0,1966,6,22,21,24278.875,73.30608023442646,137.18164140355145,410,414,991.5432188863167,997.5432188863167,6.0,10.515440689572225,3.5899619061299024,455.0828163074594,650625,-0.5848297654828639,-4.230105806727629,23.227179031549962,11.418425552194773,25.882084302750595,0,0,0,0,0,13,13,1,1
0,1966,6,23,0,24279.0,73.66637944015486,142.26324474058455,404,417,991.4662920060613,997.4662920060613,6.0,10.149136419176745,4.493607616079535,501.2642680326713,789375,-0.07692688025548705,-0.5553799539224041,52.95351795209487,13.354481250353818,54.61151190883553,0,0,0,0,0,12,12,1,1
0,1966,6,23,3,24279.125,73.88883284306849,144.64804531609818,401,418,991.0563281153673,995.0563281153673,4.0,9.557653155658093,4.359249475688557,309.6624827338096,301250,-0.4099638906940527,-2.956426549485251,24.527473894474383,8.245229939604336,25.87625924280923,0,0,0,0,0,13,13,1,1
0,1966,6,23,6,24279.25,73.96470606621087,151.1013023991584,394,422,989.6373690424551,995.6373690424551,6.0,10.57432238139185,3.8370309962317695,428.0503804863915,575625,-1.418959072912112,-10.228822707603559,66.03901115628577,2.8122391605345904,66.09886295236916,0,0,0,0,0,11,11,1,1
0,1966,6,23,9,24279.375,74.29437213046344,159.49190102823155,384,425,989.1277831201227,993.1277831201227,4.0,11.610253957961111,4.057432553931794,281.3886710374423,248750,-0.5095859223324806,-3.6674380378839597,84.11571748153634,12.2190646105887,84.99858509052595,0,0,0,0,0,10,10,1,1
0,1966,6,23,12,24279.5,74.49609777836802,167.8762617522106,374,427,990.0187200820588,994.0187200820588,4.0,11.53182443205277,4.692897367289698,241.84590462993484,183750,0.8909369619362405,6.4056806416831815,83.00021451579074,7.476956207025094,83.33630951625499,0,0,0,0,0,15,15,1,1
0,1966,6,23,15,24279.625,74.77355220321321,174.4995885297981,366,427,986.957242738901,990.957242738901,4.0,15.04064173304528,8.346841444976818,181.72685737548065,103750,-3.061477343157894,-21.982214850536508,64.44165249024634,10.283841472623095,65.2570606992662,0,0,0,0,0,17,17,1,1
0,1966,6,23,18,24279.75,74.61770912954029,-179.5817900585029,359,428,985.5837344552951,991.5837344552951,6.0,16.909969048624717,10.1680481989096,220.774095676764,153125,-1.37350828360577,-9.869495139061435,-58.16656663602386,-5.776319715041018,58.452676103608596,0,0,0,0,0,16,16,1,1
0,1966,6,23,21,24279.875,74.52559325890539,-173.75162833496177,352,428,983.8403577365125,989.8403577365125,6.0,19.00439469543592,12.900987370019138,189.234939151512,112500,-1.7433767187826743,-12.532785071392528,57.63269976126525,-3.414272492682835,57.73374523124612,0,0,0,0,0,16,16,1,1
0,1966,6,24,0,24280.0,74.2749839527336,-168.04812486997523,345,428,980.7444938317531,988.7444938317531,8.0,21.64608465785308,16.177581961764155,197.4663542417147,122500,-3.0958639047594625,-22.28273908000404,57.27192663639658,-9.288827805404631,58.02030595096212,0,0,0,0,0,13,13,1,1
0,1966,6,24,3,24280.125,74.1559335473467,-163.10626982080188,339,427,979.8775022889386,989.8775022889386,10.0,22.474872540877953,16.519125267267007,247.93869558672074,193125,-0.8669915428145032,-6.243910397239198,49.99469493367094,-4.412600364667539,50.18904824251091,0,0,0,0,0,13,13,1,1
0,1966,6,24,6,24280.25,74.13030712986831,-157.97272133082868,333,425,978.6184123919558,988.6184123919558,10.0,23.173274532134645,16.66408872723827,247.53717516845768,192500,-1.2590898969827686,-9.068881230407724,52.01464305876041,-0.9498425372237294,52.023314901837736,0,0,0,0,0,11,11,1,1
0,1966,6,24,9,24280.375,74.28144409356801,-153.25189583707856,328,422,978.3934080171825,988.3934080171825,10.0,23.902875961716177,13.519710610460752,263.875515352797,218750,-0.22500437477327068,-1.6194363838684367,47.39105784056486,5.601887863956075,47.72099654123018,0,0,0,0,0,10,10,1,1
0,1966,6,24,12,24280.5,74.63421498284856,-148.74904898341933,324,418,979.4208834270936,999.4208834270936,20.0,22.779819774029402,9.220155479230598,879.9368148577889,2432500,1.0274754099111305,7.382453000137121,44.214084080617525,13.07544438529539,46.106967770184895,0,0,2,0,0,12,12,1,2
0,1966,6,24,15,24280.625,75.27478550313617,-146.1887999282518,323,414,976.8588656962952,998.8588656962952,22.0,25.218115028018,8.601851283512369,921.8933756735216,2670000,-2.562017730798398,-18.35296453653392,24.119019322571884,23.742730671349413,33.84441390857333,0,0,0,0,0,14,14,1,1
0,1966,6,24,18,24280.75,75.74697760554217,-142.6789638073687,321,410,976.0959618702102,998.0959618702102,22.0,26.414260579622656,8.496903373952737,852.6078832454178,2283750,-0.7629038260850939,-5.4534203543077755,32.02451866345684,17.501788729724968,36.49496409596841,0,0,0,0,0,16,16,1,1
0,1966,6,24,21,24280.875,76.10321035965784,-141.5569464981634,321,408,974.9420988342183,1000.9420988342183,26.0,27.36703761348308,8.489046403915781,1001.4365107972674,3150625,-1.153863035991817,-8.235243687168449,9.98808193991987,13.20375832076005,16.555996334609215,0,0,0,0,0,14,14,1,1
0,1966,6,25,0,24281.0,76.77110955347568,-140.50547785797835,322,405,971.574699918106,1001.574699918106,30.0,31.017116881646498,8.343331708789337,1008.9572858905055,3198125,-3.367398916112288,-23.96599437529819,8.918453072864537,24.75566728751226,26.313150097677234,0,0,0,0,0,14,14,1,1
0,1966,6,25,3,24281.125,77.11581420803554,-139.23639479905884,322,403,971.3121891429089,1003.3121891429089,32.0,31.529026744553683,9.178606833162995,1073.6292075679814,3621250,-0.2625107751971518,-1.865701176534801,10.488498272259323,12.776469592606809,16.53017759305668,0,0,0,0,0,11,11,1,1
