Year, Month, Monthly_MSL, Linear_Trend, High_Conf, Low_Conf
1991,12,-0.051,0.009,0.015,0.004
1992,1,0.004,0.01,0.015,0.004
1992,2,0.027,0.01,0.016,0.004
1992,3,-0.034,0.01,0.016,0.005
1992,4,-0.025,0.011,0.016,0.005
1992,5,-0.007,0.011,0.017,0.006
1992,6,-0.01,0.011,0.017,0.006
1992,7,0.011,0.012,0.017,0.006
1992,8,-0.044,0.012,0.018,0.007
1992,9,-0.065,0.013,0.018,0.007
1992,10,-0.069,0.013,0.019,0.007
1992,11,-0.019,0.013,0.019,0.008
1992,12,0.113,0.014,0.019,0.008
1993,1,0.037,0.014,0.02,0.008
1993,2,0.091,0.014,0.02,0.009
1993,3,0.006,0.015,0.02,0.009
1993,4,0.121,0.015,0.021,0.009
1993,5,0.036,0.015,0.021,0.01
1993,6,-0.025,0.016,0.021,0.01
1993,7,0.032,0.016,0.022,0.01
1993,8,0.026,0.016,0.022,0.011
1993,9,-0.004,0.017,0.022,0.011
1993,10,-0.022,0.017,0.023,0.011
1993,11,-0.053,0.017,0.023,0.012
1993,12,0.093,0.018,0.023,0.012
1994,1,-0.076,0.018,0.024,0.012
1994,2,-0.018,0.018,0.024,0.013
1994,3,0.009,0.019,0.025,0.013
1994,4,-0.083,0.019,0.025,0.013
1994,5,0.015,0.019,0.025,0.014
1994,6,-0.063,0.02,0.026,0.014
1994,7,-0.025,0.02,0.026,0.014
1994,8,-0.038,0.021,0.026,0.015
1994,9,-0.019,0.021,0.027,0.015
1994,10,-0.022,0.021,0.027,0.015
1994,11,-0.102,0.022,0.027,0.016
1994,12,0.052,0.022,0.028,0.016
1995,1,-0.011,0.022,0.028,0.016
1995,2,-0.062,0.023,0.028,0.017
1995,3,0.005,0.023,0.029,0.017
1995,4,-0.073,0.023,0.029,0.017
1995,5,0.029,0.024,0.03,0.018
1995,6,-0.045,0.024,0.03,0.018
1995,7,-0.019,0.024,0.03,0.018
1995,8,0.053,0.025,0.031,0.019
1995,9,0.02,0.025,0.031,0.019
1995,10,-0.023,0.025,0.031,0.019
1995,11,0.04,0.026,0.032,0.02
1995,12,0.017,0.026,0.032,0.02
1996,1,0.125,0.026,0.032,0.02
1996,2,0.031,0.027,0.033,0.021
1996,3,-0.021,0.027,0.033,0.021
1996,4,0.051,0.027,0.033,0.021
1996,5,0,0.028,0.034,0.022
1996,6,0.012,0.028,0.034,0.022
1996,7,0.016,0.029,0.035,0.022
1996,8,0.019,0.029,0.035,0.023
1996,9,0.137,0.029,0.035,0.023
1996,10,0.101,0.03,0.036,0.023
1996,11,0.062,0.03,0.036,0.024
1996,12,0.191,0.03,0.036,0.024
1997,1,0.029,0.031,0.037,0.025
1997,2,0.048,0.031,0.037,0.025
1997,3,0.033,0.031,0.037,0.025
1997,4,0.119,0.032,0.038,0.026
1997,5,-0.023,0.032,0.038,0.026
1997,6,0.073,0.032,0.038,0.026
1997,7,0.009,0.033,0.039,0.027
1997,8,0.03,0.033,0.039,0.027
1997,9,0.005,0.033,0.04,0.027
1997,10,0.023,0.034,0.04,0.028
1997,11,0.084,0.034,0.04,0.028
1997,12,0.045,0.034,0.041,0.028
1998,1,0.193,0.035,0.041,0.029
1998,2,0.298,0.035,0.041,0.029
1998,3,0.078,0.035,0.042,0.029
1998,4,0.113,0.036,0.042,0.03
1998,5,0.154,0.036,0.042,0.03
1998,6,0.063,0.036,0.043,0.03
1998,7,0.055,0.037,0.043,0.031
1998,8,0.035,0.037,0.043,0.031
1998,9,0.028,0.038,0.044,0.031
1998,10,-0.034,0.038,0.044,0.032
1998,11,-0.019,0.038,0.045,0.032
1998,12,0.015,0.039,0.045,0.032
1999,1,0.014,0.039,0.045,0.033
1999,2,0.158,0.039,0.046,0.033
1999,3,0.011,0.04,0.046,0.033
1999,4,0.048,0.04,0.046,0.034
1999,5,0.045,0.04,0.047,0.034
1999,6,-0.006,0.041,0.047,0.034
1999,7,0.018,0.041,0.047,0.035
1999,8,0.053,0.041,0.048,0.035
1999,9,0.034,0.042,0.048,0.035
1999,10,-0.032,0.042,0.048,0.036
1999,11,-0.048,0.042,0.049,0.036
1999,12,0.016,0.043,0.049,0.036
2000,1,-0.053,0.043,0.05,0.037
2000,2,-0.069,0.043,0.05,0.037
2000,3,0.06,0.044,0.05,0.037
2000,4,0.033,0.044,0.051,0.038
2000,5,0.065,0.044,0.051,0.038
2000,6,0.016,0.045,0.051,0.038
2000,7,0.074,0.045,0.052,0.039
2000,8,0.052,0.046,0.052,0.039
2000,9,0.019,0.046,0.052,0.039
2000,10,-0.01,0.046,0.053,0.04
2000,11,0.051,0.047,0.053,0.04
2000,12,-0.061,0.047,0.053,0.04
2001,1,0.074,0.047,0.054,0.041
2001,2,-0.049,0.048,0.054,0.041
2001,3,0.082,0.048,0.055,0.041
2001,4,0.018,0.048,0.055,0.042
2001,5,0.045,0.049,0.055,0.042
2001,6,0.003,0.049,0.056,0.042
2001,7,0.034,0.049,0.056,0.043
2001,8,0.014,0.05,0.056,0.043
2001,9,0.059,0.05,0.057,0.043
2001,10,-0.027,0.05,0.057,0.044
2001,11,-0.014,0.051,0.057,0.044
2001,12,0.049,0.051,0.058,0.044
2002,1,-0.036,0.051,0.058,0.045
2002,2,0.061,0.052,0.058,0.045
2002,3,-0.074,0.052,0.059,0.045
2002,4,-0.043,0.052,0.059,0.046
2002,5,-0.042,0.053,0.06,0.046
2002,6,0.014,0.053,0.06,0.046
2002,7,0.018,0.054,0.06,0.047
2002,8,0.028,0.054,0.061,0.047
2002,9,0.044,0.054,0.061,0.047
2002,10,0.097,0.055,0.061,0.048
2002,11,-0.007,0.055,0.062,0.048
2002,12,0.039,0.055,0.062,0.048
2003,1,0.013,0.056,0.062,0.049
2003,2,-0.076,0.056,0.063,0.049
2003,3,0.039,0.056,0.063,0.049
2003,4,0.087,0.057,0.063,0.05
2003,5,0.066,0.057,0.064,0.05
2003,6,0.085,0.057,0.064,0.051
2003,7,0.046,0.058,0.065,0.051
2003,8,0.034,0.058,0.065,0.051
2003,9,0.119,0.058,0.065,0.052
2003,10,0.004,0.059,0.066,0.052
2003,11,0.015,0.059,0.066,0.052
2003,12,0.053,0.059,0.066,0.053
2004,1,-0.064,0.06,0.067,0.053
2004,2,0.008,0.06,0.067,0.053
2004,3,0.051,0.06,0.067,0.054
2004,4,-0.003,0.061,0.068,0.054
2004,5,-0.003,0.061,0.068,0.054
2004,6,0.022,0.062,0.069,0.055
2004,7,0.051,0.062,0.069,0.055
2004,8,0.027,0.062,0.069,0.055
2004,9,0.079,0.063,0.07,0.056
2004,10,0.156,0.063,0.07,0.056
2004,11,0.077,0.063,0.07,0.056
2004,12,0.096,0.064,0.071,0.057
2005,1,0.169,0.064,0.071,0.057
2005,2,0.148,0.064,0.071,0.057
2005,3,0.095,0.065,0.072,0.058
2005,4,0.161,0.065,0.072,0.058
2005,5,0.177,0.065,0.072,0.058
2005,6,0.094,0.066,0.073,0.059
2005,7,0.118,0.066,0.073,0.059
2005,8,0.087,0.066,0.074,0.059
2005,9,0.036,0.067,0.074,0.06
2005,10,0.145,0.067,0.074,0.06
2005,11,0.033,0.067,0.075,0.06
2005,12,0.029,0.068,0.075,0.061
2006,1,0.126,0.068,0.075,0.061
2006,2,0.058,0.068,0.076,0.061
2006,3,0.023,0.069,0.076,0.062
2006,4,0.063,0.069,0.076,0.062
2006,5,0.131,0.07,0.077,0.062
2006,6,0.062,0.07,0.077,0.063
2006,7,0.051,0.07,0.077,0.063
2006,8,0.09,0.071,0.078,0.063
2006,9,0.131,0.071,0.078,0.064
2006,10,0.064,0.071,0.079,0.064
2006,11,0.169,0.072,0.079,0.064
2006,12,0.005,0.072,0.079,0.065
2007,1,0.025,0.072,0.08,0.065
2007,2,-0.106,0.073,0.08,0.065
2007,3,-0.068,0.073,0.08,0.066
2007,4,0.097,0.073,0.081,0.066
2007,5,-0.003,0.074,0.081,0.066
2007,6,0.089,0.074,0.081,0.067
2007,7,0.058,0.074,0.082,0.067
2007,8,0.08,0.075,0.082,0.067
2007,9,0.006,0.075,0.083,0.068
2007,10,0.076,0.075,0.083,0.068
2007,11,0.047,0.076,0.083,0.068
2007,12,0.062,0.076,0.084,0.069
2008,1,0.071,0.076,0.084,0.069
2008,2,0.051,0.077,0.084,0.069
2008,3,0.041,0.077,0.085,0.07
2008,4,0.095,0.078,0.085,0.07
2008,5,0.168,0.078,0.085,0.07
2008,6,0.069,0.078,0.086,0.071
2008,7,0.056,0.079,0.086,0.071
2008,8,0.081,0.079,0.086,0.071
2008,9,0.101,0.079,0.087,0.072
2008,10,0.073,0.08,0.087,0.072
2008,11,0.082,0.08,0.088,0.072
2008,12,0.006,0.08,0.088,0.073
2009,1,0.03,0.081,0.088,0.073
2009,2,0.053,0.081,0.089,0.073
2009,3,0.087,0.081,0.089,0.074
2009,4,0.059,0.082,0.089,0.074
2009,5,0.048,0.082,0.09,0.074
2009,6,0.194,0.082,0.09,0.075
2009,7,0.158,0.083,0.09,0.075
2009,8,0.091,0.083,0.091,0.075
2009,9,0.13,0.083,0.091,0.076
2009,10,0.165,0.084,0.091,0.076
2009,11,0.212,0.084,0.092,0.076
2009,12,0.117,0.084,0.092,0.077
2010,1,0.145,0.085,0.093,0.077
2010,2,0.202,0.085,0.093,0.077
2010,3,0.315,0.086,0.093,0.078
2010,4,0.15,0.086,0.094,0.078
2010,5,0.081,0.086,0.094,0.078
2010,6,0.126,0.087,0.094,0.079
2010,7,0.104,0.087,0.095,0.079
2010,8,0.144,0.087,0.095,0.079
2010,9,0.108,0.088,0.095,0.08
2010,10,0.098,0.088,0.096,0.08
2010,11,0.154,0.088,0.096,0.08
2010,12,0.157,0.089,0.097,0.081
2011,1,0.117,0.089,0.097,0.081
2011,2,0.072,0.089,0.097,0.081
2011,3,0.111,0.09,0.098,0.082
2011,4,0.112,0.09,0.098,0.082
2011,5,0.202,0.09,0.098,0.082
2011,6,0.181,0.091,0.099,0.083
2011,7,0.149,0.091,0.099,0.083
2011,8,0.161,0.091,0.099,0.083
2011,9,0.182,0.092,0.1,0.084
2011,10,0.158,0.092,0.1,0.084
2011,11,0.092,0.092,0.1,0.084
2011,12,0.105,0.093,0.101,0.085
2012,1,0.067,0.093,0.101,0.085
2012,2,0.072,0.094,0.102,0.085
2012,3,0.071,0.094,0.102,0.086
2012,4,0.106,0.094,0.102,0.086
2012,5,0.093,0.095,0.103,0.086
2012,6,0.185,0.095,0.103,0.087
2012,7,0.129,0.095,0.103,0.087
2012,8,0.113,0.096,0.104,0.087
2012,9,0.064,0.096,0.104,0.088
2013,1,0.05,0.097,0.106,0.089
2013,2,0.094,0.098,0.106,0.089
2013,3,0.216,0.098,0.106,0.09
2013,4,0.073,0.098,0.107,0.09
2013,5,0.048,0.099,0.107,0.09
2013,6,0.119,0.099,0.107,0.091
2013,7,0.146,0.099,0.108,0.091
2013,8,0.124,0.1,0.108,0.091
2013,9,0.101,0.1,0.108,0.092
2013,10,0.147,0.1,0.109,0.092
2013,11,-0.004,0.101,0.109,0.092
2013,12,0.077,0.101,0.109,0.093
2014,1,0.059,0.101,0.11,0.093
2014,2,0.049,0.102,0.11,0.093
2014,3,0.072,0.102,0.111,0.094
2014,4,0.12,0.103,0.111,0.094
2014,5,0.137,0.103,0.111,0.094
2014,6,0.136,0.103,0.112,0.095
2014,7,0.099,0.104,0.112,0.095
2014,8,0.144,0.104,0.112,0.095
2014,9,0.129,0.104,0.113,0.096
2014,10,0.162,0.105,0.113,0.096
2014,11,0.06,0.105,0.113,0.096
2014,12,0.18,0.105,0.114,0.097
2015,1,0.02,0.106,0.114,0.097
2015,2,0.058,0.106,0.115,0.098
2015,3,-0.026,0.106,0.115,0.098
2015,4,0.054,0.107,0.115,0.098
2015,5,-0.017,0.107,0.116,0.099
2015,6,0.082,0.107,0.116,0.099
2015,7,0.134,0.108,0.116,0.099
2015,8,0.093,0.108,0.117,0.1
2015,9,0.114,0.108,0.117,0.1
2015,10,0.137,0.109,0.117,0.1
2015,11,0.077,0.109,0.118,0.101
2015,12,0.158,0.109,0.118,0.101
2016,1,0.163,0.11,0.118,0.101
2016,2,0.123,0.11,0.119,0.102
2016,3,0.126,0.111,0.119,0.102
2016,4,0.114,0.111,0.12,0.102
2016,5,0.091,0.111,0.12,0.103
2016,6,0.085,0.112,0.12,0.103
2016,7,0.1,0.112,0.121,0.103
2016,8,0.073,0.112,0.121,0.104
2016,9,0.166,0.113,0.121,0.104
2016,10,0.116,0.113,0.122,0.104
2016,11,0.069,0.113,0.122,0.105
2016,12,0.058,0.114,0.122,0.105
2017,1,0.146,0.114,0.123,0.105
2017,2,0.111,0.114,0.123,0.106
2017,3,-0.017,0.115,0.124,0.106
2017,4,0.164,0.115,0.124,0.106
2017,5,0.197,0.115,0.124,0.107
2017,6,0.127,0.116,0.125,0.107
2017,7,0.17,0.116,0.125,0.107
2017,8,0.138,0.116,0.125,0.108
2017,9,0.165,0.117,0.126,0.108
2017,10,0.106,0.117,0.126,0.108
2017,11,0.13,0.117,0.126,0.109
2017,12,0.04,0.118,0.127,0.109
2018,1,0.005,0.118,0.127,0.109
2018,2,0.064,0.119,0.128,0.11
2018,3,0.264,0.119,0.128,0.11
2018,4,0.092,0.119,0.128,0.11
2018,5,0.106,0.12,0.129,0.111
2018,6,0.164,0.12,0.129,0.111
2018,7,0.141,0.12,0.129,0.111
2018,8,0.15,0.121,0.13,0.112
2018,9,0.218,0.121,0.13,0.112
2018,10,0.118,0.121,0.13,0.112
2018,11,0.127,0.122,0.131,0.113
2018,12,0.212,0.122,0.131,0.113
2019,1,0.159,0.122,0.131,0.113
2019,2,0.082,0.123,0.132,0.114
2019,3,0.114,0.123,0.132,0.114
2019,4,0.112,0.123,0.133,0.114
2019,5,0.213,0.124,0.133,0.115
2019,6,0.171,0.124,0.133,0.115
2019,7,0.174,0.124,0.134,0.115
2019,8,0.182,0.125,0.134,0.116
2019,9,0.17,0.125,0.134,0.116
2019,10,0.255,0.125,0.135,0.116
2019,11,0.17,0.126,0.135,0.117
2019,12,0.191,0.126,0.135,0.117
2020,1,0.173,0.127,0.136,0.117
2020,2,0.141,0.127,0.136,0.118
2020,3,0.204,0.127,0.137,0.118
2020,4,0.204,0.128,0.137,0.118
2020,5,0.088,0.128,0.137,0.119
2020,6,0.144,0.128,0.138,0.119
2020,7,0.189,0.129,0.138,0.119
2020,8,0.154,0.129,0.138,0.12
2020,9,0.166,0.129,0.139,0.12
2020,10,0.146,0.13,0.139,0.12
2020,11,0.072,0.13,0.139,0.121
2020,12,0.167,0.13,0.14,0.121
2021,1,0.234,0.131,0.14,0.121
2021,2,0.239,0.131,0.14,0.122
2021,3,0.043,0.131,0.141,0.122
2021,4,0.143,0.132,0.141,0.122
2021,5,0.079,0.132,0.142,0.123
2021,6,0.09,0.132,0.142,0.123
2021,7,0.174,0.133,0.142,0.123
2021,8,0.169,0.133,0.143,0.124
2021,9,0.161,0.133,0.143,0.124
2021,10,0.276,0.134,0.143,0.124
2021,11,0.154,0.134,0.144,0.125
2021,12,0.142,0.135,0.144,0.125
2022,1,0.181,0.135,0.144,0.125
2022,2,0.045,0.135,0.145,0.126
2022,3,0.07,0.136,0.145,0.126
2022,4,0.103,0.136,0.146,0.126
2022,5,0.21,0.136,0.146,0.127
2022,6,0.152,0.137,0.146,0.127
2022,7,0.116,0.137,0.147,0.127
2022,8,0.131,0.137,0.147,0.128
2022,9,0.149,0.138,0.147,0.128
2022,10,0.208,0.138,0.148,0.128
2022,11,0.108,0.138,0.148,0.129
2022,12,0.214,0.139,0.148,0.129
2023,1,0.25,0.139,0.149,0.129
2023,2,0.196,0.139,0.149,0.13
2023,3,0.266,0.14,0.15,0.13
2023,4,0.204,0.14,0.15,0.13
2023,5,0.172,0.14,0.15,0.131
2023,6,0.238,0.141,0.151,0.131
2023,7,0.213,0.141,0.151,0.131
2023,8,0.184,0.141,0.151,0.132
2023,9,0.244,0.142,0.152,0.132
2023,10,0.25,0.142,0.152,0.132
2023,11,0.238,0.143,0.152,0.133
