Year, Month, Monthly_MSL, Linear_Trend, High_Conf, Low_Conf
2012,12,0.191,0.087,0.096,0.079
2013,1,0.06,0.088,0.096,0.079
2013,2,0.102,0.088,0.096,0.079
2013,3,0.211,0.088,0.097,0.08
2013,4,0.061,0.088,0.097,0.08
2013,5,0.05,0.089,0.097,0.08
2013,6,0.109,0.089,0.097,0.081
2013,7,0.126,0.089,0.098,0.081
2013,8,0.121,0.09,0.098,0.081
2013,9,0.117,0.09,0.098,0.081
2013,10,0.13,0.09,0.099,0.082
2013,11,0.026,0.09,0.099,0.082
2013,12,0.071,0.091,0.099,0.082
2014,1,0.073,0.091,0.1,0.082
2014,2,0.039,0.091,0.1,0.083
2014,3,0.064,0.092,0.1,0.083
2014,4,0.1,0.092,0.101,0.083
2014,5,0.117,0.092,0.101,0.084
2014,7,0.087,0.093,0.101,0.084
2014,8,0.116,0.093,0.102,0.084
2014,9,0.099,0.093,0.102,0.085
2014,10,0.16,0.094,0.102,0.085
2014,11,0.08,0.094,0.103,0.085
2014,12,0.116,0.094,0.103,0.085
2015,1,0.034,0.094,0.103,0.086
2015,2,0.061,0.095,0.104,0.086
2015,3,-0.032,0.095,0.104,0.086
2015,4,0.033,0.095,0.104,0.086
2015,5,-0.022,0.096,0.104,0.087
2015,6,0.066,0.096,0.105,0.087
2015,7,0.13,0.096,0.105,0.087
2015,8,0.109,0.096,0.105,0.088
2015,9,0.107,0.097,0.106,0.088
2015,10,0.116,0.097,0.106,0.088
2015,11,0.055,0.097,0.106,0.088
2015,12,0.121,0.098,0.107,0.089
2016,1,0.159,0.098,0.107,0.089
2016,2,0.107,0.098,0.107,0.089
2016,3,0.107,0.098,0.107,0.089
2016,4,0.12,0.099,0.108,0.09
2016,5,0.095,0.099,0.108,0.09
2016,6,0.109,0.099,0.108,0.09
2016,7,0.108,0.1,0.109,0.091
2016,8,0.082,0.1,0.109,0.091
2016,9,0.139,0.1,0.109,0.091
2016,10,0.122,0.1,0.11,0.091
2016,11,0.093,0.101,0.11,0.092
2016,12,0.071,0.101,0.11,0.092
2017,1,0.12,0.101,0.111,0.092
2017,2,0.115,0.102,0.111,0.092
2017,3,0.002,0.102,0.111,0.093
2017,5,0.178,0.103,0.112,0.093
2017,6,0.136,0.103,0.112,0.094
2017,8,0.135,0.103,0.113,0.094
2017,9,0.176,0.104,0.113,0.094
2017,10,0.129,0.104,0.113,0.095
2017,11,0.156,0.104,0.114,0.095
2017,12,0.074,0.105,0.114,0.095
2018,1,0.038,0.105,0.114,0.095
2018,2,0.051,0.105,0.114,0.096
2018,3,0.289,0.105,0.115,0.096
2018,4,0.114,0.106,0.115,0.096
2018,5,0.111,0.106,0.115,0.097
2018,6,0.171,0.106,0.116,0.097
2018,7,0.124,0.107,0.116,0.097
2018,8,0.173,0.107,0.116,0.097
2018,9,0.189,0.107,0.117,0.098
2018,10,0.132,0.107,0.117,0.098
2018,11,0.119,0.108,0.117,0.098
2018,12,0.155,0.108,0.118,0.098
2019,1,0.154,0.108,0.118,0.099
2019,2,0.056,0.109,0.118,0.099
2019,3,0.097,0.109,0.118,0.099
2019,4,0.102,0.109,0.119,0.099
2019,5,0.182,0.109,0.119,0.1
2019,6,0.168,0.11,0.119,0.1
2019,7,0.176,0.11,0.12,0.1
2019,8,0.178,0.11,0.12,0.101
2019,9,0.158,0.111,0.12,0.101
2019,10,0.224,0.111,0.121,0.101
2019,11,0.163,0.111,0.121,0.101
2019,12,0.158,0.111,0.121,0.102
2020,1,0.164,0.112,0.121,0.102
2020,2,0.125,0.112,0.122,0.102
2020,3,0.171,0.112,0.122,0.102
2020,4,0.215,0.113,0.122,0.103
2020,5,0.084,0.113,0.123,0.103
2020,6,0.149,0.113,0.123,0.103
2020,7,0.179,0.113,0.123,0.104
2020,8,0.156,0.114,0.124,0.104
2020,9,0.15,0.114,0.124,0.104
2020,10,0.126,0.114,0.124,0.104
2020,11,0.071,0.115,0.124,0.105
2020,12,0.135,0.115,0.125,0.105
2021,1,0.222,0.115,0.125,0.105
2021,2,0.205,0.115,0.125,0.105
2021,3,0.05,0.116,0.126,0.106
2021,4,0.147,0.116,0.126,0.106
2021,5,0.074,0.116,0.126,0.106
2021,6,0.08,0.117,0.127,0.107
2021,7,0.149,0.117,0.127,0.107
2021,8,0.147,0.117,0.127,0.107
2021,9,0.149,0.117,0.128,0.107
2021,10,0.238,0.118,0.128,0.108
2021,11,0.134,0.118,0.128,0.108
2021,12,0.122,0.118,0.128,0.108
2022,1,0.152,0.119,0.129,0.108
2022,2,0.012,0.119,0.129,0.109
2022,3,0.066,0.119,0.129,0.109
2022,4,0.099,0.119,0.13,0.109
2022,5,0.167,0.12,0.13,0.109
2022,6,0.151,0.12,0.13,0.11
2022,7,0.118,0.12,0.131,0.11
2022,8,0.129,0.121,0.131,0.11
2022,9,0.157,0.121,0.131,0.111
2022,10,0.162,0.121,0.131,0.111
2022,11,0.094,0.121,0.132,0.111
2022,12,0.18,0.122,0.132,0.111
2023,1,0.211,0.122,0.132,0.112
2023,2,0.158,0.122,0.133,0.112
2023,3,0.254,0.123,0.133,0.112
2023,4,0.184,0.123,0.133,0.112
2023,5,0.159,0.123,0.134,0.113
2023,6,0.219,0.123,0.134,0.113
2023,7,0.2,0.124,0.134,0.113
2023,8,0.181,0.124,0.135,0.114
2023,9,0.199,0.124,0.135,0.114
2023,10,0.24,0.125,0.135,0.114
2023,11,0.211,0.125,0.135,0.114
