"","Year","Variable","Val","Loc","N"
"1886",2022,"GLORYS12_moving_intensity_max_max",2.6104,"NYB",NA
"1887",2022,"GLORYS12_moving_intensity_var",0.2795,"NYB",NA
"1888",2022,"GLORYS12_moving_intensity_cumulative",126.5525,"NYB",NA
"1889",2022,"GLORYS12_moving_intensity_mean_relThresh",0.53815,"NYB",NA
"1890",2022,"GLORYS12_moving_intensity_max_relThresh",1.00955,"NYB",NA
"1891",2022,"GLORYS12_moving_intensity_var_relThresh",0.32035,"NYB",NA
"1892",2022,"GLORYS12_moving_intensity_cumulative_relThresh",45.8513,"NYB",NA
"1893",2022,"GLORYS12_moving_intensity_mean_abs",11.6854,"NYB",NA
"1894",2022,"GLORYS12_moving_intensity_max_abs",12.24685,"NYB",NA
"1895",2022,"GLORYS12_moving_intensity_var_abs",0.4506,"NYB",NA
"1896",2022,"GLORYS12_moving_intensity_cumulative_abs",668.67865,"NYB",NA
"1897",2022,"GLORYS12_moving_rate_onset",0.29605,"NYB",NA
"1898",2022,"GLORYS12_moving_rate_decline",0.0361,"NYB",NA
"1899",2022,"GLORYS12_moving_total_days",128,"NYB",NA
"1900",2022,"GLORYS12_moving_total_icum",253.105,"NYB",NA
"1901",2023,"GLORYS12_moving_count",4,"NYB",NA
"1902",2023,"GLORYS12_moving_duration",16,"NYB",NA
"1903",2023,"GLORYS12_moving_duration_max",34,"NYB",NA
"1904",2023,"GLORYS12_moving_intensity_mean",1.3581,"NYB",NA
"1905",2023,"GLORYS12_moving_intensity_max",1.51815,"NYB",NA
"1906",2023,"GLORYS12_moving_intensity_max_max",1.6577,"NYB",NA
"1907",2023,"GLORYS12_moving_intensity_var",0.112525,"NYB",NA
"1908",2023,"GLORYS12_moving_intensity_cumulative",21.9014,"NYB",NA
"1909",2023,"GLORYS12_moving_intensity_mean_relThresh",0.205225,"NYB",NA
"1910",2023,"GLORYS12_moving_intensity_max_relThresh",0.362325,"NYB",NA
"1911",2023,"GLORYS12_moving_intensity_var_relThresh",0.1074,"NYB",NA
"1912",2023,"GLORYS12_moving_intensity_cumulative_relThresh",3.158925,"NYB",NA
"1913",2023,"GLORYS12_moving_intensity_mean_abs",10.812,"NYB",NA
"1914",2023,"GLORYS12_moving_intensity_max_abs",11.014975,"NYB",NA
"1915",2023,"GLORYS12_moving_intensity_var_abs",0.161125,"NYB",NA
"1916",2023,"GLORYS12_moving_intensity_cumulative_abs",171.69665,"NYB",NA
"1917",2023,"GLORYS12_moving_rate_onset",0.05505,"NYB",NA
"1918",2023,"GLORYS12_moving_rate_decline",0.089575,"NYB",NA
"1919",2023,"GLORYS12_moving_total_days",64,"NYB",NA
"1920",2023,"GLORYS12_moving_total_icum",87.6056,"NYB",NA
