Year ,Month,Day,Hour,Minute,Second,Cruise,Station,Bot.depth [m],Cast,Niskin_Bottle#,Longitude,Latitude,Pressure [db],Depth [m],Temp [°C],Salinity,pH_CTD,Flouresence,PAR%,Density [g/L],pTemp [°C],Sigma_Density [g/L],DO [mg/L],DO [umol/kg],DO_solubility [mg/L],DO_solubility [umol/kg],DO%,Flag_TA,TA [umol/kg],Flag_DIC,DIC [umol/kg],Flag_pH_Spec,pH_Spec [25 degC],pH_from_DIC-TA [25 degC],pH_from_DIC-TA_in situ ,fCO2 [uatm],pCO2 [uatm],HCO3 [umol/kg SW],CO3 [umol/kg SW],CO2 [umol/kg SW],B-Alk [umol/kg SW],OH [umol/kg SW],P-Alk [umol/kg SW],Si-Alk [umol/kg SW],Revelle_factor,ΩCa,ΩAr,pH_from_SpecpH-TA_in situ 
2021,3,21,1,16,50,NYOS2103,LIS_ARIG,16,1,3,-73.5788,40.9600,2.1,2.1,3.7420,11.9397,8.48,0.7973,3.51E-01,1009.506,3.742,9.496,13.638,422.18,12.176,376.93,112.00,2,2012.8,2,1867.0,1,#N/A,8.131,8.471,151.6,152.3,1733.3,124.2,9.5,29.9,1.3,0.0,0.0,14.872,3.31,1.87,#N/A
2021,3,21,1,14,28,NYOS2103,LIS_ARIG,16,1,2,-73.5788,40.9600,7.5,7.4,3.1903,25.3234,8.481,0.6735,5.06E-11,1020.1926,3.190,20.157,18.001,551.42,11.278,345.48,159.61,2,1995.7,2,1845.1,1,#N/A,7.911,8.247,216.7,217.6,1721.9,110.4,12.8,52.0,1.1,0.0,0.0,13.614,2.76,1.69,#N/A
2021,3,21,1,12,41,NYOS2103,LIS_ARIG,16,1,1,-73.5788,40.9600,13.2,13.1,3.0727,27.3595,8.476,0.8571,5.06E-11,1021.8489,3.072,21.786,9.506,290.72,11.156,341.19,85.21,2,1991.6,2,1845.9,1,#N/A,7.868,8.204,236.2,237.2,1726.5,105.6,13.8,53.0,1.0,0.0,0.0,13.690,2.61,1.61,#N/A
2021,3,21,2,40,28,NYOS2103,LIS_WLIS,17,2,3,-73.7290,40.8815,2.0,2.0,4.0664,26.2220,8.628,4.0345,5.06E-11,1020.8154,4.066,20.806,12.453,381.22,10.968,335.76,113.54,2,1992.0,2,1808.2,1,#N/A,7.982,8.307,182.9,183.7,1667.2,130.6,10.4,62.3,1.4,0.0,0.0,12.160,3.25,2.00,#N/A
2021,3,21,2,39,14,NYOS2103,LIS_WLIS,17,2,2,-73.7290,40.8815,7.1,7.1,3.6493,26.7134,8.574,2.7821,5.06E-11,1021.263,3.649,21.229,11.743,359.33,11.045,337.98,106.32,2,1991.3,2,1830.2,2,7.902,7.918,8.247,212.9,213.8,1702.3,115.7,12.2,56.5,1.1,0.0,0.0,13.033,2.87,1.77,8.230
2021,3,21,2,37,58,NYOS2103,LIS_WLIS,17,2,1,-73.7290,40.8815,12.7,12.6,3.6046,26.8797,8.555,1.7449,5.06E-11,1021.4248,3.604,21.365,11.614,355.35,11.045,337.93,105.15,2,1991.9,2,1829.4,1,#N/A,7.919,8.249,211.4,212.2,1700.8,116.4,12.2,57.1,1.1,0.0,0.0,12.965,2.88,1.78,#N/A
2021,3,21,8,43,43,NYOS2103,7.1,21,3,2,-73.7892,40.4982,2.2,2.2,6.0770,32.1848,8.469,1.7954,5.06E-11,1025.3294,6.077,25.319,9.852,300.27,10.041,306.05,98.11,2,2184.6,2,2021.5,1,#N/A,7.823,8.109,321.0,322.3,1886.1,119.0,16.4,59.3,1.2,0.0,0.0,13.291,2.88,1.81,#N/A
2021,3,21,8,42,12,NYOS2103,7.1,21,3,2,-73.7892,40.4982,10.6,10.5,6.0127,32.7392,8.475,1.3661,5.06E-11,1025.8138,6.012,25.765,9.815,299.00,10.020,305.25,97.95,2,2219.3,2,2037.3,1,#N/A,7.856,8.144,296.1,297.3,1891.4,130.8,15.1,64.9,1.3,0.0,0.0,12.680,3.15,1.99,#N/A
2021,3,21,8,40,36,NYOS2103,7.1,21,3,1,-73.7892,40.4982,16.8,16.6,5.9025,32.7475,8.461,0.9563,5.06E-11,1025.8624,5.901,25.785,9.615,292.92,10.045,306.02,95.72,2,2220.7,2,2043.8,1,#N/A,7.844,8.133,304.5,305.7,1900.5,127.8,15.6,63.5,1.2,0.0,0.0,12.869,3.08,1.94,#N/A
2021,3,21,12,5,26,NYOS2103,7.2,39,4,4,-73.6468,40.1060,2.7,2.6,5.9538,32.8100,8.481,0.8971,4.40E+00,1025.8403,5.954,25.828,9.862,300.44,10.029,305.51,98.34,2,2216.5,2,2041.1,1,#N/A,7.840,8.129,307.5,308.7,1898.6,126.8,15.7,63.1,1.2,0.0,0.0,12.901,3.06,1.93,#N/A
