Year ,Month,Day,Hour,Minute,Second,Cruise,Station,Bot.depth [m],Cast,Niskin_Bottle#,Longitude,Latitude,Pressure [db],Depth [m],Temp [°C],Salinity,pH_CTD,Flouresence,PAR%,Density [g/L],pTemp [°C],Sigma_Density [g/L],DO [mg/L],DO [umol/kg],DO_solubility [mg/L],DO_solubility [umol/kg],DO%,Flag_TA,TA [umol/kg],Flag_DIC,DIC [umol/kg],Flag_pH_Spec,pH_Spec [25 degC],pH_from_DIC-TA [25 degC],pH_from_DIC-TA_in situ ,fCO2 [uatm],pCO2 [uatm],HCO3 [umol/kg SW],CO3 [umol/kg SW],CO2 [umol/kg SW],B-Alk [umol/kg SW],OH [umol/kg SW],P-Alk [umol/kg SW],Si-Alk [umol/kg SW],Revelle_factor,ΩCa,ΩAr,pH_from_SpecpH-TA_in situ 
2019,10,5,23,38,56,NYOS1910,1.15,27,1,3,-71.8992,40.9607,1.574,1.562,17.5906,31.6566,8.1,0.6893,6.81E-01,1022.8182,17.5903,22.8113,7.4774,228.459,7.89302,241.15906,94.734,2,2135.2,2,1985.3,9,#N/A,7.803,7.911,543.7,545.6,1851.4,114.7,19.2,52.1,2.3,0.0,0.0,13.344,2.80,1.80,#N/A
2019,10,5,23,37,28,NYOS1910,1.15,27,1,2,-71.8992,40.9607,9.96,9.883,17.5478,31.7343,8.095,0.8176,2.53E-11,1022.9249,17.5462,22.8813,7.3596,224.846,7.89579,241.22736,93.209,2,2144.0,2,1989.1,9,#N/A,7.814,7.921,529.8,531.7,1852.6,117.8,18.7,53.4,2.4,0.0,0.0,13.181,2.87,1.84,#N/A
2019,10,5,23,35,39,NYOS1910,1.15,27,1,1,-71.8992,40.9607,24.498,24.307,17.7385,31.9039,8.127,0.6148,2.53E-11,1023.0734,17.7344,22.9662,7.3083,223.259,7.85898,240.08272,92.992,2,2150.2,2,1988.1,9,#N/A,7.828,7.933,513.9,515.7,1847.8,122.2,18.1,55.4,2.5,0.0,0.0,12.917,2.97,1.91,#N/A
2019,10,6,4,15,21,NYOS1910,1.2,51.8,2,4,-71.7997,40.6962,1.701,1.688,18.8941,32.7914,8.24,0.1852,5.00E+00,1023.368,18.8938,23.3606,7.5155,229.502,7.64815,233.55197,98.266,2,2202.8,2,1980.7,9,#N/A,7.943,8.034,401.0,402.4,1806.5,160.6,13.6,71.5,3.6,0.0,0.0,11.142,3.90,2.51,#N/A
2019,10,6,4,14,12,NYOS1910,1.2,51.8,2,3,-71.7997,40.6962,9.894,9.817,19.017,32.8383,8.242,0.1992,2.51E-11,1023.409,19.0152,23.3659,7.5061,229.213,7.62844,232.949,98.396,2,2209.7,2,1983.2,9,#N/A,7.951,8.039,396.1,397.4,1806.3,163.6,13.3,72.6,3.7,0.0,0.0,11.046,3.96,2.56,#N/A
2019,10,6,4,12,38,NYOS1910,1.2,51.8,2,2,-71.7997,40.6962,25.146,24.95,19.7348,33.6688,8.239,0.105,4.08E+03,1023.9258,19.7302,23.8169,7.3278,223.671,7.49035,228.63148,97.83,2,2251.1,2,2012.4,9,#N/A,7.958,8.036,404.0,405.4,1827.0,172.1,13.3,75.9,4.0,0.0,0.0,10.823,4.14,2.68,#N/A
2019,10,6,4,10,28,NYOS1910,1.2,51.8,2,1,-71.7997,40.6962,50.317,49.922,9.2504,32.9577,7.842,0.1236,2.46E-11,1025.7086,9.2451,25.4805,5.1999,158.462,9.29492,283.25278,55.944,2,2223.9,2,2151.6,9,#N/A,7.566,7.784,749.0,751.9,2046.5,71.0,34.1,34.6,0.8,0.0,0.0,17.257,1.70,1.07,#N/A
2019,10,6,9,20,7,NYOS1910,1.3,75,3,6,-71.6905,40.3983,1.783,1.769,19.2194,33.434,8.256,0.1368,5.61E+00,1023.7768,19.2191,23.7691,7.4616,227.763,7.57277,231.15801,98.531,2,2237.7,2,2000.0,9,#N/A,7.961,8.047,390.8,392.1,1815.8,171.1,13.1,75.8,3.9,0.0,0.0,10.824,4.13,2.67,#N/A
2019,10,6,9,19,47,NYOS1910,1.3,75,3,5,-71.6905,40.3983,9.764,9.689,19.2337,33.4327,8.259,0.1478,2.64E-11,1023.8072,19.2319,23.7649,7.4594,227.697,7.57082,231.09932,98.528,2,2238.5,2,1994.5,9,#N/A,7.973,8.059,378.4,379.7,1806.8,175.1,12.6,77.6,4.0,0.0,0.0,10.679,4.22,2.73,#N/A
2019,10,6,9,17,3,NYOS1910,1.3,75,3,4,-71.6905,40.3983,25.914,25.713,21.0659,34.6263,8.286,0.1832,2.53E-11,1024.3044,21.0609,24.1928,7.1621,218.532,7.26954,221.81006,98.522,2,2295.3,2,2028.7,9,#N/A,7.992,8.050,392.8,394.1,1825.4,190.9,12.4,83.4,4.7,0.0,0.0,10.275,4.57,2.97,#N/A
2019,10,6,9,15,25,NYOS1910,1.3,75,3,3,-71.6905,40.3983,41.029,40.709,21.1888,34.9973,8.236,0.2918,2.53E-11,1024.6189,21.1809,24.4425,6.6377,202.482,7.2377,220.78463,91.71,2,2317.6,2,2063.6,9,#N/A,7.961,8.016,433.1,434.5,1866.7,183.3,13.6,79.9,4.4,0.0,0.0,10.589,4.36,2.85,#N/A
2019,10,6,9,15,25,NYOS1910,1.3,75,3,3,-71.6905,40.3983,41.029,40.709,21.1888,34.9973,8.236,0.2918,2.53E-11,1024.6189,21.1809,24.4425,6.6377,202.482,7.2377,220.78463,91.71,2,2317.2,2,2062.6,9,#N/A,7.962,8.017,431.7,433.2,1865.4,183.6,13.5,80.0,4.4,0.0,0.0,10.577,4.37,2.85,#N/A
2019,10,6,9,13,45,NYOS1910,1.3,75,3,2,-71.6905,40.3983,59.922,59.452,10.948,33.3028,7.995,0.1005,2.53E-11,1025.7338,10.9408,25.4645,6.4781,197.415,8.9384,272.39255,72.474,2,2242.7,2,2129.9,9,#N/A,7.676,7.876,602.4,604.7,2011.0,93.0,25.9,44.5,1.2,0.0,0.0,15.387,2.21,1.41,#N/A
2019,10,6,9,12,10,NYOS1910,1.3,75,3,1,-71.6905,40.3983,72.744,72.172,13.1614,34.8381,8.029,0.0579,2.53E-11,1026.5597,13.1513,26.2369,4.9734,151.447,8.45119,257.35136,58.848,2,2311.1,2,2163.5,9,#N/A,7.740,7.910,566.9,569.0,2026.2,114.8,22.5,53.7,1.6,0.0,0.0,13.938,2.70,1.73,#N/A
2019,10,6,12,16,13,NYOS1910,1.4,83.75,4,6,-71.5688,40.0987,2.054,2.039,19.992,34.1457,8.285,0.0549,9.72E+00,1024.1213,19.9916,24.1124,7.2965,222.65,7.43396,226.84477,98.151,2,2278.3,2,2016.2,9,#N/A,7.992,8.067,374.5,375.8,1816.5,187.5,12.2,82.3,4.4,0.0,0.0,10.356,4.51,2.93,#N/A
2019,10,6,12,16,13,NYOS1910,1.4,83.75,4,6,-71.5688,40.0987,2.054,2.039,19.992,34.1457,8.285,0.0549,9.72E+00,1024.1213,19.9916,24.1124,7.2965,222.65,7.43396,226.84477,98.151,2,2278.9,2,2013.5,9,#N/A,7.999,8.073,368.3,369.5,1811.8,189.7,12.0,83.3,4.4,0.0,0.0,10.286,4.56,2.96,#N/A
2019,10,6,12,14,36,NYOS1910,1.4,83.75,4,5,-71.5688,40.0987,10.201,10.123,19.9985,34.1457,8.283,0.1002,6.59E+00,1024.1552,19.9966,24.1111,7.2885,222.406,7.43307,226.81783,98.055,2,2277.9,2,2017.2,9,#N/A,7.990,8.064,377.0,378.3,1818.2,186.6,12.3,82.0,4.4,0.0,0.0,10.382,4.49,2.91,#N/A
2019,10,6,12,12,48,NYOS1910,1.4,83.75,4,4,-71.5688,40.0987,25.132,24.938,20.1702,34.7932,8.237,0.2171,1.31E+00,1024.6687,20.1655,24.5602,6.9627,212.373,7.38143,225.14348,94.328,2,2311.4,2,2054.0,9,#N/A,7.971,8.042,404.1,405.5,1855.8,185.1,13.0,81.1,4.3,0.0,0.0,10.522,4.42,2.87,#N/A
2019,10,6,12,10,54,NYOS1910,1.4,83.75,4,3,-71.5688,40.0987,39.895,39.585,11.8527,33.2997,8.054,0.2736,2.88E-01,1025.4758,11.8477,25.2972,6.9162,210.801,8.7685,267.25855,78.875,2,2241.3,2,2093.9,9,#N/A,7.765,7.956,492.3,494.2,1960.4,112.9,20.5,53.4,1.5,0.0,0.0,13.880,2.70,1.72,#N/A
2019,10,6,12,8,55,NYOS1910,1.4,83.75,4,2,-71.5688,40.0987,60.577,60.103,11.8675,33.8518,8.049,0.088,1.96E-02,1025.9946,11.8598,25.7237,6.4213,195.636,8.73528,266.13543,73.51,2,2265.9,2,2120.8,9,#N/A,7.750,7.940,516.1,518.0,1987.4,112.0,21.5,53.0,1.5,0.0,0.0,14.012,2.66,1.69,#N/A
2019,10,6,12,5,59,NYOS1910,1.4,83.75,4,1,-71.5688,40.0987,82.164,81.517,14.758,35.5559,8.093,0.0272,7.56E-14,1026.8182,14.7457,26.4566,5.0454,153.607,8.14643,248.01778,61.934,2,2342.9,2,2154.6,9,#N/A,7.821,7.969,492.0,493.8,1996.0,140.1,18.5,64.6,2.2,0.0,0.0,12.520,3.28,2.11,#N/A
2019,10,6,16,30,58,NYOS1910,1.5,840,5,6,-71.4687,39.8040,2.149,2.133,23.1092,36.0254,8.324,0.2769,5.94E+01,1024.6892,23.1088,24.68,6.7224,205.019,6.95403,212.08226,96.67,2,2371.7,2,2059.3,9,#N/A,8.042,8.070,378.9,380.2,1825.6,222.4,11.2,95.2,6.1,0.0,0.0,9.566,5.29,3.48,#N/A
2019,10,6,16,28,32,NYOS1910,1.5,840,5,5,-71.4687,39.8040,20.329,20.173,23.1086,36.0287,8.323,0.3267,5.21E+00,1024.7705,23.1044,24.6838,6.7112,204.677,6.95397,212.07965,96.509,2,2369.4,2,2056.1,9,#N/A,8.044,8.071,376.6,377.8,1822.0,222.8,11.2,95.5,6.1,0.0,0.0,9.546,5.29,3.47,#N/A
2019,10,6,16,25,58,NYOS1910,1.5,840,5,4,-71.4687,39.8040,40.854,40.538,23.0909,36.0236,8.32,0.2898,1.46E+00,1024.8605,23.0825,24.6863,6.6833,203.824,6.95632,212.15088,96.075,2,2370.6,2,2058.9,9,#N/A,8.041,8.068,379.3,380.6,1825.8,221.8,11.3,95.1,6.1,0.0,0.0,9.575,5.25,3.45,#N/A
2019,10,6,16,23,33,NYOS1910,1.5,840,5,3,-71.4687,39.8040,61.34,60.862,23.0795,36.0208,8.311,0.2417,2.81E-01,1024.9503,23.0669,24.6887,6.6558,202.985,6.95782,212.19595,95.659,2,2369.1,2,2063.6,9,#N/A,8.031,8.058,389.7,391.0,1834.3,217.7,11.6,93.5,5.9,0.0,0.0,9.675,5.14,3.37,#N/A
2019,10,6,16,17,2,NYOS1910,1.5,840,5,2,-71.4687,39.8040,182.921,181.442,14.8396,35.9304,8.116,-0.052,4.75E-14,1027.5347,14.8119,26.7311,5.0181,152.735,8.11447,246.97863,61.841,2,2361.5,2,2167.2,9,#N/A,7.827,7.970,487.5,489.3,2005.1,143.9,18.3,66.5,2.2,0.0,0.0,12.372,3.30,2.13,#N/A
