"","lat","lon","date","bot_depth","last_row_depth","bot_temp","bot_sal","bot_den","first_row_depth","surf_temp","surf_sal","surf_den","c50_depth","c50_temp","c50_sal","c50_den"
"200",38.9993333333333,-72.8208333333333,2018-07-20 05:28:29,NA,136.917,12.4462,35.3881,1027.421,1.983,23.897,33.8992,1022.8472,49.617,11.0791,34.644,1026.7092
"201",39.1576666666667,-72.8785,2018-07-20 07:04:48,NA,81.357,10.107,34.1985,1026.6788,1.982,24.09,33.3708,1022.3907,49.613,8.3207,33.4615,1026.2464
"202",39.408,-72.9716666666667,2018-07-20 09:38:12,NA,56.559,7.9067,33.143,1026.0901,2.975,23.6874,33.0376,1022.2608,49.612,7.9157,33.1499,1026.0621
"203",39.7006666666667,-73.0843333333333,2018-07-20 12:12:39,NA,41.681,7.7172,32.8831,1025.8449,1.985,23.7188,30.9846,1020.6948,41.681,7.7172,32.8831,1025.8449
"204",39.9248333333333,-73.16,2018-07-20 14:56:04,NA,66.476,7.3156,32.6783,1025.8552,0.98,23.4765,30.5843,1020.4575,49.612,8.1023,32.6419,1025.6363
"205",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"206",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"207",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"208",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"209",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"210",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"211",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"212",40.2253333333333,-73.2713333333333,2018-07-20 18:04:26,NA,31.75,10.6722,32.422,1024.9707,1.986,24.1232,30.4925,1020.206,31.75,10.6722,32.422,1024.9707
"213",40.2838333333333,-71.6328333333333,2019-02-06 15:36:31,NA,65.479,6.8157,32.9138,1026.1039,-1.541,6.7335,32.8157,1025.7266,49.616,6.6791,32.8538,1026.0013
"214",40.0451666666667,-71.5426666666667,2019-02-06 18:33:00,NA,68.464,11.7902,34.8433,1026.817,2.974,5.96,32.5095,1025.6038,49.61,9.6902,34.0761,1026.5092
"215",39.8051666666667,-71.455,2019-02-06 21:01:59,NA,598.506,5.3243,35.0262,1030.4327,0.977,7.0878,33.05,1025.8755,49.609,12.6643,35.1191,1026.7759
"216",39.6993333333333,-71.7611666666667,2019-02-07 00:12:38,NA,498.556,6.5826,35.0813,1029.8393,2.975,6.9189,33.0356,1025.8963,49.61,11.2805,34.7007,1026.7163
"217",39.4738333333333,-72.0246666666667,2019-02-07 04:12:54,NA,579.724,5.8572,35.0506,1030.2922,1.974,7.2163,33.0513,1025.8636,49.613,8.7458,33.6991,1026.3672
"218",40.1653333333333,-71.937,2019-02-07 16:44:26,NA,67.473,7.7925,33.2586,1026.2479,2.979,7.3566,33.0519,1025.8494,49.608,7.7022,33.238,1026.1623
"219",40.2416666666667,-72.3081666666667,2019-02-07 12:55:43,NA,51.593,7.4146,33.2276,1026.2043,1.98,7.4404,33.1684,1025.9247,49.609,7.4173,33.228,1026.195
"220",39.9858333333333,-72.2176666666667,2019-02-07 10:06:35,NA,77.383,9.4639,33.9075,1026.542,1.974,7.4339,33.1241,1025.8909,49.622,8.0661,33.4327,1026.262
"221",39.732,-72.1236666666667,2019-02-07 07:23:44,NA,117.07,12.9745,35.3626,1027.2058,1.959,8.3931,33.6442,1026.1595,49.612,8.6562,33.6657,1026.3549
"222",40.7596666666667,-72.5005,2019-02-10 16:07:56,NA,20.836,4.1289,31.5705,1025.1445,1.986,4.044,31.1052,1024.6944,20.836,4.1289,31.5705,1025.1445
"223",40.6795,-72.8125,2019-02-10 19:07:12,NA,20.836,3.6996,31.7629,1025.3386,1.985,3.6464,31.5339,1025.0722,20.836,3.6996,31.7629,1025.3386
"224",40.4643333333333,-72.7345,2019-02-10 20:58:34,NA,36.713,5.2061,32.5069,1025.848,0.946,5.1419,32.4768,1025.6644,36.713,5.2061,32.5069,1025.848
"225",40.1018333333333,-72.6,2019-02-11 02:56:45,NA,50.602,7.2988,33.2655,1026.2457,1.982,6.9449,33.1814,1026.003,49.611,7.2986,33.2654,1026.2411
"226",39.7355,-72.4653333333333,2019-02-11 06:44:46,NA,77.39,11.0026,34.6625,1026.8635,1.984,7.9179,33.0638,1025.7745,49.609,8.093,33.5457,1026.3466
"227",39.4895,-72.3738333333333,2019-02-11 09:13:20,NA,131.945,12.4805,35.1725,1027.2247,1.984,8.4324,33.2404,1025.837,49.614,8.9342,33.8723,1026.473
"228",39.2448333333333,-72.2823333333333,2019-02-11 11:40:20,NA,484.715,6.9333,35.0981,1029.7371,1.987,8.6016,33.8452,1026.2852,49.617,10.0191,34.259,1026.5965
"229",40.2631666666667,-73.3506666666667,2019-02-12 06:39:37,NA,31.753,6.2107,32.6855,1025.8459,1.964,4.5783,31.3856,1024.8642,31.753,6.2107,32.6855,1025.8459
"230",39.966,-73.249,2019-02-12 03:23:00,NA,61.516,6.9609,33.1202,1026.2285,1.986,5.5936,32.6218,1025.7317,49.611,6.9565,33.119,1026.173
"231",39.6743333333333,-73.1373333333333,2019-02-11 23:18:25,NA,36.719,5.9033,32.7492,1025.9573,2.978,5.6467,32.6442,1025.7478,36.719,5.9033,32.7492,1025.9573
"232",40.3846666666667,-72.7148333333333,2019-06-01 05:21:03,NA,38,6.0409,32.4705,1025.7264,2,15.2363,31.0889,1022.9173,38,6.0409,32.4705,1025.7264
"233",40.0981666666667,-72.6066666666667,2019-06-01 02:43:05,NA,48,5.7546,32.7163,1026.002,3,15.7057,31.402,1023.0604,48,5.7546,32.7163,1026.002
"234",39.811,-72.5003333333333,2019-06-01 00:05:22,NA,63,5.2549,32.8282,1026.2196,2,15.1861,32.1621,1023.7539,50,5.3965,32.8317,1026.1452
"235",40.7536666666667,-72.5036666666667,2019-06-01 12:30:11,NA,23,10.3174,31.5022,1024.2747,2,15.4335,29.7372,1021.8357,23,10.3174,31.5022,1024.2747
"236",40.431,-72.385,2019-06-01 15:46:16,NA,47,6.3486,32.3946,1025.6699,2,15.0632,30.0138,1022.1272,47,6.3486,32.3946,1025.6699
"237",40.6545,-72.8151666666667,2019-06-01 09:56:43,NA,24,9.9146,31.8189,1024.593,2,16.1485,30.0531,1021.9231,24,9.9146,31.8189,1024.593
"238",40.9958333333333,-71.9066666666667,2019-07-24 00:05:25,NA,14,18.2819,30.6035,1021.9027,2,19.4391,29.835,1020.9781,14,18.2819,30.6035,1021.9027
"239",40.6993333333333,-71.7916666666667,2019-07-24 04:52:39,NA,48,7.9105,32.4932,1025.5402,2,21.8503,31.2313,1021.4069,48,7.9105,32.4932,1025.5402
"240",40.3993333333333,-71.6791666666667,2019-07-24 08:26:23,NA,73,6.9978,32.7132,1025.9564,3,23.4353,31.5711,1021.2244,50,6.9924,32.5981,1025.76
"241",40.346,-73.3911666666667,2019-05-30 02:44:14,NA,23,10.1464,31.6551,1024.4224,2,15.6553,28.659,1020.9601,23,10.1464,31.6551,1024.4224
"242",39.823,-73.1968333333333,2019-05-30 08:24:37,NA,42,6.4328,32.8776,1026.0167,1,16.0913,30.1496,1022.0047,42,6.4328,32.8776,1026.0167
"243",40.9613333333333,-73.5786666666667,2019-05-29 15:37:08,NA,14,11.9784,24.764,1018.7221,2,15.5121,23.8264,1017.2833,14,11.9784,24.764,1018.7221
"244",40.8803333333333,-73.7296666666667,2019-05-29 16:54:02,NA,12,13.1431,24.0794,1017.9797,2,15.6838,23.0719,1016.6701,12,13.1431,24.0794,1017.9797
"245",39.525,-72.3951666666667,2019-05-31 07:05:26,NA,400,7.0855,35.1211,1029.3438,1,14.2419,32.346,1024.0915,50,8.3114,33.4847,1026.2678
"246",39.2388333333333,-72.2903333333333,2019-05-31 03:38:20,NA,449,6.2558,35.0704,1029.6498,2,14.1342,32.6369,1024.3428,50,11.9147,34.5182,1026.4573
"247",39.0173333333333,-72.56,2019-05-30 23:25:27,NA,450,6.4658,35.0818,1029.6334,2,14.5956,32.5433,1024.174,50,11.3521,34.2049,1026.3192
"248",39.477,-73.0701666666667,2019-05-30 12:13:33,NA,62,6.5446,33.0779,1026.253,1,15.4267,3.48,1001.7086,50,6.7593,33.0883,1026.1771
"249",39.1311666666667,-72.9466666666667,2019-05-30 15:47:18,NA,72,9.0326,33.6792,1026.4089,1,14.5452,32.4125,1024.0792,50,7.7712,33.3662,1026.2548
"250",38.787,-72.8163333333333,2019-05-30 20:15:45,NA,480,6.4079,35.08,1029.7782,2,17.2008,33.6457,1024.4363,50,14.7938,35.3098,1026.4797
"251",39.7968333333333,-71.458,2019-07-24 15:15:55,NA,589,5.7651,35.047,1030.345,1,23.8907,32.9675,1022.1398,50,8.0619,33.1675,1026.0563
"252",40.0966666666667,-71.5688333333333,2019-07-24 12:12:42,NA,85,10.8816,34.1865,1026.5496,2,21.7553,32.4149,1022.331,50,7.6413,32.8329,1025.8547
"253",40.4293333333333,-72.3851666666667,2019-07-25 06:55:01,NA,47,7.5671,32.5691,1025.6441,2,23.4155,30.8145,1020.6535,47,7.5671,32.5691,1025.6441
"254",40.108,-72.2645,2019-07-25 03:33:45,NA,63,6.7534,32.733,1025.9584,2,24.3552,30.8918,1020.4396,50,6.7795,32.7296,1025.8919
"255",39.7861666666667,-72.1461666666667,2019-07-25 00:22:58,NA,98,13.0742,35.1669,1026.9482,2,24.5981,32.4876,1021.5727,50,7.2211,32.8118,1025.8969
"256",39.466,-72.0313333333333,2019-07-24 20:25:24,NA,510,6.4285,35.0769,1029.9108,6,24.3542,32.8275,1021.9194,50,11.379,34.0534,1026.1965
"257",40.7526666666667,-72.5055,2019-07-25 10:07:32,NA,21,12.9214,31.6505,1023.9097,2,19.8535,30.4866,1021.3693,21,12.9214,31.6505,1023.9097
"258",40.6711666666667,-72.819,2019-07-25 18:24:06,NA,22,15.8848,31.0289,1022.8195,2,20.4345,30.3393,1021.1075,22,15.8848,31.0289,1022.8195
"259",40.3883333333333,-72.7115,2019-07-25 20:58:19,NA,41,8.1055,32.5158,1025.4972,2,24.1702,31.0895,1020.6431,41,8.1055,32.5158,1025.4972
"260",40.101,-72.6065,2019-07-25 23:40:36,NA,47,6.6117,32.6925,1025.8709,2,25.725,30.6514,1019.8491,47,6.6117,32.6925,1025.8709
"261",39.813,-72.5008333333333,2019-07-26 02:14:47,NA,58,6.6886,32.758,1025.9635,2,24.1919,30.9103,1020.5015,50,6.707,32.7656,1025.9299
"262",39.527,-72.3968333333333,2019-07-26 07:58:19,NA,487,7.6034,35.1525,1029.6876,2,24.893,31.5796,1020.7994,50,13.2043,34.6918,1026.338
"263",39.2398333333333,-72.2961666666667,2019-07-26 11:37:25,NA,498,7.2199,35.1094,1029.7635,2,24.7781,32.1083,1021.2328,50,11.2522,33.866,1026.0741
"264",39.3306666666667,-72.6686666666667,2019-07-27 04:35:12,NA,108,13.1039,35.0919,1026.929,2,24.6014,31.5153,1020.8377,50,7.5036,32.8878,1025.9173
"265",39.0181666666667,-72.5528333333333,2019-07-27 00:19:00,NA,584,5.9911,35.0589,1030.2994,2,26.6234,33.5558,1021.7581,50,17.9405,35.6616,1026.0145
"266",40.5765,-73.1288333333333,2019-07-27 16:06:56,NA,19,16.5751,30.8817,1022.538,1,22.1138,30.681,1020.9131,19,16.5751,30.8817,1022.538
"267",40.2673333333333,-73.0126666666667,2019-07-27 13:05:08,NA,37,8.3304,32.491,1025.4261,2,23.643,31.1813,1020.8655,37,8.3304,32.491,1025.4261
"268",39.9596666666667,-72.8985,2019-07-27 10:04:45,NA,48,6.3728,32.7402,1025.944,2,25.0038,31.3482,1020.5918,48,6.3728,32.7402,1025.944
"269",39.6433333333333,-72.7833333333333,2019-07-27 07:20:06,NA,64,6.7421,32.8425,1026.0508,2,24.7911,31.3032,1020.6213,50,6.6718,32.8331,1025.9877
"270",40.5145,-73.4533333333333,2019-07-27 18:27:45,NA,16,17.7303,30.7312,1022.1414,2,24.0033,30.2878,1020.0863,16,17.7303,30.7312,1022.1414
"271",40.1693333333333,-73.3246666666667,2019-07-27 22:03:13,NA,39,8.4421,32.488,1025.4163,2,25.5389,30.8114,1020.0261,39,8.4421,32.488,1025.4163
"272",39.8236666666667,-73.1978333333333,2019-07-28 00:59:57,NA,41,7.8686,32.4812,1025.5044,2,24.5363,31.0895,1020.5356,41,7.8686,32.4812,1025.5044
"273",39.4791666666667,-73.0706666666667,2019-07-28 04:04:45,NA,63,6.623,32.7626,1025.9989,2,25.0008,30.7529,1020.1439,50,6.7072,32.743,1025.9121
"274",39.1328333333333,-72.9433333333333,2019-07-28 08:49:34,NA,76,8.9787,33.4701,1026.2722,2,25.8851,30.6498,1019.799,50,8.1905,32.9653,1025.8786
"275",38.7876666666667,-72.817,2019-07-28 13:39:28,NA,590,5.8239,35.052,1030.345,2,25.7207,35.0611,1023.1749,50,16.6515,35.2647,1026.022
"276",38.5343333333333,-73.0716666666667,2019-07-28 17:20:31,NA,597,5.7113,35.0498,1030.3912,2,26.0714,34.9119,1022.9533,50,16.3797,35.332,1026.1377
"277",40.9608333333333,-71.8986666666667,2019-10-05 23:33:10,NA,24,17.7485,31.9034,1023.0692,2,17.5994,31.6557,1022.8173,24,17.7485,31.9034,1023.0692
"278",40.6961666666667,-71.7991666666667,2019-10-06 04:07:12,NA,48,9.1986,32.9172,1025.6765,2,18.8962,32.798,1023.374,48,9.1986,32.9172,1025.6765
"279",40.398,-71.6898333333333,2019-10-06 09:08:15,NA,72,13.1494,34.8281,1026.5537,2,19.2305,33.4363,1023.7768,50,14.675,33.8622,1025.3891
"280",40.0981666666667,-71.569,2019-10-06 12:01:25,NA,81,14.8223,35.5539,1026.8002,1,19.9794,34.1439,1024.1186,50,10.7432,33.1538,1025.6112
"281",39.8013333333333,-71.4671666666667,2019-10-06 15:59:26,NA,299,12.015,35.5381,1028.3522,1,23.0649,36.0106,1024.6859,50,23.0533,36.0101,1024.9024
"282",39.6956666666667,-71.7631666666667,2019-10-06 19:12:00,NA,299,12.04,35.5393,1028.3482,5,23.048,35.9189,1024.6387,50,23.0577,35.9397,1024.8477
"283",39.9921666666667,-71.8685,2019-10-06 23:06:47,NA,80,16.5248,35.8415,1026.6281,3,21.593,35.2244,1024.515,50,18.3945,35.0046,1025.3986
"284",40.2831666666667,-71.9781666666667,2019-10-07 02:47:03,NA,53,11.5869,33.5591,1025.7876,2,20.9374,34.4538,1024.1039,50,14.1343,33.7347,1025.4057
"285",40.5716666666667,-72.0886666666667,2019-10-07 06:21:02,NA,44,9.4859,32.5012,1025.287,2,19.1295,31.9617,1022.6769,44,9.4859,32.5012,1025.287
"286",40.8631666666667,-72.1978333333333,2019-10-07 09:49:42,NA,23,18.1625,32.0688,1023.0913,2,18.8233,31.946,1022.7416,23,18.1625,32.0688,1023.0913
"287",40.8617166666667,-72.1980166666667,2020-06-02 11:59:16,NA,25,9.9817,31.6441,1024.4502,2,12.9296,30.9898,1023.311,25,9.9817,31.6441,1024.4502
"288",40.86245,-72.1975666666667,2020-06-02 12:06:16,NA,26,9.6216,31.6883,1024.549,2,12.9331,30.9929,1023.3127,26,9.6216,31.6883,1024.549
"289",40.5704,-72.0876666666667,2020-06-02 16:38:04,NA,49,7.1792,32.5869,1025.7207,2,14.0409,31.4798,1023.4692,49,7.1792,32.5869,1025.7207
"290",40.5706666666667,-72.087,2020-06-02 16:46:21,NA,49,7.1796,32.5988,1025.73,2,14.1247,31.4834,1023.4549,49,7.1796,32.5988,1025.73
"291",40.4307,-72.38555,2020-06-02 18:21:25,NA,48,7.2416,32.6264,1025.7386,1,13.9311,31.1651,1023.244,48,7.2416,32.6264,1025.7386
"292",40.43075,-72.3850333333333,2020-06-02 18:27:27,NA,48,7.2405,32.6262,1025.7386,1,13.9125,31.1587,1023.243,48,7.2405,32.6262,1025.7386
"293",40.7529,-72.5023333333333,2020-06-02 21:24:28,NA,27,10.2047,31.7104,1024.474,2,14.0859,31.0233,1023.1075,27,10.2047,31.7104,1024.474
"294",40.4201333333333,-72.50125,2020-06-02 21:29:45,NA,26,10.2167,31.7085,1024.4659,2,14.0745,31.0218,1023.1086,26,10.2167,31.7085,1024.4659
"295",40.67567,-72.8124383333333,2020-06-08 12:28:47,NA,23,10.7564,31.6984,1024.3527,2,14.7394,31.3041,1023.1886,23,10.7564,31.6984,1024.3527
"296",40.6744633333333,-72.81125,2020-06-08 12:33:36,NA,23,10.7408,31.7026,1024.3586,2,14.7583,31.313,1023.1915,23,10.7408,31.7026,1024.3586
"297",40.3902516666667,-72.710465,2020-06-08 15:22:02,NA,45,7.7751,32.3552,1025.437,2,16.3011,30.8137,1022.4712,45,7.7751,32.3552,1025.437
"298",40.3893566666667,-72.7092333333333,2020-06-08 15:27:48,NA,46,7.7729,32.3547,1025.4415,2,16.4008,30.7709,1022.4165,46,7.7729,32.3547,1025.4415
"299",40.26836,-73.0118116666667,2020-06-08 16:54:26,NA,39,7.8973,32.5606,1025.553,2,16.4442,31.404,1022.8924,39,7.8973,32.5606,1025.553
"300",40.267945,-73.011045,2020-06-08 16:59:05,NA,39,7.8953,32.5612,1025.5537,2,16.6177,31.3304,1022.7937,39,7.8953,32.5612,1025.5537
"301",40.5766566666667,-72.125875,2020-06-08 19:57:32,NA,22,11.2486,31.7524,1024.304,2,15.6238,31.2594,1022.9678,22,11.2486,31.7524,1024.304
"302",40.5772883333333,-72.1242383333333,2020-06-08 20:02:01,NA,21,11.254,31.7533,1024.2992,2,15.5943,31.0253,1022.8122,21,11.254,31.7533,1024.2992
"303",40.4992,-73.7906833333333,2020-06-09 12:41:00,NA,19,10.8102,32.0009,1024.5606,2,15.6044,30.0227,1022.0188,19,10.8102,32.0009,1024.5606
"304",40.4999166666667,-73.7906833333333,2020-06-09 12:45:57,NA,19,10.7945,32.0107,1024.571,2,15.6037,30.0283,1022.0229,19,10.7945,32.0107,1024.571
"305",40.1082333333333,-73.6485666666667,2020-06-09 16:28:11,NA,37,9.3099,32.3575,1025.1704,1,18.5086,30.6682,1021.8393,37,9.3099,32.3575,1025.1704
"306",40.1092333333333,-73.6483333333333,2020-06-09 16:32:55,NA,39,9.2979,32.3529,1025.1782,2,18.4755,30.6582,1021.8442,39,9.2979,32.3529,1025.1782
"307",40.1711666666667,-73.3271333333333,2020-06-09 17:56:26,NA,38,10.1059,32.2893,1024.9918,2,17.2302,31.5363,1022.8128,38,10.1059,32.2893,1024.9918
"308",40.1725833333333,-73.3271333333333,2020-06-09 18:00:56,NA,37,10.1086,32.291,1024.9882,2,17.2141,31.5321,1022.8133,37,10.1086,32.291,1024.9882
"309",40.50825,-73.4456333333333,2020-06-09 21:23:37,NA,12,11.7634,31.6774,1024.1056,2,18.0111,29.8958,1021.3741,12,11.7634,31.6774,1024.1056
"310",40.5092666666667,-73.4442166666667,2020-06-09 21:26:36,NA,14,11.5991,31.7324,1024.1892,1,17.9419,29.9258,1021.4085,14,11.5991,31.7324,1024.1892
