"","X","lon","lat","date","bot_depth","depth","depth_flag","temp","temp_flag","profile_num","EPU","NYB","STRATA","seafloor_depth","surf_temp","surf_temp_1m","bot_T","bot_T_10m"
"52",6330,-71.3899993896484,40.1433334350586,20190331,90,0.992322683334351,0,5.51000022888184,0,73,"MAB","NYB",1060,-90,5.51000022888184,5.51000022888184,12.210000038147,12.210000038147
"53",6412,-71.25,40.1416664123535,20190331,115,2.97695469856262,0,7.23999977111816,0,74,"MAB","NYB",1070,-120,7.23999977111816,NA,12.9099998474121,12.9099998474121
"54",6522,-71.1833343505859,40.060001373291,20190331,199,2.9769766330719,0,8.19999980926514,0,75,"MAB","NYB",1080,-191,8.19999980926514,NA,12.5100002288818,12.5100002288818
"55",6716,-70.9766693115234,40.0583343505859,20190331,208,0.992330431938171,0,6.3899998664856,0,76,"MAB","NYB",1080,-200,6.3899998664856,6.3899998664856,12.460000038147,12.460000038147
"56",7670,-71.4349975585938,40.1650009155273,20190507,87,0.992320835590363,0,10.1499996185303,0,89,"MAB","NYB",1060,-88,10.1499996185303,10.1499996185303,8.10000038146973,8.10000038146973
"57",7751,-71.4333343505859,40.1716651916504,20190507,85,0.99232029914856,0,9.76000022888184,0,90,"MAB","NYB",1060,-88,9.76000022888184,9.76000022888184,7.90999984741211,7.90999984741211
"58",7833,-71.6416702270508,40.0800018310547,20190507,87,0.992328464984894,0,10.1899995803833,0,91,"MAB","NYB",1060,-89,10.1899995803833,10.1899995803833,8.75,8.75
"59",7914,-71.6449966430664,40.0849990844727,20190507,88,0.992327988147736,0,9.38000011444092,0,92,"MAB","NYB",1060,-89,9.38000011444092,9.38000011444092,8.72999954223633,8.72999954223633
"60",7996,-71.0100021362305,40.2916679382324,20190508,105,0.992309391498566,0,9.55000019073486,0,93,"MAB","NYB",1060,-102,9.55000019073486,9.55000019073486,11.9099998474121,11.9099998474121
"61",8096,-71.0483322143555,40.283332824707,20190508,101,0.992310166358948,0,9.81999969482422,0,94,"MAB","NYB",1060,-103,9.81999969482422,9.81999969482422,12.1199998855591,12.1199998855591
"62",8191,-71.0350036621094,40.3216667175293,20190509,95,0.992306649684906,0,9.17000007629395,0,95,"MAB","NYB",1060,-96,9.17000007629395,9.17000007629395,6.59000015258789,6.59000015258789
"63",8281,-71.0433349609375,40.3233337402344,20190509,95,0.992306590080261,0,9.11999988555908,0,96,"MAB","NYB",1060,-96,9.11999988555908,9.11999988555908,6.73999977111816,6.73999977111816
"64",8882,-72.1616668701172,40.4216651916504,20190524,61,0.9922975897789,0,12.2299995422363,0,106,"MAB","NYB",1060,-60,12.2299995422363,12.2299995422363,5.48999977111816,5.48999977111816
"65",8941,-72.6566696166992,40.4133338928223,20190524,47,0.992298483848572,0,13.039999961853,0,107,"MAB","NYB",1010,-46,13.039999961853,13.039999961853,6.07999992370605,6.07999992370605
"66",8985,-72.9916687011719,40.3316650390625,20190524,40,0.99230569601059,0,13.7200002670288,0,108,"MAB","NYB",1010,-41,13.7200002670288,13.7200002670288,6.44999980926514,6.44999980926514
"67",9024,-73.1616668701172,40.4966659545898,20190524,32,0.992290854454041,0,13.3999996185303,0,109,"MAB","NYB",1010,-29,13.3999996185303,13.3999996185303,9.60000038146973,9.60000038146973
"68",9054,-73.6600036621094,40.3333320617676,20190524,25,0.9923055768013,0,14.5,0,110,"MAB","NYB",3110,-24,14.5,14.5,9.9399995803833,9.9399995803833
"69",9075,-73.0166702270508,40.0816650390625,20190524,48,0.992328405380249,0,13.6700000762939,0,111,"MAB","NYB",1010,-48,13.6700000762939,13.6700000762939,6.23999977111816,6.23999977111816
"70",9119,-73.086669921875,39.9166679382324,20190524,67,0.992343246936798,0,14.1700000762939,0,112,"MAB","NYB",1020,-66,14.1700000762939,14.1700000762939,6.28999996185303,6.28999996185303
"71",9182,-73.0066680908203,39.7516670227051,20190524,57,0.992358148097992,0,13.710000038147,0,113,"MAB","NYB",1020,-60,13.710000038147,13.710000038147,6.78000020980835,6.78000020980835
"72",9235,-73.4166641235352,39.5833320617676,20190524,35,0.992373287677765,0,14.9200000762939,0,114,"MAB","NYB",1730,-35,14.9200000762939,14.9200000762939,8.8100004196167,8.8100004196167
"73",9303,-73.3983306884766,39.3616676330566,20190525,50,2.97716522216797,0,13.5100002288818,0,117,"MAB","NYB",1730,-47,13.5100002288818,NA,7.28999996185303,7.28999996185303
"74",9350,-73.3333358764648,39.0883331298828,20190525,60,0.992417633533478,0,13.3699998855591,0,118,"MAB","NYB",1740,-59,13.3699998855591,13.3699998855591,6.90000009536743,6.90000009536743
"75",9706,-72.745002746582,39.0433349609375,20190526,269,2.97725105285645,0,12.8400001525879,0,124,"MAB","NYB",NA,-192,12.8400001525879,NA,10.8100004196167,10.8100004196167
"76",9972,-72.5849990844727,39.0149993896484,20190526,1035,2.9772584438324,0,13.5,0,125,"Not in NES","NYB",NA,-978,13.5,NA,6.1399998664856,NA
"77",10479,-72.3349990844727,39.6633338928223,20190527,115,0.992366015911102,0,13.1400003433228,0,126,"MAB","NYB",1020,-113,13.1400003433228,13.1400003433228,11.3299999237061,11.3299999237061
"78",10591,-72.4183349609375,39.9133338928223,20190527,77,0.992343544960022,0,13.6400003433228,0,127,"MAB","NYB",1020,-74,13.6400003433228,13.6400003433228,5.13000011444092,5.13000011444092
"79",10663,-72.0149993896484,39.6716651916504,20190527,180,0.99236536026001,0,13.5100002288818,0,128,"MAB","NYB",1040,-184,13.5100002288818,13.5100002288818,12.9700002670288,12.9700002670288
"80",10840,-71.0933303833008,40.0800018310547,20190527,186,0.992328464984894,0,11.2299995422363,0,129,"MAB","NYB",1080,-184,11.2299995422363,11.2299995422363,12.960000038147,12.960000038147
"81",11024,-70.6233367919922,39.8333320617676,20190527,883,0.992350697517395,0,18.8500003814697,0,130,"Not in NES","NYB",NA,-879,18.8500003814697,18.8500003814697,12.460000038147,NA
"82",11226,-70.625,39.8316650390625,20190527,890,2.97703862190247,0,19.6800003051758,0,131,"Not in NES","NYB",NA,-879,19.6800003051758,NA,6.30999994277954,NA
"83",12889,-73.2516632080078,39.1650009155273,20190818,64,0.992410778999329,0,26.5300006866455,0,147,"MAB","NYB",1740,-61,26.5300006866455,26.5300006866455,6.94000005722046,6.94000005722046
"84",12949,-73.0033340454102,39.1666679382324,20190818,73,0.992410659790039,0,26.7299995422363,0,148,"MAB","NYB",1740,-70,26.7299995422363,26.7299995422363,8.69999980926514,8.69999980926514
"85",13017,-72.7566680908203,39.0550003051758,20190818,140,1.98483669757843,0,26.2700004577637,0,149,"MAB","NYB",NA,-192,26.2700004577637,NA,13.5699996948242,13.5699996948242
"86",13149,-72.5933303833008,39.0133323669434,20190818,1200,2.97725892066956,0,26.3799991607666,0,150,"Not in NES","NYB",NA,-1166,26.3799991607666,NA,6.46000003814697,NA
"87",13648,-72.4166641235352,39.2466659545898,20190818,211,0.992403507232666,0,26.0200004577637,0,151,"MAB","NYB",1040,-219,26.0200004577637,26.0200004577637,12.1599998474121,12.1599998474121
"88",13854,-72.6616668701172,39.408332824707,20190818,95,0.992388904094696,0,26.1299991607666,0,152,"MAB","NYB",1020,-99,26.1299991607666,26.1299991607666,12.8400001525879,12.8400001525879
"89",13945,-73.0783309936523,39.5800018310547,20190819,45,0.992373466491699,0,26.0799999237061,0,153,"MAB","NYB",1010,-46,26.0799999237061,26.0799999237061,8.11999988555908,8.11999988555908
"90",13986,-73.3866653442383,39.3650016784668,20190819,49,2.97716426849365,0,25.2600002288818,0,154,"MAB","NYB",1730,-47,25.2600002288818,NA,8.51000022888184,8.51000022888184
"91",14029,-73.4983367919922,39.4933319091797,20190819,33,0.992381274700165,0,26.0799999237061,0,155,"MAB","NYB",1730,-37,26.0799999237061,26.0799999237061,9.89999961853027,9.89999961853027
"92",14059,-73.5800018310547,39.7433319091797,20190819,31,0.992358803749084,0,24.8799991607666,0,156,"MAB","NYB",1730,-35,24.8799991607666,24.8799991607666,9.35999965667725,9.35999965667725
"93",14149,-73.2583312988281,40.3316650390625,20190819,32,0.99230569601059,0,24.3500003814697,0,160,"MAB","NYB",1010,-35,24.3500003814697,24.3500003814697,10.0200004577637,10.0200004577637
"94",14178,-72.8399963378906,40.1666679382324,20190819,47,0.992320775985718,0,25.5900001525879,0,161,"MAB","NYB",1010,-51,25.5900001525879,25.5900001525879,7.71000003814697,7.71000003814697
"95",14221,-72.9916687011719,40.6533317565918,20190820,15,0.992276728153229,0,22.7900009155273,0,162,"MAB","NYB",3070,-17,22.7900009155273,22.7900009155273,20.75,20.75
"96",14231,-72.1716690063477,40.6666679382324,20190820,45,0.992275476455688,0,24.2099990844727,0,163,"MAB","NYB",1050,-47,24.2099990844727,24.2099990844727,8.32999992370605,8.32999992370605
"97",14272,-72.25,40.4183349609375,20190820,56,0.992297947406769,0,24.7999992370605,0,164,"MAB","NYB",1020,-58,24.7999992370605,24.7999992370605,7.28999996185303,7.28999996185303
"98",14323,-72.086669921875,40.1699981689453,20190820,65,0.992320358753204,0,25.4200000762939,0,165,"MAB","NYB",1020,-65,25.4200000762939,25.4200000762939,7.44000005722046,7.44000005722046
"99",14384,-72.0066680908203,40.0849990844727,20190820,75,0.992327988147736,0,25.8999996185303,0,166,"MAB","NYB",1020,-78,25.8999996185303,25.8999996185303,10.4499998092651,10.4499998092651
"100",14455,-71.8383331298828,40.0816650390625,20190820,82,0.992328405380249,0,25.6399993896484,0,167,"MAB","NYB",1060,-83,25.6399993896484,25.6399993896484,12.3599996566772,12.3599996566772
"101",14534,-71.6666641235352,40.4116668701172,20190820,79,0.992298543453217,0,25.7000007629395,0,168,"MAB","NYB",1060,-79,25.7000007629395,25.7000007629395,12.1300001144409,12.1300001144409
"102",14612,-71.4216690063477,40.4949989318848,20190820,71,0.992291033267975,0,25.9200000762939,0,169,"MAB","NYB",1060,-70,25.9200000762939,25.9200000762939,11.539999961853,11.539999961853
"103",15214,-70.6233367919922,39.8333320617676,20190821,1134,0.992350697517395,0,27.4899997711182,0,175,"Not in NES","NYB",NA,-879,27.4899997711182,27.4899997711182,13.3699998855591,NA
"104",15416,-70.6050033569336,39.8316650390625,20190821,964,2.97703862190247,0,27.4799995422363,0,176,"Not in NES","NYB",NA,-982,27.4799995422363,NA,6.65999984741211,NA
"105",16540,-73.2383346557617,40.5566673278809,20190904,25,2.97684192657471,0,21.1299991607666,0,190,"MAB","NYB",3110,-24,21.1299991607666,NA,20.1200008392334,20.1200008392334
"106",16558,-73.1183319091797,40.4566650390625,20190904,33,0.992294490337372,0,21.4699993133545,0,191,"MAB","NYB",1010,-33,21.4699993133545,21.4699993133545,14.710000038147,14.710000038147
"107",16586,-72.9700012207031,40.625,20190904,24,2.97682332992554,0,21.6000003814697,0,192,"MAB","NYB",3080,-24,21.6000003814697,NA,20.9200000762939,20.9200000762939
"108",16603,-72.9166641235352,40.5900001525879,20190904,27,0.992282450199127,0,21.5499992370605,0,193,"MAB","NYB",1010,-28,21.5499992370605,21.5499992370605,21.0499992370605,21.0499992370605
"109",16622,-72.8600006103516,40.6633338928223,20190904,26,2.97681307792664,0,21.3999996185303,0,194,"MAB","NYB",3080,-26,21.3999996185303,NA,19.4599990844727,19.4599990844727
"110",16642,-73.5116653442383,40.2900009155273,20190904,27,0.99230945110321,0,21.8799991607666,0,195,"MAB","NYB",1010,-29,21.8799991607666,21.8799991607666,21.4200000762939,21.4200000762939
"111",16662,-73.6900024414062,40.0883331298828,20190904,35,0.992327809333801,0,22.3999996185303,0,196,"MAB","NYB",1010,-35,22.3999996185303,22.3999996185303,10.7200002670288,10.7200002670288
"112",16728,-73.745002746582,40.4416656494141,20190905,30,2.97687315940857,0,22.8099994659424,0,199,"MAB","NYB",3140,-29,22.8099994659424,NA,16.6100006103516,16.6100006103516
"113",16753,-73.6616668701172,40.4483337402344,20190905,23,2.97687149047852,0,22.4200000762939,0,200,"MAB","NYB",3110,-23,22.4200000762939,NA,18.4400005340576,18.4400005340576
"114",16772,-73.6016693115234,40.4216651916504,20190905,23,2.97687840461731,0,22.2900009155273,0,201,"MAB","NYB",3110,-22,22.2900009155273,NA,19.8799991607666,19.8799991607666
"115",17401,-73.1033325195312,38.6766662597656,20190917,197,2.97734928131104,0,24.6100006103516,0,207,"MAB","NYB",1760,-203,24.6100006103516,NA,14.1899995803833,14.1899995803833
"116",17592,-73.2433319091797,38.8066673278809,20190917,81,2.97731447219849,0,24.1599998474121,0,208,"MAB","NYB",1740,-78,24.1599998474121,NA,7.51000022888184,7.51000022888184
"117",18084,-72.6449966430664,40.5183334350586,20190919,47,4.96139621734619,0,19.1000003814697,0,221,"MAB","NYB",1010,-42,19.1000003814697,NA,12.6499996185303,12.6499996185303
"118",18120,-72.3983306884766,40.526668548584,20190919,49,3.96912384033203,0,19,0,222,"MAB","NYB",1010,-47,19,NA,11.1999998092651,11.1999998092651
"119",18162,-72.4883346557617,40.7683334350586,20190919,32,3.9690363407135,0,19.5300006866455,0,223,"MAB","NYB",3080,-30,19.5300006866455,NA,18.8999996185303,18.8999996185303
"120",18436,-71.6933364868164,40.7333335876465,20190926,69,0.992269515991211,0,19.9500007629395,0,232,"MAB","NYB",1060,-66,19.9500007629395,19.9500007629395,9.6899995803833,9.6899995803833
"121",18499,-71.6883316040039,40.6416664123535,20190926,71,0.992277801036835,0,20.3799991607666,0,233,"MAB","NYB",1060,-72,20.3799991607666,20.3799991607666,8.40999984741211,8.40999984741211
"122",18567,-71.8000030517578,41.0133323669434,20190926,29,1.98448359966278,0,19.0900001525879,0,234,"MAB","NYB",3020,-26,19.0900001525879,NA,16.0699996948242,16.0699996948242
"123",18590,-71.9066696166992,41.0016670227051,20190926,20,2.97672128677368,0,19.2800006866455,0,235,"Not in NES","NYB",3020,-20,19.2800006866455,NA,18.0300006866455,18.0300006866455
"124",18604,-72.0066680908203,40.9566650390625,20190927,26,2.97673344612122,0,19.1900005340576,0,236,"Not in NES","NYB",3050,-25,19.1900005340576,NA,16.2000007629395,16.2000007629395
"125",18624,-72.0766677856445,40.9249992370605,20190927,28,0.992252051830292,0,19,0,237,"Not in NES","NYB",3050,-28,19,19,13.6400003433228,13.6400003433228
"126",18649,-72.0133361816406,40.9533348083496,20190927,26,2.97673416137695,0,18.8099994659424,0,238,"Not in NES","NYB",3050,-25,18.8099994659424,NA,15.6499996185303,15.6499996185303
"127",18667,-72.1483306884766,40.9033317565918,20190927,27,3.96898746490479,0,18.5900001525879,0,239,"Not in NES","NYB",3050,-26,18.5900001525879,NA,13.7399997711182,13.7399997711182
"128",18686,-72.1166687011719,40.781665802002,20190927,44,0.992265045642853,0,19.6299991607666,0,240,"MAB","NYB",1050,-42,19.6299991607666,19.6299991607666,10.1199998855591,10.1199998855591
"129",18726,-72.4166641235352,39.9133338928223,20190927,74,0.992343544960022,0,20.8099994659424,0,241,"MAB","NYB",1020,-74,20.8099994659424,20.8099994659424,13.6300001144409,13.6300001144409
"130",18797,-72.4333343505859,39.7633323669434,20190927,84,0.992357075214386,0,20.9599990844727,0,242,"MAB","NYB",1020,-83,20.9599990844727,20.9599990844727,13.8100004196167,13.8100004196167
"131",18878,-72.6666641235352,39.9300003051758,20190927,58,0.992341995239258,0,21.3400001525879,0,243,"MAB","NYB",1020,-57,21.3400001525879,21.3400001525879,9.68000030517578,9.68000030517578
"132",18932,-72.9316635131836,39.8383331298828,20190927,70,3.96937203407288,0,21.4899997711182,0,244,"MAB","NYB",1020,-68,21.4899997711182,NA,11.3999996185303,11.3999996185303
"133",18994,-72.9833297729492,39.7416648864746,20190928,57,0.992358982563019,0,21.0799999237061,0,245,"MAB","NYB",1020,-58,21.0799999237061,21.0799999237061,8.10999965667725,8.10999965667725
"134",19050,-72.7933349609375,39.6699981689453,20190928,70,0.992365479469299,0,21.1900005340576,0,246,"MAB","NYB",1020,-69,21.1900005340576,21.1900005340576,10.6400003433228,10.6400003433228
"135",19116,-72.783332824707,39.5516662597656,20190928,70,3.96947550773621,0,21.3299999237061,0,247,"MAB","NYB",1020,-68,21.3299999237061,NA,10.5900001525879,10.5900001525879
"136",19180,-73.0683364868164,39.5099983215332,20190928,67,2.97712516784668,0,20.8700008392334,0,248,"MAB","NYB",1020,-66,20.8700008392334,NA,9.43000030517578,9.43000030517578
"137",19239,-73.3316650390625,39.6483345031738,20190928,41,2.97708749771118,0,21,0,249,"MAB","NYB",1010,-39,21,NA,13.0900001525879,13.0900001525879
"138",19273,-73.1333312988281,39.4816665649414,20190928,47,0.992382347583771,0,20.9200000762939,0,250,"MAB","NYB",1010,-45,20.9200000762939,20.9200000762939,8.53999996185303,8.53999996185303
"139",19314,-72.9233322143555,38.8566665649414,20190928,265,2.97730088233948,0,22.1399993896484,0,251,"MAB","NYB",NA,-404,22.1399993896484,NA,11.1700000762939,NA
"140",19565,-72.9366683959961,38.843334197998,20190928,219,3.96972966194153,0,22.2600002288818,0,252,"MAB","NYB",NA,-264,22.2600002288818,NA,13.0299997329712,13.0299997329712
"141",19776,-72.8499984741211,39.0033340454102,20190928,122,0.992425322532654,0,21.8299999237061,0,253,"MAB","NYB",1760,-119,21.8299999237061,21.8299999237061,14.2200002670288,14.2200002670288
"142",19894,-72.5183334350586,39.4166679382324,20190929,126,2.97715044021606,0,22.0200004577637,0,254,"MAB","NYB",1030,-124,22.0200004577637,NA,14.3599996566772,14.3599996566772
"143",20017,-72.3450012207031,39.4183349609375,20190929,143,1.98477160930634,0,22.3899993896484,0,255,"MAB","NYB",1030,-140,22.3899993896484,NA,14.0600004196167,14.0600004196167
"144",20152,-72.2699966430664,39.6783332824707,20190929,119,2.97708010673523,0,21.0300006866455,0,256,"MAB","NYB",1030,-118,21.0300006866455,NA,14.1300001144409,14.1300001144409
"145",20264,-72.0699996948242,39.781665802002,20190929,120,2.9770519733429,0,21.3600006103516,0,257,"MAB","NYB",1030,-116,21.3600006103516,NA,14.1999998092651,14.1999998092651
"146",20377,-71.9916687011719,39.6300010681152,20190929,277,0.992369055747986,0,23.5300006866455,0,258,"Not in NES","NYB",1040,-250,23.5300006866455,23.5300006866455,13.539999961853,NA
"147",20580,-71.995002746582,39.6133346557617,20190929,300,2.97709727287292,0,23.5400009155273,0,259,"Not in NES","NYB",1040,-277,23.5400009155273,NA,12.5600004196167,12.5600004196167
"148",20871,-71.803337097168,39.8566665649414,20190929,180,1.98469245433807,0,20.6700000762939,0,260,"MAB","NYB",1030,-187,20.6700000762939,NA,14.1499996185303,14.1499996185303
"149",21046,-71.7799987792969,39.8633346557617,20190929,192,2.97702956199646,0,20.6599998474121,0,261,"MAB","NYB",1040,-181,20.6599998474121,NA,14.0900001525879,14.0900001525879
"150",21228,-71.533332824707,39.9550018310547,20190929,120,3.96932983398438,0,23.1399993896484,0,262,"MAB","NYB",1070,-125,23.1399993896484,NA,14.7700004577637,14.7700004577637
"151",21340,-71.5550003051758,39.8950004577637,20190930,286,2.97702121734619,0,23.7900009155273,0,263,"MAB","NYB",1080,-269,23.7900009155273,NA,11.8500003814697,NA
"152",21612,-71.2383346557617,39.9883346557617,20190930,297,1.98466885089874,0,23.8400001525879,0,264,"MAB","NYB",1080,-312,23.8400001525879,NA,13.8299999237061,13.8299999237061
"153",21906,-71.3533325195312,40.0299987792969,20190930,146,3.96930336952209,0,24,0,265,"MAB","NYB",1070,-159,24,NA,14.9799995422363,14.9799995422363
"154",22045,-71.5116653442383,40.1549987792969,20190930,88,0.992321848869324,0,21.0300006866455,0,266,"MAB","NYB",1060,-86,21.0300006866455,21.0300006866455,14.1300001144409,14.1300001144409
"155",22128,-71.2683334350586,40.2133331298828,20190930,97,2.97693514823914,0,21.7399997711182,0,267,"MAB","NYB",1060,-95,21.7399997711182,NA,14.1000003814697,14.1000003814697
"156",22217,-71.4016647338867,40.3616676330566,20190930,80,0.992303013801575,0,20.8799991607666,0,268,"MAB","NYB",1060,-78,20.8799991607666,20.8799991607666,11.6099996566772,11.6099996566772
"157",23391,-71.836669921875,40.5816650390625,20191016,58,0.992283225059509,0,17.1100006103516,0,281,"MAB","NYB",1060,-61,17.1100006103516,17.1100006103516,17.25,17.25
"158",23444,-71.9166641235352,40.6650009155273,20191016,48,0.992275655269623,0,16.6299991607666,0,282,"MAB","NYB",1050,-52,16.6299991607666,16.6299991607666,16.1900005340576,16.1900005340576
"159",23488,-72.495002746582,40.6616668701172,20191016,33,0.992275953292847,0,17.4699993133545,0,283,"MAB","NYB",1010,-38,17.4699993133545,17.4699993133545,17.2299995422363,17.2299995422363
"160",23517,-72.9883346557617,40.6616668701172,20191016,14,0.992275953292847,0,17.3600006103516,0,284,"MAB","NYB",3070,-16,17.3600006103516,17.3600006103516,17.3500003814697,17.3500003814697
"161",23526,-72.9166641235352,40.5800018310547,20191016,25,0.992283284664154,0,17.8600006103516,0,285,"MAB","NYB",1010,-28,17.8600006103516,17.8600006103516,17.8400001525879,17.8400001525879
"162",23546,-72.6750030517578,40.3366661071777,20191016,49,0.992305397987366,0,16.7900009155273,0,286,"MAB","NYB",1010,-51,16.7900009155273,16.7900009155273,17.6399993896484,17.6399993896484
"163",23593,-72.9150009155273,40.0833320617676,20191016,46,0.99232816696167,0,16.5900001525879,0,287,"MAB","NYB",1010,-49,16.5900001525879,16.5900001525879,17.3400001525879,17.3400001525879
"164",23721,-73.3933334350586,39.3600006103516,20191018,48,1.98478186130524,0,17.1800003051758,0,291,"MAB","NYB",1730,-47,17.1800003051758,NA,17.0599994659424,17.0599994659424
"165",23766,-72.8316650390625,39.4116668701172,20191018,69,0.992388725280762,0,17.6700000762939,0,292,"MAB","NYB",1020,-68,17.6700000762939,17.6700000762939,16.6599998474121,16.6599998474121
"166",23831,-72.5849990844727,39.0133323669434,20191019,960,2.97725892066956,0,21.7800006866455,0,293,"Not in NES","NYB",NA,-978,21.7800006866455,NA,6.40999984741211,NA
"167",24335,-72.7350006103516,39.0516662597656,20191019,258,2.97724866867065,0,20.9599990844727,0,294,"MAB","NYB",NA,-258,20.9599990844727,NA,11.6899995803833,11.6899995803833
"168",24585,-72.9983367919922,39.2466659545898,20191019,74,0.992403507232666,0,17.3600006103516,0,295,"MAB","NYB",1740,-72,17.3600006103516,17.3600006103516,16.5400009155273,16.5400009155273
"169",24654,-73.1650009155273,39,20191019,81,0.992425501346588,0,17.2399997711182,0,296,"MAB","NYB",1740,-74,17.2399997711182,17.2399997711182,15.7600002288818,15.7600002288818
"170",25016,-72.4199981689453,39.7483329772949,20191024,86,0.992358446121216,0,17.0400009155273,0,301,"MAB","NYB",1020,-87,17.0400009155273,17.0400009155273,15.3400001525879,15.3400001525879
"171",25099,-72.4150009155273,40.0750007629395,20191024,65,0.992328941822052,0,16.1800003051758,0,302,"MAB","NYB",1020,-63,16.1800003051758,16.1800003051758,16.3799991607666,16.3799991607666
"172",25161,-72.3349990844727,39.9133338928223,20191024,78,0.992343544960022,0,16.3299999237061,0,303,"MAB","NYB",1020,-78,16.3299999237061,16.3299999237061,14.6800003051758,14.6800003051758
"173",25236,-72.0016632080078,39.75,20191024,149,0.992358207702637,0,21.1499996185303,0,304,"MAB","NYB",1030,-151,21.1499996185303,21.1499996185303,13.8800001144409,13.8800001144409
"174",25379,-71.6699981689453,40.0800018310547,20191024,89,0.992328464984894,0,18.6299991607666,0,305,"MAB","NYB",1060,-89,18.6299991607666,18.6299991607666,14.1099996566772,14.1099996566772
"175",25463,-71.4183349609375,40.5,20191024,71,0.992290556430817,0,19.1100006103516,0,306,"MAB","NYB",1060,-70,19.1100006103516,19.1100006103516,18.1100006103516,18.1100006103516
"176",25530,-71.1666641235352,40.3300018310547,20191024,91,0.992305994033813,0,19.2999992370605,0,307,"MAB","NYB",1060,-89,19.2999992370605,19.2999992370605,14.8900003433228,14.8900003433228
"177",25738,-70.629997253418,39.8400001525879,20191025,822,0.992350101470947,0,21.5499992370605,0,309,"MAB","NYB",NA,-901,21.5499992370605,21.5499992370605,13.5500001907349,NA
"178",25942,-70.6266632080078,39.8349990844727,20191025,866,2.97703742980957,0,21.4899997711182,0,310,"MAB","NYB",NA,-901,21.4899997711182,NA,6.53000020980835,NA
"179",27470,-73.1066665649414,38.6766662597656,20200314,199,3.9697892665863,0,7.92000007629395,0,325,"MAB","NYB",1760,-203,7.92000007629395,NA,13.5699996948242,13.5699996948242
"180",27659,-73.1399993896484,38.7433319091797,20200314,119,3.96976566314697,0,8.10000038146973,0,326,"MAB","NYB",1750,-113,8.10000038146973,NA,13.6999998092651,13.6999998092651
"181",27771,-72.9916687011719,38.8216667175293,20200314,297,3.96973752975464,0,7.90999984741211,0,327,"Not in NES","NYB",1760,-290,7.90999984741211,NA,9.47999954223633,9.47999954223633
"182",28060,-72.9383316040039,38.841667175293,20200314,219,3.96973013877869,0,8.36999988555908,0,328,"MAB","NYB",NA,-264,8.36999988555908,NA,13.8500003814697,13.8500003814697
"183",28271,-73.0216674804688,39.0250015258789,20200315,80,2.97725558280945,0,7.59000015258789,0,329,"MAB","NYB",1740,-79,7.59000015258789,NA,8.93000030517578,8.93000030517578
"184",28345,-72.8133316040039,39.0716667175293,20200315,116,0.992419183254242,0,8.38000011444092,0,330,"MAB","NYB",1750,-118,8.38000011444092,8.38000011444092,13.710000038147,13.710000038147
"185",28455,-72.8083343505859,39.1183319091797,20200315,109,2.97723078727722,0,7.69999980926514,0,331,"MAB","NYB",1750,-106,7.69999980926514,NA,13.4499998092651,13.4499998092651
"186",28556,-72.6233367919922,39.281665802002,20200315,131,3.9695725440979,0,7.53999996185303,0,332,"MAB","NYB",1030,-132,7.53999996185303,NA,12.5200004577637,12.5200004577637
"187",28677,-72.495002746582,39.2200012207031,20200315,208,3.96959447860718,0,8.22000026702881,0,333,"MAB","NYB",1040,-202,8.22000026702881,NA,13.8599996566772,13.8599996566772
"188",28877,-72.6500015258789,39.5800018310547,20200315,77,0.992373466491699,0,7.42999982833862,0,334,"MAB","NYB",1020,-76,7.42999982833862,7.42999982833862,8.18000030517578,8.18000030517578
"189",28949,-72.966667175293,39.2799987792969,20200316,70,0.992400527000427,0,7.67999982833862,0,335,"MAB","NYB",1740,-70,7.67999982833862,7.67999982833862,7.96000003814697,7.96000003814697
"190",29011,-73.1516647338867,39.3250007629395,20200316,65,0.992396473884583,0,8.39000034332275,0,336,"MAB","NYB",1740,-63,8.39000034332275,8.39000034332275,8.15999984741211,8.15999984741211
"191",29238,-73.7750015258789,40.4183349609375,20200317,34,0.992297947406769,0,6.94000005722046,0,344,"MAB","NYB",3140,-34,6.94000005722046,6.94000005722046,6.82999992370605,6.82999992370605
"192",29269,-73.7483367919922,40.3650016784668,20200317,26,2.97689414024353,0,6.82000017166138,0,345,"MAB","NYB",3140,-24,6.82000017166138,NA,6.78000020980835,6.78000020980835
"193",29288,-73.6316680908203,40.3400001525879,20200317,28,4.96147727966309,0,6.84000015258789,0,346,"MAB","NYB",3110,-26,6.84000015258789,NA,6.48000001907349,6.48000001907349
"194",29307,-73.7333297729492,40.4883346557617,20200317,26,3.96913766860962,0,6.96000003814697,0,347,"MAB","NYB",3140,-25,6.96000003814697,NA,6.80999994277954,6.80999994277954
"195",29326,-73.663330078125,40.4466667175293,20200317,24,2.97687172889709,0,6.84999990463257,0,348,"MAB","NYB",3110,-23,6.84999990463257,NA,6.69999980926514,6.69999980926514
"196",29343,-73.5683364868164,40.4883346557617,20200317,23,3.96913766860962,0,6.73999977111816,0,349,"MAB","NYB",3110,-23,6.73999977111816,NA,6.75,6.75
"197",29359,-73.3916702270508,40.408332824707,20200317,31,3.96916651725769,0,6.3899998664856,0,350,"MAB","NYB",1010,-29,6.3899998664856,NA,6.3899998664856,6.3899998664856
"198",29383,-73.2983322143555,40.189998626709,20200317,41,0.992318630218506,0,6.71999979019165,0,351,"MAB","NYB",1010,-40,6.71999979019165,6.71999979019165,6.36999988555908,6.36999988555908
