"","X","lon","lat","date","bot_depth","depth","depth_flag","temp","temp_flag","profile_num","EPU","NYB","STRATA","seafloor_depth","surf_temp","surf_temp_1m","bot_T","bot_T_10m","year","month"
"5264",843038,-72.3183364868164,39.9900016784668,20060601,76,0.992336630821228,0,16.9099998474121,0,11696,"MAB","NYB",1020,-77,16.9099998474121,16.9099998474121,11.4399995803833,11.4399995803833,2006,6
"5265",843107,-72.038330078125,39.8616676330566,20060601,97,0.992348194122314,0,16.6000003814697,0,11697,"MAB","NYB",1020,-100,16.6000003814697,16.6000003814697,12.6400003433228,12.6400003433228,2006,6
"5266",843198,-71.9416656494141,39.8199996948242,20060601,140,0.992351949214935,0,16.1299991607666,0,11698,"MAB","NYB",1030,-147,16.1299991607666,16.1299991607666,12.460000038147,12.460000038147,2006,6
"5267",843332,-73.3316650390625,39.401668548584,20060602,52,0.992389619350433,0,16.3099994659424,0,11699,"MAB","NYB",1730,-51,16.3099994659424,16.3099994659424,7.84000015258789,7.84000015258789,2006,6
"5268",843378,-72.8283309936523,38.9866676330566,20060602,142,0.992426812648773,0,17.3799991607666,0,11700,"Not in NES","NYB",1760,-138,17.3799991607666,17.3799991607666,14.6300001144409,NA,2006,6
"5269",843452,-72.8300018310547,38.9866676330566,20060602,135,0.992426812648773,0,17.1800003051758,0,11701,"Not in NES","NYB",1760,-138,17.1800003051758,17.1800003051758,12.6199998855591,12.6199998855591,2006,6
"5270",843583,-72.9066696166992,38.9433326721191,20060602,109,0.992430686950684,0,18.8199996948242,0,11702,"MAB","NYB",1750,-110,18.8199996948242,18.8199996948242,12.9899997711182,12.9899997711182,2006,6
"5271",844360,-73.5833358764648,39.9833335876465,20060605,31,0.992337226867676,0,16.3700008392334,0,11718,"MAB","NYB",1010,-31,16.3700008392334,16.3700008392334,8.02999973297119,8.02999973297119,2006,6
"5272",844385,-73.5833358764648,39.9766654968262,20060605,31,0.992337822914124,0,16.4200000762939,0,11719,"MAB","NYB",1010,-31,16.4200000762939,16.4200000762939,7.71000003814697,7.71000003814697,2006,6
"5273",844414,-73.6483306884766,40.2283325195312,20060605,31,0.992315113544464,0,16.5599994659424,0,11720,"MAB","NYB",1010,-29,16.5599994659424,16.5599994659424,9.80000019073486,9.80000019073486,2006,6
"5274",844442,-73.2433319091797,40.4716682434082,20060605,28,0.992293179035187,0,14.25,0,11721,"MAB","NYB",1010,-29,14.25,14.25,9.52999973297119,9.52999973297119,2006,6
"5275",844465,-72.5233306884766,40.8016662597656,20060605,18,0.99226325750351,0,14.1700000762939,0,11722,"MAB","NYB",3070,-20,14.1700000762939,14.1700000762939,13.3800001144409,13.3800001144409,2006,6
"5276",844477,-72.3566665649414,40.6516647338867,20060605,42,0.992276847362518,0,14.0100002288818,0,11723,"MAB","NYB",1050,-43,14.0100002288818,14.0100002288818,7.78000020980835,7.78000020980835,2006,6
"5277",844514,-72.3399963378906,40.4883346557617,20060605,51,0.992291629314423,0,13.6700000762939,0,11724,"MAB","NYB",1010,-54,13.6700000762939,13.6700000762939,7.26000022888184,NA,2006,6
"5278",844550,-72.3399963378906,40.4883346557617,20060605,51,0.992291629314423,0,13.8900003433228,0,11725,"MAB","NYB",1010,-54,13.8900003433228,13.8900003433228,6.51000022888184,6.51000022888184,2006,6
"5279",844597,-72.1866683959961,40.5950012207031,20060605,50,0.992281973361969,0,15.1000003814697,0,11726,"MAB","NYB",1050,-51,15.1000003814697,15.1000003814697,6.28999996185303,6.28999996185303,2006,6
"5280",844643,-72.658332824707,40.4949989318848,20060714,43,1.98457729816437,0,19.9599990844727,0,11727,"MAB","NYB",1010,-44,19.9599990844727,NA,7.73999977111816,7.73999977111816,2006,7
"5281",844682,-72.7066650390625,40.1199989318848,20060714,55,2.97696042060852,0,22.1399993896484,0,11728,"MAB","NYB",1010,-55,22.1399993896484,NA,9.68000030517578,9.68000030517578,2006,7
"5282",844731,-72.6816635131836,39.8633346557617,20060714,60,2.97702980041504,0,22.8099994659424,0,11729,"MAB","NYB",1020,-59,22.8099994659424,NA,10.5200004577637,10.5200004577637,2006,7
"5283",844786,-72.841667175293,39.6083335876465,20060714,64,1.98473715782166,0,22.9899997711182,0,11730,"MAB","NYB",1020,-65,22.9899997711182,NA,11.039999961853,11.039999961853,2006,7
"5284",844846,-72.5999984741211,39.4850006103516,20060714,92,2.97713184356689,0,23.4099998474121,0,11731,"MAB","NYB",1020,-93,23.4099998474121,NA,13.5100002288818,13.5100002288818,2006,7
"5285",844931,-72.7350006103516,39.3450012207031,20060715,89,2.97716951370239,0,23.5300006866455,0,11732,"MAB","NYB",1020,-90,23.5300006866455,NA,13.3699998855591,13.3699998855591,2006,7
"5286",845015,-72.9016647338867,39.4850006103516,20060715,63,2.97713184356689,0,23.1299991607666,0,11733,"MAB","NYB",1020,-65,23.1299991607666,NA,10.5,10.5,2006,7
"5287",845072,-72.7616653442383,39.2783317565918,20060715,90,1.98479652404785,0,23.1299991607666,0,11734,"MAB","NYB",1020,-91,23.1299991607666,NA,13.4300003051758,13.4300003051758,2006,7
"5288",845156,-73.0316696166992,39.281665802002,20060715,68,1.9847959280014,0,23.2700004577637,0,11735,"MAB","NYB",1740,-69,23.2700004577637,NA,10.3500003814697,10.3500003814697,2006,7
"5289",845218,-73.0950012207031,39.1083335876465,20060715,74,1.98482704162598,0,23.3999996185303,0,11736,"MAB","NYB",1740,-73,23.3999996185303,NA,11.5299997329712,11.5299997329712,2006,7
"5290",845286,-73.1016693115234,38.9700012207031,20060715,81,2.97727036476135,0,23.7800006866455,0,11737,"MAB","NYB",1740,-78,23.7800006866455,NA,12.6300001144409,12.6300001144409,2006,7
"5291",845361,-73.2683334350586,39.0699996948242,20060715,68,2.97724366188049,0,23.5200004577637,0,11738,"MAB","NYB",1740,-67,23.5200004577637,NA,10.0900001525879,10.0900001525879,2006,7
"5292",847040,-73.4183349609375,39.3650016784668,20060721,44,2.97716426849365,0,21.8799991607666,0,11771,"MAB","NYB",1730,-43,21.8799991607666,NA,7.82999992370605,7.82999992370605,2006,7
"5293",847077,-73.2300033569336,39.3066673278809,20060721,60,2.97718000411987,0,22.6900005340576,0,11772,"MAB","NYB",1740,-61,22.6900005340576,NA,7.5,7.5,2006,7
"5294",847131,-73.1866683959961,39.3050003051758,20060721,65,2.97718048095703,0,22.7900009155273,0,11773,"MAB","NYB",1740,-64,22.7900009155273,NA,8.60999965667725,8.60999965667725,2006,7
"5295",847189,-73.0116653442383,39.6033325195312,20060721,66,2.97709989547729,0,23.4400005340576,0,11774,"MAB","NYB",1020,-66,23.4400005340576,NA,7.36999988555908,7.36999988555908,2006,7
"5296",847248,-73.0449981689453,39.7766647338867,20060722,57,2.97705316543579,0,23.7700004577637,0,11775,"MAB","NYB",1010,-60,23.7700004577637,NA,7.46999979019165,7.46999979019165,2006,7
"5297",847297,-73.2016677856445,39.5483322143555,20060722,38,1.984748005867,0,22.5200004577637,0,11776,"MAB","NYB",1010,-38,22.5200004577637,NA,7.55999994277954,7.55999994277954,2006,7
"5298",847331,-73.3316650390625,39.9449996948242,20060722,58,2.97700762748718,0,23.3999996185303,0,11777,"MAB","NYB",1010,-63,23.3999996185303,NA,8.22000026702881,8.22000026702881,2006,7
"5299",847384,-73.1650009155273,39.935001373291,20060722,81,2.97701025009155,0,23.2800006866455,0,11778,"MAB","NYB",1020,-79,23.2800006866455,NA,7.3600001335144,7.3600001335144,2006,7
"5300",847457,-73.4649963378906,40.0516662597656,20060722,77,1.98465740680695,0,23.5499992370605,0,11779,"MAB","NYB",1020,-75,23.5499992370605,NA,7.67999982833862,7.67999982833862,2006,7
"5301",847550,-73.5083312988281,40.2550010681152,20060723,29,1.98462069034576,0,22.1700000762939,0,11781,"MAB","NYB",1010,-31,22.1700000762939,NA,11.3400001525879,11.3400001525879,2006,7
"5302",847574,-73.0266647338867,40.1800003051758,20060723,46,2.97694396972656,0,21,0,11782,"MAB","NYB",1010,-46,21,NA,7.82999992370605,7.82999992370605,2006,7
"5303",847614,-72.908332824707,39.9483337402344,20060723,52,2.97700667381287,0,23,0,11783,"MAB","NYB",1010,-52,23,NA,8.05000019073486,8.05000019073486,2006,7
"5304",847659,-72.7983322143555,39.8616676330566,20060723,55,2.9770302772522,0,22.5300006866455,0,11784,"MAB","NYB",1010,-55,22.5300006866455,NA,8.22000026702881,8.22000026702881,2006,7
"5305",847707,-72.370002746582,40.093334197998,20060723,65,2.97696757316589,0,22.4599990844727,0,11785,"MAB","NYB",1020,-67,22.4599990844727,NA,11.25,11.25,2006,7
"5306",847765,-72.533332824707,40.1033325195312,20060723,59,2.97696471214294,0,22.3600006103516,0,11786,"MAB","NYB",1020,-58,22.3600006103516,NA,10.4799995422363,10.4799995422363,2006,7
"5307",847817,-72.495002746582,40.276668548584,20060724,55,1.98461675643921,0,22.7399997711182,0,11787,"MAB","NYB",1020,-54,22.7399997711182,NA,10,10,2006,7
"5308",847866,-72.2666702270508,40.1150016784668,20060724,68,2.97696161270142,0,22.2700004577637,0,11788,"MAB","NYB",1020,-70,22.2700004577637,NA,11.3500003814697,11.3500003814697,2006,7
"5309",847928,-71.961669921875,40.185001373291,20060724,68,2.97694277763367,0,21.5,0,11789,"MAB","NYB",1020,-69,21.5,NA,11.4399995803833,11.4399995803833,2006,7
"5310",847991,-72.2149963378906,40.5499992370605,20060724,54,2.97684383392334,0,22.3199996948242,0,11790,"MAB","NYB",1050,-54,22.3199996948242,NA,8.72999954223633,8.72999954223633,2006,7
"5311",848038,-72.0299987792969,40.6883316040039,20060724,49,2.97680616378784,0,22.8099994659424,0,11791,"MAB","NYB",1050,-50,22.8099994659424,NA,8.64000034332275,8.64000034332275,2006,7
"5312",848083,-72.0683364868164,40.8566665649414,20060724,38,1.98451173305511,0,19.9200000762939,0,11792,"Not in NES","NYB",1050,-39,19.9200000762939,NA,10.4700002670288,10.4700002670288,2006,7
"5313",848117,-71.8533325195312,40.7716674804688,20060725,48,2.97678351402283,0,22.9200000762939,0,11793,"MAB","NYB",1050,-49,22.9200000762939,NA,8.89000034332275,8.89000034332275,2006,7
"5314",848159,-71.6533355712891,40.6966667175293,20060725,69,2.97680401802063,0,22.8899993896484,0,11794,"MAB","NYB",1060,-70,22.8899993896484,NA,10.5100002288818,10.5100002288818,2006,7
"5315",848293,-71.8316650390625,40.7333335876465,20060816,53,0.992269456386566,0,22.1800003051758,0,11797,"MAB","NYB",1050,-55,22.1800003051758,22.1800003051758,9.36999988555908,9.36999988555908,2006,8
"5316",848336,-71.836669921875,40.7366676330566,20060816,53,0.992269158363342,0,22.1700000762939,0,11798,"MAB","NYB",1050,-55,22.1700000762939,22.1700000762939,9.48999977111816,9.48999977111816,2006,8
"5317",848383,-71.7149963378906,40.6599998474121,20060816,66,0.992276132106781,0,22.4099998474121,0,11799,"MAB","NYB",1060,-67,22.4099998474121,22.4099998474121,9.47999954223633,9.47999954223633,2006,8
"5318",848442,-71.711669921875,40.6549987792969,20060816,66,1.98454833030701,0,22.4099998474121,0,11800,"MAB","NYB",1060,-66,22.4099998474121,NA,9.46000003814697,9.46000003814697,2006,8
"5319",848498,-71.5033340454102,40.5166664123535,20060816,69,0.992289066314697,0,21.8899993896484,0,11801,"MAB","NYB",1060,-72,21.8899993896484,21.8899993896484,9.10999965667725,9.10999965667725,2006,8
"5320",848561,-71.3583297729492,40.5233345031738,20060816,67,0.99228847026825,0,22.0499992370605,0,11802,"MAB","NYB",1060,-69,22.0499992370605,22.0499992370605,9.97999954223633,9.97999954223633,2006,8
"5321",848619,-71.5183334350586,40.1916656494141,20060816,85,0.992318451404572,0,22.9799995422363,0,11803,"MAB","NYB",1060,-88,22.9799995422363,22.9799995422363,11.0699996948242,11.0699996948242,2006,8
"5322",848698,-71.9783325195312,40.1866683959961,20060816,66,0.99231892824173,0,22.6299991607666,0,11804,"MAB","NYB",1020,-68,22.6299991607666,22.6299991607666,10.9499998092651,10.9499998092651,2006,8
"5323",848759,-71.8783340454102,40.0550003051758,20060816,80,0.99233078956604,0,23.3299999237061,0,11805,"MAB","NYB",1020,-83,23.3299999237061,23.3299999237061,13.0299997329712,13.0299997329712,2006,8
"5324",848834,-71.8816680908203,40.0550003051758,20060816,79,1.98465669155121,0,23.2000007629395,0,11806,"MAB","NYB",1020,-83,23.2000007629395,NA,13.0600004196167,13.0600004196167,2006,8
"5325",848899,-72.3816680908203,39.3600006103516,20060816,141,0.992393314838409,0,24.4699993133545,0,11807,"MAB","NYB",1030,-142,24.4699993133545,24.4699993133545,12.8500003814697,12.8500003814697,2006,8
"5326",849034,-72.8066635131836,39.026668548584,20060816,118,0.992423236370087,0,24.7900009155273,0,11808,"MAB","NYB",1760,-123,24.7900009155273,24.7900009155273,12.6800003051758,12.6800003051758,2006,8
"5327",849149,-72.7916641235352,39.0283317565918,20060816,170,1.98484134674072,0,24.7199993133545,0,11809,"MAB","NYB",NA,-235,24.7199993133545,NA,12.8599996566772,NA,2006,8
"5328",849249,-73.2133331298828,38.6483345031738,20060817,125,0.992457091808319,0,24.0699996948242,0,11810,"MAB","NYB",1750,-118,24.0699996948242,24.0699996948242,11.789999961853,11.789999961853,2006,8
"5329",849761,-73.6149978637695,39.7316665649414,20060820,34,0.992359936237335,0,24.1299991607666,0,11824,"MAB","NYB",1730,-35,24.1299991607666,24.1299991607666,9.48999977111816,9.48999977111816,2006,8
"5330",849791,-73.620002746582,39.7299995422363,20060820,34,0.992360055446625,0,24.1200008392334,0,11825,"MAB","NYB",1730,-35,24.1200008392334,24.1200008392334,9.48999977111816,9.48999977111816,2006,8
"5331",849834,-73.4533309936523,40.3849983215332,20060820,27,0.992300987243652,0,23.6700000762939,0,11827,"MAB","NYB",3110,-27,23.6700000762939,23.6700000762939,11.5200004577637,11.5200004577637,2006,8
"5332",849857,-73.3899993896484,40.0216674804688,20060820,73,0.992333769798279,0,22.8199996948242,0,11828,"MAB","NYB",1020,-74,22.8199996948242,22.8199996948242,8.94999980926514,8.94999980926514,2006,8
"5333",849928,-73.4016647338867,40.0183334350586,20060820,76,0.992334067821503,0,22.9500007629395,0,11829,"MAB","NYB",1020,-75,22.9500007629395,22.9500007629395,8.86999988555908,8.86999988555908,2006,8
"5334",849997,-73.375,39.9866676330566,20060820,64,0.992336928844452,0,23.25,0,11830,"MAB","NYB",1010,-67,23.25,23.25,8.39999961853027,8.39999961853027,2006,8
"5335",850058,-72.9733352661133,39.8533325195312,20060821,72,0.992348968982697,0,23.9400005340576,0,11831,"MAB","NYB",1020,-71,23.9400005340576,23.9400005340576,9.85000038146973,9.85000038146973,2006,8
"5336",850125,-72.9766693115234,39.8566665649414,20060821,72,1.98469245433807,0,23.9300003051758,0,11832,"MAB","NYB",1020,-71,23.9300003051758,NA,9.82999992370605,9.82999992370605,2006,8
"5337",850188,-72.8833312988281,39.9033317565918,20060821,52,0.992344439029694,0,24.5799999237061,0,11833,"MAB","NYB",1010,-54,24.5799999237061,24.5799999237061,9.78999996185303,9.78999996185303,2006,8
"5338",850236,-72.6849975585938,40.4749984741211,20060821,44,0.992292821407318,0,23.6499996185303,0,11834,"MAB","NYB",1010,-47,23.6499996185303,23.6499996185303,8.94999980926514,8.94999980926514,2006,8
"5339",850275,-72.553337097168,40.5733337402344,20060821,41,0.992283940315247,0,23.1100006103516,0,11835,"MAB","NYB",1010,-42,23.1100006103516,23.1100006103516,9.13000011444092,9.13000011444092,2006,8
"5340",850311,-72.9599990844727,38.8133316040039,20060906,308,0.992442309856415,0,22.2999992370605,0,11836,"Not in NES","NYB",NA,-368,22.2999992370605,22.2999992370605,12.5699996948242,NA,2006,9
"5341",850512,-72.9599990844727,38.8216667175293,20060906,267,0.992441594600677,0,22.2900009155273,0,11837,"Not in NES","NYB",NA,-368,22.2900009155273,22.2900009155273,9.64999961853027,9.64999961853027,2006,9
"5342",850773,-73.0650024414062,38.8233337402344,20060906,87,0.992441415786743,0,22.1100006103516,0,11838,"MAB","NYB",1750,-93,22.1100006103516,22.1100006103516,11.9499998092651,11.9499998092651,2006,9
"5343",851000,-73.1716690063477,38.6599998474121,20060906,136,0.992456018924713,0,22.9799995422363,0,11841,"MAB","NYB",1750,-138,22.9799995422363,22.9799995422363,13.6800003051758,13.6800003051758,2006,9
"5344",852124,-73.5149993896484,39.6533317565918,20060916,38,0.992366969585419,0,19.5900001525879,0,11875,"MAB","NYB",1730,-36,19.5900001525879,19.5900001525879,15.4899997711182,15.4899997711182,2006,9
"5345",852254,-73.3099975585938,38.966667175293,20060916,66,0.992428600788116,0,21.0400009155273,0,11878,"MAB","NYB",1740,-67,21.0400009155273,21.0400009155273,10.1599998474121,10.1599998474121,2006,9
"5346",852317,-73.2516632080078,39.0900001525879,20060916,66,0.992417573928833,0,20.2199993133545,0,11879,"MAB","NYB",1740,-67,20.2199993133545,20.2199993133545,10.5100002288818,10.5100002288818,2006,9
"5347",852380,-72.8399963378906,39.4000015258789,20060916,68,0.992389738559723,0,21.6000003814697,0,11880,"MAB","NYB",1020,-70,21.6000003814697,21.6000003814697,10.7200002670288,10.7200002670288,2006,9
"5348",852443,-72.6433334350586,39.4833335876465,20060916,84,0.992382228374481,0,21.0799999237061,0,11881,"MAB","NYB",1020,-85,21.0799999237061,21.0799999237061,11.4700002670288,11.4700002670288,2006,9
"5349",852524,-72.2600021362305,39.3766670227051,20060916,229,0.99239182472229,0,24.0400009155273,0,11882,"Not in NES","NYB",1040,-212,24.0400009155273,24.0400009155273,9.93000030517578,9.93000030517578,2006,9
"5350",852750,-72.3349990844727,39.466667175293,20060916,139,0.992383778095245,0,23.5799999237061,0,11883,"MAB","NYB",1030,-151,23.5799999237061,23.5799999237061,14.25,14.25,2006,9
"5351",852886,-72.4633331298828,39.6916656494141,20060916,88,0.992363512516022,0,19.9799995422363,0,11884,"MAB","NYB",1020,-91,19.9799995422363,19.9799995422363,11.4099998474121,11.4099998474121,2006,9
"5352",852968,-72.1383361816406,39.7633323669434,20060917,107,0.992357075214386,0,20.8199996948242,0,11885,"MAB","NYB",1020,-105,20.8199996948242,20.8199996948242,13.8699998855591,13.8699998855591,2006,9
"5353",853071,-72.2633361816406,39.9283332824707,20060917,83,0.992342174053192,0,20.4300003051758,0,11886,"MAB","NYB",1020,-83,20.4300003051758,20.4300003051758,10.8400001525879,10.8400001525879,2006,9
"5354",853152,-72.4983367919922,40.091667175293,20060917,59,0.992327451705933,0,18.9500007629395,0,11887,"MAB","NYB",1020,-59,18.9500007629395,18.9500007629395,10.0299997329712,10.0299997329712,2006,9
"5355",853207,-72.7350006103516,40.1883316040039,20060917,55,0.992318749427795,0,18.6299991607666,0,11888,"MAB","NYB",1010,-54,18.6299991607666,18.6299991607666,11.1499996185303,11.1499996185303,2006,9
"5356",853257,-72.6016693115234,39.8133316040039,20060917,57,0.992352545261383,0,20.5400009155273,0,11889,"MAB","NYB",1020,-57,20.5400009155273,20.5400009155273,9.93000030517578,9.93000030517578,2006,9
"5357",853311,-73.0666656494141,39.7216682434082,20060917,52,0.992360830307007,0,19.9599990844727,0,11890,"MAB","NYB",1010,-53,19.9599990844727,19.9599990844727,10.3199996948242,10.3199996948242,2006,9
"5358",853359,-73.3533325195312,39.7550010681152,20060917,39,0.992357790470123,0,19.7900009155273,0,11891,"MAB","NYB",1010,-40,19.7900009155273,19.7900009155273,16.2600002288818,16.2600002288818,2006,9
"5359",853473,-73.5783309936523,40.0449981689453,20060918,39,0.992331683635712,0,20.1000003814697,0,11897,"MAB","NYB",1010,-36,20.1000003814697,20.1000003814697,19.2199993133545,19.2199993133545,2006,9
"5360",853550,-73.8583297729492,40.4933319091797,20060918,16,0.992291212081909,0,20.2800006866455,0,11901,"Not in NES","NYB",3130,-16,20.2800006866455,20.2800006866455,20.1100006103516,20.1100006103516,2006,9
"5361",853562,-73.75,40.533332824707,20060918,18,0.992287576198578,0,20.6900005340576,0,11902,"Not in NES","NYB",3130,-18,20.6900005340576,20.6900005340576,20.0699996948242,20.0699996948242,2006,9
"5362",853577,-73.6383361816406,40.5233345031738,20060918,17,0.99228847026825,0,21.0400009155273,0,11903,"Not in NES","NYB",3100,-17,21.0400009155273,21.0400009155273,20.0599994659424,20.0599994659424,2006,9
"5363",853592,-73.4366683959961,40.5683326721191,20060918,13,0.992284417152405,0,21.2199993133545,0,11904,"Not in NES","NYB",3100,-15,21.2199993133545,21.2199993133545,19.9899997711182,19.9899997711182,2006,9
"5364",853604,-73.4300003051758,40.5566673278809,20060918,19,0.992285490036011,0,20.5499992370605,0,11905,"Not in NES","NYB",3100,-17,20.5499992370605,20.5499992370605,19.9899997711182,19.9899997711182,2006,9
"5365",853621,-73.5299987792969,40.4866676330566,20060918,22,0.992291808128357,0,21.1100006103516,0,11906,"MAB","NYB",3110,-21,21.1100006103516,21.1100006103516,19.5400009155273,19.5400009155273,2006,9
"5366",853641,-73.4266662597656,40.4483337402344,20060918,26,0.992295265197754,0,20.5599994659424,0,11907,"MAB","NYB",3110,-25,20.5599994659424,20.5599994659424,19.5799999237061,19.5799999237061,2006,9
"5367",853664,-73.3649978637695,40.3883323669434,20060918,29,1.98459661006927,0,20.2600002288818,0,11908,"MAB","NYB",1010,-29,20.2600002288818,NA,19.3299999237061,19.3299999237061,2006,9
"5368",853690,-72.913330078125,40.6266670227051,20060919,30,0.99227911233902,0,20.2299995422363,0,11909,"MAB","NYB",3080,-29,20.2299995422363,20.2299995422363,18.9400005340576,18.9400005340576,2006,9
"5369",853719,-72.908332824707,40.6800003051758,20060919,21,0.992274284362793,0,20.3700008392334,0,11910,"Not in NES","NYB",3080,-21,20.3700008392334,20.3700008392334,19.1800003051758,19.1800003051758,2006,9
"5370",853735,-72.8349990844727,40.718334197998,20060919,18,1.98453688621521,0,20.1100006103516,0,11911,"Not in NES","NYB",3070,-19,20.1100006103516,NA,20.0400009155273,20.0400009155273,2006,9
"5371",853747,-72.658332824707,40.5716667175293,20060919,38,0.992284119129181,0,20.0200004577637,0,11912,"MAB","NYB",1010,-40,20.0200004577637,20.0200004577637,18.4699993133545,18.4699993133545,2006,9
"5372",853782,-72.5966644287109,40.4466667175293,20060919,45,0.992295384407043,0,19.7800006866455,0,11913,"MAB","NYB",1010,-45,19.7800006866455,19.7800006866455,13.8400001525879,13.8400001525879,2006,9
"5373",853823,-72.5899963378906,40.7966651916504,20060919,11,0.992263734340668,0,19.3999996185303,0,11914,"MAB","NYB",3060,-11,19.3999996185303,19.3999996185303,19.2800006866455,19.2800006866455,2006,9
"5374",853830,-72.4483337402344,40.8133316040039,20060919,21,0.992262244224548,0,20.0400009155273,0,11915,"MAB","NYB",3080,-21,20.0400009155273,20.0400009155273,18.7999992370605,18.7999992370605,2006,9
"5375",853846,-72.2816696166992,40.7949981689453,20060919,35,0.992263913154602,0,19.8700008392334,0,11916,"MAB","NYB",1050,-35,19.8700008392334,19.8700008392334,17.9300003051758,17.9300003051758,2006,9
"5376",853877,-72.3016662597656,40.8783340454102,20060919,17,0.992256343364716,0,19.6100006103516,0,11917,"Not in NES","NYB",3040,-16,19.6100006103516,19.6100006103516,18.7700004577637,18.7700004577637,2006,9
"5377",853891,-72.2433319091797,40.8866653442383,20060919,22,0.992255568504333,0,20.1599998474121,0,11918,"Not in NES","NYB",3050,-22,20.1599998474121,20.1599998474121,18.4200000762939,18.4200000762939,2006,9
"5378",853911,-72.158332824707,40.9449996948242,20060919,14,0.992250323295593,0,19.5900001525879,0,11919,"Not in NES","NYB",3030,-11,19.5900001525879,19.5900001525879,18.7000007629395,18.7000007629395,2006,9
"5379",853923,-72.1600036621094,40.939998626709,20060919,15,0.992250740528107,0,19.6200008392334,0,11920,"Not in NES","NYB",3040,-15,19.6200008392334,19.6200008392334,18.6499996185303,18.6499996185303,2006,9
"5380",853936,-72.0550003051758,40.8966674804688,20060919,32,0.992254674434662,0,20.1299991607666,0,11921,"Not in NES","NYB",1050,-32,20.1299991607666,20.1299991607666,18.3500003814697,18.3500003814697,2006,9
"5381",853962,-72.0166702270508,40.9183349609375,20060920,29,2.97674369812012,0,19.7299995422363,0,11922,"Not in NES","NYB",1050,-29,19.7299995422363,NA,18.1700000762939,18.1700000762939,2006,9
"5382",853988,-72.004997253418,40.9633331298828,20060920,24,0.99224865436554,0,19.7000007629395,0,11923,"Not in NES","NYB",3020,-24,19.7000007629395,19.7000007629395,18.3799991607666,18.3799991607666,2006,9
"5383",854010,-72.0033340454102,40.783332824707,20060920,40,0.992264926433563,0,20.0599994659424,0,11924,"MAB","NYB",1050,-41,20.0599994659424,20.0599994659424,12.3299999237061,12.3299999237061,2006,9
"5384",854100,-71.7249984741211,40.6983337402344,20060920,60,0.992272615432739,0,18.9099998474121,0,11926,"MAB","NYB",1060,-63,18.9099998474121,18.9099998474121,10.75,10.75,2006,9
"5385",854158,-71.5950012207031,40.6016654968262,20060920,73,0.992281377315521,0,18.8600006103516,0,11927,"MAB","NYB",1060,-74,18.8600006103516,18.8600006103516,10.710000038147,10.710000038147,2006,9
"5386",854359,-71.2216644287109,40.406665802002,20060921,81,0.992299020290375,0,19.8500003814697,0,11930,"MAB","NYB",1060,-82,19.8500003814697,19.8500003814697,11.5600004196167,11.5600004196167,2006,9
"5387",854436,-71.5599975585938,40.3699989318848,20060921,79,0.992302358150482,0,19.3999996185303,0,11931,"MAB","NYB",1060,-81,19.3999996185303,19.3999996185303,11.0100002288818,11.0100002288818,2006,9
"5388",854512,-71.7149963378906,40.0250015258789,20060921,92,0.992333471775055,0,21.1200008392334,0,11932,"MAB","NYB",1060,-94,21.1200008392334,21.1200008392334,13.6599998474121,13.6599998474121,2006,9
"5389",854601,-71.788330078125,39.8933334350586,20060921,144,0.992345333099365,0,19.7000007629395,0,11933,"MAB","NYB",1030,-147,19.7000007629395,19.7000007629395,12.2299995422363,12.2299995422363,2006,9
"5390",854743,-71.2200012207031,39.9850006103516,20060921,308,0.992337107658386,0,22.1800003051758,0,11934,"MAB","NYB",1080,-320,22.1800003051758,22.1800003051758,8.77000045776367,8.77000045776367,2006,9
"5391",855045,-71.1733322143555,40.1383323669434,20060921,137,0.992323279380798,0,24.0599994659424,0,11935,"MAB","NYB",1070,-144,24.0599994659424,24.0599994659424,13.5100002288818,13.5100002288818,2006,9
"5392",855251,-71.821662902832,40.9883346557617,20060926,29,0.992246389389038,0,18.6100006103516,0,11939,"MAB","NYB",3020,-31,18.6100006103516,18.6100006103516,16.5599994659424,16.5599994659424,2006,9
"5393",855273,-71.7416687011719,40.9016647338867,20060926,46,0.992254197597504,0,18.8099994659424,0,11940,"MAB","NYB",1050,-53,18.8099994659424,18.8099994659424,11.5100002288818,11.5100002288818,2006,9
"5394",855406,-71.879997253418,41.0200004577637,20061104,21,0.992243468761444,0,13.1099996566772,0,11943,"Not in NES","NYB",3020,-20,13.1099996566772,13.1099996566772,13.5100002288818,13.5100002288818,2006,11
"5395",855423,-71.8099975585938,40.9033317565918,20061104,43,1.98450338840485,0,13.5200004577637,0,11944,"MAB","NYB",1050,-42,13.5200004577637,NA,14.3100004196167,NA,2006,11
"5396",855451,-71.8099975585938,40.9016647338867,20061104,43,0.992254197597504,0,13.4499998092651,0,11945,"MAB","NYB",1050,-42,13.4499998092651,13.4499998092651,14.9399995803833,14.9399995803833,2006,11
"5397",855491,-71.538330078125,40.7283325195312,20061104,63,1.98453497886658,0,14.9200000762939,0,11946,"MAB","NYB",1060,-63,14.9200000762939,NA,15.2299995422363,15.2299995422363,2006,11
"5398",855548,-71.841667175293,40.8116683959961,20061105,42,1.98451995849609,0,14.1199998855591,0,11947,"MAB","NYB",1050,-41,14.1199998855591,NA,14.8000001907349,14.8000001907349,2006,11
